,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
184,184,1.0,0.5339,"full, text, eat, say, take, first, very, closure, people, see","['very', 'see', 'city', 'close', 'morning', 'expect', 'catch', 'later', 'as_result', 'retaliatory', 'search', 'relevant', 'information', 'night', 'discover', 'still', 'very', 'very', 'sad', 'people', 'experience', 'appreciate', 'tenth']"
185,185,0.0,0.6877,"city, year, closure, go, day, last, close, time, full, back","['miss', 'day', 'city', 'close', 'wrong']"
186,186,0.0,0.5566,"city, year, closure, go, day, last, close, time, full, back","['love', 'so', 'much', 'bit', 'late', 'long', 'closure', 'city', 'area', 'really', 'beautiful', 'also', 'send', 'link', 'super', 'careful']"
187,187,0.0,0.8263,"city, year, closure, go, day, last, close, time, full, back","['acid', 'closure', 'city', 'prepare', 'end', 'winter', 'really', 'cold', 'hope', 'all', 'make', 'little', 'really', 'powerless', 'really', 'want', 'ask', 'government', 'acid', 'live', 'well', 'acid', 'cold', 'coolness', 'bottom', 'heart', 'stop', 'nag', 'still', 'few', 'more', 'good', 'weather', 'now', 'winter', 'so', 'let', 'go', 'dance']"
188,188,0.0,0.5639,"city, year, closure, go, day, last, close, time, full, back","['also', 'remember', 'cake', 'shop', 'stay', 'neighborhood', 'also', 'very', 'tasty', 'inexpensive', 'little', 'store', 'university', 'campus', 'fill', 'membership', 'there', 'time', 'use', 'close', 'go', 'back', 'half', 'year', 'later', 'balance', 'boss', 'possible', 'so', 'spend', 'check', 'boss', 'go', 'graduate', 'say', 'moving', 'live', 'far', 'away', 'future', 'full', 'text']"
189,189,0.0,0.8552,"city, year, closure, go, day, last, close, time, full, back","['actually', 'almost', 'half', 'year', 'city', 'close', 'back', 'again']"
190,190,0.0,0.7769,"city, year, closure, go, day, last, close, time, full, back","['understand', 'people', 'suddenly', 'start', 'remember', 'closure']"
191,191,0.0,0.8375,"city, year, closure, go, day, last, close, time, full, back","['remember', 'city', 'close', 'last', 'year', 'rarity']"
192,192,0.0,0.8795,"city, year, closure, go, day, last, close, time, full, back","['night', 'long', 'road', 'long', 'so', 'as', 'well', 'forget', 'well', 'talk', 'know', 'even', 'always', 'remember', 'talk', 'future', 'commemorate', 'oblivion', 'spring', 'always', 'no', 'necessary', 'closure', 'city', 'daughter', 'take', 'class', 'home', 'wife', 'also', 'work', 'home', 'almost', 'day', 'noon', 'mother', 'daughter', 'look', 'special', 'close', 'home', 'full', 'story']"
193,193,0.0,0.5528,"city, year, closure, go, day, last, close, time, full, back","['second', 'day', 'come', 'back', 'ago', 'city', 'close', 'later', 'feel', 'scarred', 'lose', 'lot', 'time', 'just', 'normal']"
194,194,0.0,0.8363,"city, year, closure, go, day, last, close, time, full, back","['time', 'last', 'year', 'city', 'about', 'close']"
195,195,2.0,0.3963,"people, say, medicine, epidemic, asymptomatic, pain, bad, sell, datum, text","['see', 'people', 'say', 'closure', 'city', 'epidemic', 'ridiculous', 'evaluate', 'instead', 'feel', 'people', 'use', 'term', 'ridiculous', 'essentially', 'people', 'live', 'good', 'life', 'rich', 'already', 'top', 'food', 'chain', 'fact', 'war', 'precarious']"
196,196,1.0,0.5336,"full, text, eat, say, take, first, very, closure, people, see","['think', 'closure', 'city', 'last', 'year', 'still', 'trance', 'so', 'many', 'dry', 'milk', 'haven', 'finish', 'eat', 'now', 'really', 'don', 'like', 'drink', 'milk', 'just', 'afraid', 'starve', 'death']"
197,197,3.0,0.5519,"people, text, full, country, prevention, most, many, epidemic, say, virus","['first_anniversary', 'closure', 'city', 'star', 'restaurant', 'dish', 'fine', 'ordinary', 'blunder']"
198,198,0.0,0.5301,"city, year, closure, go, day, last, close, time, full, back","['feel', 'figure', 'go', 'go', 'here', 'saw', 'lot', 'negative', 'social', 'news', 'see', 'closure', 'city', 'see', 'unfairly', 'see', 'stubborn', 'people', 'really', 'angry', 'time', 'feel', 'bear', 'here', 'rest', 'life', 'think', 'definitely', 'happy', 'future', 'now', 'calm', 'think', 'really', 'happy', 'life', 'now', 'really', 'lucky', 'one', 'family', 'only', 'family', 'full', 'story']"
199,199,0.0,0.6534,"city, year, closure, go, day, last, close, time, full, back","['downstair', 'close', 'on', 'thankfully', 'epidemic', 'close', 'last', 'year', 'large', 'supermarket', 'downstair', 'people', 'livelihood', 'also', 'convenient', 'go', 'out', 'buy', 'sometimes', 'people', 'lazy', 'choose', 'delivery', 'difficult', 'want', 'sign', 'next', 'time', 'fortunately', 'membership', 'universal', 'use', 'go', 'other', 'county']"
200,200,0.0,0.8621,"city, year, closure, go, day, last, close, time, full, back","['last', 'year', 'today', 'cherry', 'full', 'bloom', 'city', 'close']"
201,201,0.0,0.7207,"city, year, closure, go, day, last, close, time, full, back","['almost', 'anxiety', 'know', 'almost', 'impossible', 'whole', 'process', 'accident', 'hotel', 'later', 'prove', 'foolish', 'quarantine', 'endocrine']"
202,202,0.0,0.8743,"city, year, closure, go, day, last, close, time, full, back","['time', 'ago', 'epidemic', 'just', 'agency', 'pack', 'directly', 'only', 'able', 'receive', 'past', 'good', 'thing', 'imagine', 'time', 'person', 'go', 'go', 'home', 'entire', 'enrollment', 'time', 'semester', 'first', 'time', 'night', 'confused', 'future', 'full', 'story']"
203,203,0.0,0.8549,"city, year, closure, go, day, last, close, time, full, back","['today', 'last', 'year', 'time', 'prepare', 'closure', 'city', 'cherry', 'pick', 'way', 'mean', 'bury', 'end', 'bear', 'stay']"
204,204,0.0,0.8065,"city, year, closure, go, day, last, close, time, full, back","['commemorate', 'oblivion', 'food', 'whole', 'family', 'closure', 'city', 'last', 'year', 'buy', 'friend', 'dad', 'pick', 'lettuce', 'vegetable', 'field', 'blessing', 'disguise', 'time', 'store', 'just', 'test', 'operation', 'force', 'temporarily', 'close', 'late', 'even', 'few', 'day', 'now', 'run', 'downstairs', 'green', 'belt', 'pick', 'dig', 'bamboo', 'really', 'expect', 'time', 'year', 'now', 'full', 'story']"
205,205,0.0,0.8289,"city, year, closure, go, day, last, close, time, full, back","['city', 'close', 'time', 'last', 'year', 'world', 'away', 'remember', 'one', 'park', 'blockade', 'delicious']"
206,206,0.0,0.6362,"city, year, closure, go, day, last, close, time, full, back","['city', 'shut', 'last', 'year', 'year', 'naked', 'being', 'say', 'drag', 'home', 'baby', 'go', 'fun', 'amazing', 'man', 'able', 'go', 'middle', 'night', 'get', 'marry', 'take', 'long', 'vacation', 'go', 'woman', 'become', 'mother', 'here', 'go']"
207,207,0.0,0.5097,"city, year, closure, go, day, last, close, time, full, back","['epidemic', 'close', 'popular', 'just', 'crackdown', 'go', 'popular', 'right', 'away', 'know', 'really', 'feel', 'real', 'comment', 'section', 'still', 'mad', 'alma', 'mater']"
208,208,0.0,0.7071,"city, year, closure, go, day, last, close, time, full, back","['hard', 'think', 'back', 'depression', 'closure', 'city']"
209,209,0.0,0.7259,"city, year, closure, go, day, last, close, time, full, back","['closure', 'city', 'day', 'last', 'year', 'year', 'trance', 'century', 'become', 'never']"
210,210,0.0,0.8381,"city, year, closure, go, day, last, close, time, full, back","['closure', 'closure', 'city', 'finally', 'eat', 'own', 'birthday', 'cake', 'year', 'feel', 'good', 'happen', 'make', 'happy', 'year']"
211,211,0.0,0.7296,"city, year, closure, go, day, last, close, time, full, back","['time', 'post', 'expression', 'think', 'think', 'talk', 'closure', 'in', 'think', 'keep', 'back', 'end', 'actually', 'end', 'very', 'just', 'watch', 'vulgar', 'so', 'decide', 'say', 'cruelly']"
212,212,0.0,0.4616,"city, year, closure, go, day, last, close, time, full, back","['look', 'back', 'now', 'month', 'closure', 'city', 'process', 'completely', 'reconstruct', 'new', 'philosophy', 'do', 'form', 'today', 'many', 'give', 'opposite', 'answer', 'period', 'mental', 'struggle', 'probably', 'continue', 'same', 'chaos', 'day', 'before', 'point', 'view', 'only', 'say', 'get', 'situation']"
213,213,0.0,0.8655,"city, year, closure, go, day, last, close, time, full, back","['today', 'last', 'year', 'day', 'closure', 'city', 'absurd', 'absurd']"
214,214,0.0,0.9177,"city, year, closure, go, day, last, close, time, full, back","['remember', 'once', 'last', 'winter', 'opening', 'board', 'closure', 'opening', 'snowy', 'season', 'epidemic', 'now', 'know', 'happen', 'next', 'winter']"
215,215,0.0,0.5029,"city, year, closure, go, day, last, close, time, full, back","['actually', 'look', 'new', 'house', 'once', 'again', 'interested', 'real', 'starting', 'point', 'life', 'only', 'then', 'slowly', 'expand', 'social', 'circle', 'meet', 'teacher', 'almost', 'here', 'experience', 'break', 'closure', 'city', 'fall', 'love', 'again', 'here', 'inch', 'full', 'little', 'little', 'turn', 'empty', 'house', 'home', 'now', 'tear']"
216,216,0.0,0.8933,"city, year, closure, go, day, last, close, time, full, back","['really', 'want', 'go', 'get', 'last', 'year', 'closure', 'city', 'able', 'go', 'back', 'year', 'influenza']"
217,217,0.0,0.8664,"city, year, closure, go, day, last, close, time, full, back","['city', 'close', 'today', 'last', 'year', 'city', 'build', 'today']"
218,218,0.0,0.6475,"city, year, closure, go, day, last, close, time, full, back","['buy', 'time', 'very', 'sweet', 'also', 'lot', 'juice', 'loquat', 'sweet', 'year', 'last', 'year', 'say', 'eat', 'take', 'taxi', 'then', 'bring', 'house', 'then', 'epidemic', 'city', 'close', 'right', 'away', 'lock', 'home', 'say', 'eat', 'be', 'block', 'yet', 'send', 'hour', 'year', 'still', 'pamper', 'year', 'regular', 'couple', 'full', 'story']"
219,219,0.0,0.6705,"city, year, closure, go, day, last, close, time, full, back","['closure', 'city', 'leave', 'home', 'last', 'year', 'return', 'home', 'mid', 'then', 'infect', 'covid', 'just', 'long', 'before', 'medical', 'examination', 'surgery', 'year', 'then', 'health', 'recover', 'haven', 'touch', 'camera', 'take', 'period', 'seem', 'lose', 'love', 'once', 'tonight', 'take', 'camera', 'take']"
220,220,0.0,0.8058,"city, year, closure, go, day, last, close, time, full, back","['last', 'year', 'today', 'clock', 'news', 'close', 'city', 'family', 'also', 'close']"
221,221,1.0,0.7647,"full, text, eat, say, take, first, very, closure, people, see","['pandemic', 'closure', 'guest', 'get', 'carry', 'away', 'pen', 'ink', 'idle', 'as_result', 'vain', 'pollute', 'tear', 'see', 'figure', 'little', 'too', 'cruel', 'say', 'bear', 'paper', 'get', 'painter', 'choice', 'present', 'afar', 'handwriting', 'write', 'only', 'use', 'full', 'text']"
222,222,0.0,0.6425,"city, year, closure, go, day, last, close, time, full, back","['collapse', 'come', 'so', 'suddenly', 'second', 'week', 'closure', 'cry']"
223,223,1.0,0.4638,"full, text, eat, say, take, first, very, closure, people, see","['graduate', 'college', 'around', 'old', 'old', 'take', 'parental', 'aid', 'factor', 'really', 'want', 'take', 'mortgage', 'count', 'car', 'then', 'closure', 'city', 'epidemic', 'full', 'text']"
224,224,0.0,0.731,"city, year, closure, go, day, last, close, time, full, back","['thank', 'sister', 'countless', 'family', 'encouragement', 'last', 'year', 'today', 'run', 'amount', 'run', 'first', 'half', 'life', 'close', 'time', 'last', 'year', 'wake', 'morning', 'help', 'sister', 'grab_food', 'then', 'fall', 'endless', 'anxiety', 'say', 'go', 'day', 'run', 'day', 'little', 'sister', 'usually', 'day', 'try', 'good', 'pace', 'full', 'story']"
225,225,0.0,0.9251,"city, year, closure, go, day, last, close, time, full, back","['today', 'last', 'year', 'go', 'work', 'long', 'time', 'finally', 'stay', 'home', 'closure', 'city', 'return', 'last', 'year', 'performance', 'unexpected']"
226,226,0.0,0.6948,"city, year, closure, go, day, last, close, time, full, back","['closure', 'city', 'stupid', 'finally', 'completely']"
227,227,1.0,0.7585,"full, text, eat, say, take, first, very, closure, people, see","['once', 'window', 'hide', 'difficult', 'discipline', 'unite', 'always', 'find', 'way', 'protect', 'reporter', 'write', 'reveal', 'story', 'greenwood', 'few', 'abide', 'covid', 'example', 'drive', 'violation', 'break', 'ban', 'house', 'rent', 'full', 'text']"
228,228,0.0,0.4487,"city, year, closure, go, day, last, close, time, full, back","['suddenly', 'remember', 'last', 'year', 'epidemic', 'school', 'closure', 'price', 'school', 'fruit', 'go', 'take', 'long', 'dad', 'contact', 'dad', 'busy', 'move', 'factory', 'say', 'stick', 'still', 'drive', 'all', 'way', 'buy', 'fruit', 'gate', 'hand', 'dad', 'get', 'school', 'chat', 'say', 'end', 'say', 'full', 'story']"
229,229,0.0,0.7697,"city, year, closure, go, day, last, close, time, full, back","['turn', 'city', 'close', 'year']"
230,230,0.0,0.7456,"city, year, closure, go, day, last, close, time, full, back","['county', 'epidemic', 'use', 'home', 'occasionally', 'fun', 'on', 'epidemic', 'year', 'almost', 'close', 'almost', 'half', 'year', 'unable', 'go', 'home', 'new', 'year', 'epidemic', 'really', 'pass', 'time', 'occasionally', 'share', 'circle', 'as_result', 'account', 'later', 'block', 'malicious', 'only', 'account', 'time', 'many', 'old', 'full', 'text']"
231,231,0.0,0.9338,"city, year, closure, go, day, last, close, time, full, back","['news', 'closure', 'city', 'time', 'last', 'year', 'go', 'night', 'food', 'then', 'take', 'look', 'cherry', 'outside', 'time', 'year', 'know', 'year', 'haven', 'at', 'all']"
232,232,0.0,0.8154,"city, year, closure, go, day, last, close, time, full, back","['collapse', 'foreign', 'teacher', 'closure', 'city']"
233,233,0.0,0.7718,"city, year, closure, go, day, last, close, time, full, back","['do', 'spring', 'last', 'year', 'there', 'closure', 'city', 'back', 'then', 'kind', 'of', 'forget', 'sense', 'security', 'back', 'then', 'think', 'as', 'chaotic', 'chaotic', 'now']"
234,234,0.0,0.556,"city, year, closure, go, day, last, close, time, full, back","['green', 'tea', 'last', 'year', 'close', 'whole', 'year', 'various', 'haven', 'receive', 'green', 'tea', 'year', 'little', 'sister', 'take', 'initiative', 'deliver', 'look', 'forward']"
235,235,2.0,0.537,"people, say, medicine, epidemic, asymptomatic, pain, bad, sell, datum, text","['recently', 'read', 'lot', 'content', 'closure', 'carry', 'critical', 'perspective', 'voting', 'community', 'say', 'pandemic', 'forever', 'all', 'world', 'bad', 'effect', 'produce', 'very', 'different', 'depend', 'soil']"
236,236,2.0,0.4211,"people, say, medicine, epidemic, asymptomatic, pain, bad, sell, datum, text","['impact', 'month', 'closure', 'city', 'impact', 'birth', 'rate', 'population', 'unfold', 'first', 'time', 'lead', 'high', 'end', 'affect', 'economy', 'as', 'pessimistic', 'pandemic', 'optimistic', 'moment']"
237,237,0.0,0.866,"city, year, closure, go, day, last, close, time, full, back","['closure', 'city', 'last', 'year', 'today', 'blink', 'eye', 'year']"
238,238,0.0,0.7879,"city, year, closure, go, day, last, close, time, full, back","['city', 'close', 'now', 'business', 'really', 'close', 'death', 'really', 'worried', 'almost', 'money', 'year', 'think', 'improve', 'bit', 'business', 'peer', 'know', 'also', 'poor', 'really', 'strange', 'calm', 'even', 'want', 'learn', 'play', 'day', 'back', 'college']"
239,239,1.0,0.5523,"full, text, eat, say, take, first, very, closure, people, see","['feel', 'dream', 'take', 'computer', 'exam', 'level', 'last', 'year', 'vow', 'take', 'university', 'information', 'management', 'exam', 'prepare', 'summer', 'vacation', 'translation', 'python', 'send', 'guide', 'grandmother', 'next', 'day', 'then', 'city', 'close', 'again', 'cry', 'long', 'time', 'know', 'go', 'then', 'decide', 'take', 'lake', 'engineer', 'exam', 'learn', 'beginning', 'confused', 'dark', 'final', 'unsatisfactory', 'so', 'uncomfortable', 'still', 'need', 'take', 'university', 'exam', 'full', 'text']"
240,240,0.0,0.6844,"city, year, closure, go, day, last, close, time, full, back","['look', 'back', 'male', 'chat', 'see', 'own', 'neighborhood', 'group', 'closure', 'city', 'shake', 'day']"
241,241,1.0,0.7895,"full, text, eat, say, take, first, very, closure, people, see","['rare', 'take', 'example', 'rare', 'father', 'make', 'farming', 'heritage', 'leisure', 'see', 'see', 'road', 'follow', 'universe', 'go', 'up', 'north', 'south', 'go', 'up', 'down', 'middle', 'ring', 'before', 'follow', 'direction', 'endless', 'closure', 'city', 'smart', 'line', 'leap', 'multiple', 'latitude', 'still', 'ye']"
242,242,0.0,0.526,"city, year, closure, go, day, last, close, time, full, back","['see', 'spring', 'dress', 'yesterday', 'make', 'regret', 'see', 'wear', 'suit', 'city', 'close', 'last', 'year', 'also', 'meet', 'first', 'time', 'satisfied']"
243,243,0.0,0.5288,"city, year, closure, go, day, last, close, time, full, back","['most', 'hopeless', 'sudden', 'closure', 'city', 'end', 'last', 'year', 'too', 'late', 'leave', 'cry', 'ticket', 'think']"
244,244,0.0,0.5041,"city, year, closure, go, day, last, close, time, full, back","['say', 'closure', 'city', 'close', 'city', 'specifically', 'poison', 'earth']"
245,245,1.0,0.5471,"full, text, eat, say, take, first, very, closure, people, see","['watch', 'store', 'buy', 'dress', 'graduation', 'ceremony', 'before', 'then', 'go', 'circle', 'go', 'video', 'dance', 'dress', 'last', 'year', 'then', 'think', 'lot', 'internal', 'consumption', 'time', 'clear', 'closure', 'city', 'look', 'day', 'no', 'matter', 'just', 'feel', 'feel', 'enough', 'internal', 'exhaustion', 'think', 'else', 'great', 'then', 'fall', 'love', 'dancer', 'friend', 'try', 'hot', 'girl', 'costume', 'full', 'story']"
246,246,3.0,0.4277,"people, text, full, country, prevention, most, many, epidemic, say, virus","['closure', 'city', 'plague', 'epidemic', 'go', 'road', 'owner', 'noodle', 'restaurant', 'still', 'kind', 'friendly', 'reason', 'business', 'good', 'epidemic', 'eventually', 'stand', 'good', 'night', 'county']"
247,247,0.0,0.7571,"city, year, closure, go, day, last, close, time, full, back","['come', 'home', 'today', 'closure', 'city', 'just', 'moment', 'last', 'year', 'year', 'haven', 'personally', 'experience', 'particular', 'pain', 'day', 'joy', 'anger', 'fear', 'whole', 'city', 'forget']"
248,248,0.0,0.7021,"city, year, closure, go, day, last, close, time, full, back","['supermarket', 'promotion', 'scene', 'night', 'last', 'winter', 'learn', 'closure', 'city', 'next', 'day', 'go', 'buy', 'today', 'scene', 'no', 'well', 'day']"
249,249,1.0,0.5722,"full, text, eat, say, take, first, very, closure, people, see","['find', 'box', 'instant', 'buy', 'city', 'close', 'down', 'find', 'same', 'day', 'birth', 'then', 'see', 'already', 'think', 'half', 'year', 'year', 'old', 'fry', 'lunch', 'meat', 'cook', 'meat', 'put', 'cheese', 'spinach', 'in', 'put', 'eggplant', 'egg', 'so', 'fragrant', 'fragrant']"
250,250,0.0,0.7805,"city, year, closure, go, day, last, close, time, full, back","['buy', 'pair', 'go', 'last', 'year', 'wait', 'price', 'drop', 'closure', 'city', 'now', 'sale', 'reduced', 'price']"
251,251,0.0,0.5986,"city, year, closure, go, day, last, close, time, full, back","['know', 'think', 'year', 'epidemic', 'especially', 'city', 'close', 'feel', 'cry', 'right', 'now', 'station']"
252,252,0.0,0.712,"city, year, closure, go, day, last, close, time, full, back","['foreigner', 'table', 'left', 'loudly', 'table', 'right', 'city', 'about', 'close', 'time', 'last', 'year', 'sit', 'middle', 'table', 'just', 'eat']"
253,253,1.0,0.5588,"full, text, eat, say, take, first, very, closure, people, see","['still', 'very', 'enthusiastic', 'one', 'fact', 'entirely', 'due', 'closure', 'last', 'year', 'buy', 'kettle', 'buy', 'bottled', 'water', 'drink', 'buy', 'drink', 'drink', 'master']"
254,254,0.0,0.7201,"city, year, closure, go, day, last, close, time, full, back","['yesterday', 'sister', 'say', 'get', 'go', 'abroad', 'go', 'small', 'country', 'fine', 'condition', 'always', 'state', 'curl', 'own', 'world', 'even', 'month', 'city', 'close', 'last', 'year', 'think', 'back', 'do', 'back', 'then', 'probably', 'work', 'hard', 'broken', 'state', 'mind', 'try', 'support', 'company', 'company', 'collapse', 'blockade', 'kind', 'feel', 'full', 'text']"
255,255,0.0,0.6273,"city, year, closure, go, day, last, close, time, full, back","['last', 'year', 'today', 'city', 'close', 'block', 'ming', 'festival', 'year']"
256,256,0.0,0.6734,"city, year, closure, go, day, last, close, time, full, back","['friend', 'take', 'party', 'say', 'choke', 'close', 'say', 'try', 'very', 'hard', 'hold', 'voice', 'shake', 'end', 'last', 'year', 'friend', 'say', 'maybe', 'go', 'back', 'home', 'later', 'really', 'way', 'understand', 'pain', 'past', 'day', 'actually', 'touch', 'course', 'inevitably', 'more', 'tell', 'strange', 'story', 'full', 'story']"
257,257,0.0,0.435,"city, year, closure, go, day, last, close, time, full, back","['lapse', 'medicine', 'everywhere', 'closure', 'city', 'time', 'really', 'afraid', 'medicine', 'leave', 'tireless', 'bear', 'hard', 'work', 'however', 'spring', 'earth', 'epidemic', 'blockade', 'city', 'leave', 'little', 'little', 'less_than', 'month', 'unwilling']"
258,258,1.0,0.562,"full, text, eat, say, take, first, very, closure, people, see","['work', 'closure', 'city', 'last', 'year', 'never', 'lose', 'sunny', 'again', 'end', 'last', 'year', 'physical', 'strength', 'only', 'intermittently', 'beginning', 'month', 'month', 'try', 'empty', 'stomach', 'lose', 'simple', 'fat', 'really', 'control', 'diet', 'just', 'help', 'eat', 'empty', 'stomach', 'as_result', 'feel', 'pant', 'bit', 'loose', 'eat', 'breakfast', 'empty', 'stomach', 'morning', 'try', 'pant', 'wear', 'get', 'fat', 'actually', 'full', 'story']"
259,259,1.0,0.5525,"full, text, eat, say, take, first, very, closure, people, see","['friend', 'say', 'close', 'government', 'fear', 'mood', 'get', 'control', 'people', 'live', 'alone', 'partner', 'each_other', 'visit', 'each_other', 'period', 'time', 'single', 'bubble', 'single', 'bubble', 'many', 'people', 'person', 'form', 'friend', 'just', 'solid', 'bubble']"
260,260,0.0,0.5426,"city, year, closure, go, day, last, close, time, full, back",[]
261,261,0.0,0.3744,"city, year, closure, go, day, last, close, time, full, back","['hand', 'hurt', 'year', 'time', 'close', 'everywhere', 'dare', 'go', 'hospital', 'finally', 'big', 'foot', 'come', 'haven', 'see', 'doctor', 'several', 'also', 'procrastination', 'now', 'take', 'automatically', 'once', 'while', 'just', 'take', 'get', 'right', 'mother', 'say', 'sick', 'bed', 'eat', 'wear', 'day', 'tell', 'tradition', 'world', 'cause', 'illness']"
262,262,0.0,0.5669,"city, year, closure, go, day, last, close, time, full, back","['so', 'go', 'music', 'festival', 'last', 'night', 'second', 'time', 'first', 'time', 'buy', 'end', 'next', 'time', 'city', 'close', 'pandemic', 'miss', 'concert', 'ticket']"
263,263,0.0,0.5197,"city, year, closure, go, day, last, close, time, full, back","['just', 'get', 'tweet', 'feel', 'so', 'familiar', 'suddenly', 'trance', 'trance', 'time', 'last', 'year', 'closure', 'city', 'already', 'begin', 'day', 'stay', 'home', 'more', 'comfortable', 'happy', 'so', 'afraid', 'now', 'now', 'back', 'freedom', 'use']"
264,264,0.0,0.7389,"city, year, closure, go, day, last, close, time, full, back","['cherry', 'full', 'bloom', 'again', 'reminiscent', 'last', 'year', 'cherry', 'peak', 'rumor', 'city', 'close', 'then', 'whole', 'spring', 'lose']"
265,265,1.0,0.5346,"full, text, eat, say, take, first, very, closure, people, see","['today', 'driver', 'use', 'model', 'worker', 'city', 'use', 'spend', 'medical', 'treatment', 'old', 'father', 'now', 'only', 'come', 'go', 'school', 'use', 'drive', 'bus', 'convoy', 'number', 'pandemic', 'team', 'only', 'give', 'gift', 'more', 'sharp', 'drop', 'income', 'force', 'quit', 'stable', 'job', 'closure', 'leave', 'instead', 'take', 'initiative', 'help', 'people', 'community', 'say', 'believe', 'full', 'text']"
266,266,1.0,0.3538,"full, text, eat, say, take, first, very, closure, people, see","['central', 'base', 'central', 'base', 'vigorously', 'certain', 'industry', 'still', 'secretly', 'money', 'recruit', 'so', 'wear', 'simple', 'protective', 'clothing', 'take', 'group', 'young', 'cause', 'disappearance', 'more_than', 'dozen', 'panda', 'center', 'announce', 'cause', 'death', 'large_scale', 'base', 'epidemic', 'closure', 'early', 'full', 'text']"
267,267,0.0,0.6443,"city, year, closure, go, day, last, close, time, full, back","['closure', 'city', 'begin', 'today', 'last', 'year', 'just', 'think', 'memory', 'very', 'very', 'sad']"
268,268,0.0,0.8275,"city, year, closure, go, day, last, close, time, full, back","['put', 'order', 'long', 'time', 'sleep', 'night', 'so', 'clean', 'just', 'waste', 'throw', 'bunch', 'probably', 'only', 'last', 'year', 'go', 'close', 'city', 'long', 'time']"
269,269,1.0,0.6135,"full, text, eat, say, take, first, very, closure, people, see","['think', 'reason', 'get', 'eat', 'hot', 'pot', 'actively', 'eat', 'now', 'eat', 'barbecue', 'supper', 'flavor', 'also', 'very', 'light', 'eat', 'particularly', 'sweet', 'even', 'watermelon', 'even', 'eat', 'potato', 'chip', 'very', 'much', 'see', 'video', 'today', 'mother', 'child', 'say', 'eat', 'less', 'chocolate', 'eat', 'dark', 'chocolate', 'discover', 'shine', 'mix', 'night', 'especially', 'closure', 'city', 'full', 'story']"
270,270,0.0,0.5825,"city, year, closure, go, day, last, close, time, full, back","['originally', 'think', 'do', 'group', 'business', 'complete', 'outsider', 'closure', 'city', 'pandemic', 'group', 'really', 'lot', 'life', 'true', 'now', 'evaluate', 'correspond', 'output', 'private', 'domain', 'agency', 'business', 'soon', 'later', 'private', 'domain', 'operation', 'business', 'become', 'real', 'business', 'last', 'year', 'sister', 'honeybee', 'head', 'first', 'team', 'ma', 'leader', 'league', 'few', 'team', 'actually', 'sell', 'good', 'really', 'exhausting', 'full', 'text']"
271,271,2.0,0.5154,"people, say, medicine, epidemic, asymptomatic, pain, bad, sell, datum, text","['actually', 'make', 'own', 'dish', 'soap', 'peel', 'bake', 'soda', 'one', 'make', 'watery', 'that', 'sticky', 'method', 'use', 'epidemic', 'close', 'city', 'run', 'detergent', 'home', 'soak', 'put', 'watering', 'spray', 'plate', 'few', 'time', 'oil', 'removal', 'effect', 'very', 'good']"
272,272,0.0,0.7512,"city, year, closure, go, day, last, close, time, full, back","['go', 'drive', 'school', 'physical', 'examination', 'today', 'coach', 'take', 'few', 'way', 'chat', 'talk', 'closure', 'city', 'last', 'year', 'leave', 'business', 'slump', 'strange', 'pandemic', 'end', 'year', 'virus', 'now', 'trace', 'everyday', 'language', 'day', 'disappear', 'speaker', 'explanation', 'place', 'start', 'life', 'just', 'take', 'sharp', 'turn']"
273,273,0.0,0.6022,"city, year, closure, go, day, last, close, time, full, back","['uncontrollably', 'hoard', 'consider', 'kind', 'of', 'closure', 'city']"
274,274,0.0,0.6224,"city, year, closure, go, day, last, close, time, full, back","['feeling', 'now', 'night', 'epidemic', 'first', 'close', 'city', 'really', 'want', 'laugh', 'put', 'stop', 'time']"
275,275,1.0,0.4215,"full, text, eat, say, take, first, very, closure, people, see","['really', 'happy', 'sad', 'single', 'able', 'use', 'quickly', 'grab_food', 'morning', 'closure', 'afraid']"
276,276,0.0,0.8537,"city, year, closure, go, day, last, close, time, full, back","['sure', 'enough', 'happy', 'make', 'birthday', 'only', 'home', 'city', 'close', 'last', 'year', 'lot', 'people', 'spend', 'time', 'together', 'year', 'very', 'happy']"
277,277,0.0,0.8213,"city, year, closure, go, day, last, close, time, full, back","['really', 'want', 'go', 'night', 'live', 'year', 'country', 'night', 'very', 'solemn', 'year', 'too', 'last', 'year', 'hard', 'time', 'home', 'as_result', 'epidemic']"
278,278,0.0,0.7809,"city, year, closure, go, day, last, close, time, full, back","['think', 'back', 'block', 'last', 'year', 'dream', 'closure', 'become', 'history']"
279,279,1.0,0.7213,"full, text, eat, say, take, first, very, closure, people, see","['cry', 'line', 'several', 'time', 'voice', 'tearful', 'read', 'charity', 'always', 'soft', 'hearted', 'very', 'sympathetic', 'very', 'sympathetic', 'video', 'pick', 'yesterday', 'closure', 'city', 'thank', 'donate', 'welcome', 'hope', 'help']"
280,280,1.0,0.4321,"full, text, eat, say, take, first, very, closure, people, see","['so', 'hopeless', 'finish', 'eat', 'rice', 'use', 'rice', 'closure', 'city', 'last', 'year', 'feel', 'back', 'feel', 'gnaw']"
