,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
1471,1471,2.0,0.3783,"prevention, party, say, situation, current, policy, talk, closure, government, bad","['close', 'regulate', 'mysterious', 'power', 'shuangbei', 'keep', 'concentrate', 'blue', 'camp', 'keep', 'start', 'press_conference', 'day', 'make', 'prediction']"
1472,1472,0.0,0.4017,"people, city, close, many, country, money, know, go, live, food","['think', 'lowly', 'person', 'sentimental', 'dog', 'official', 'bunch', 'people', 'die', 'vain', 'due', 'closure', 'city', 'care', 'brain', 'hole', 'listen', 'word', 'propaganda', 'chinese', 'drama', 'line', 'spokesperson', 'concerned', 'live', 'health', 'compatriot', 'island', 'hope', 'end', 'soon', 'life', 'return', 'normal']"
1473,1473,0.0,0.592,"people, city, close, many, country, money, know, go, live, food","['support', 'talking', 'include', 'shanghainese', 'people', 'rather', 'sell', 'home', 'immigrate', 'stabilize', 'immigrate', 'people', 'close', 'city', 'want', 'protest', 'fear', 'power']"
1474,1474,1.0,0.4719,"closure, city, control, due, time, day, year, lot, outbreak, next","['closure', 'lead', 'frequent', 'secondary_disaster', 'famous', 'influencer', 'reveal', 'survive', 'sleep', 'together']"
1475,1475,0.0,0.4431,"people, city, close, many, country, money, know, go, live, food","['little_pink', 'often', 'throw', 'picture', 'explain', 'eve', 'people', 'unfold', 'spectacular', 'escape', 'history', 'escape', 'route', 'include', 'province', 'even', 'come']"
1476,1476,0.0,0.3837,"people, city, close, many, country, money, know, go, live, food","['closure', 'city', 'decide', 'anticipated', 'happen', 'government', 'do', 'good_job', 'unexpected', 'situation', 'exercise', 'always', 'people', 'ignore', 'government', 'effort']"
1477,1477,0.0,0.4641,"people, city, close, many, country, money, know, go, live, food","['wall', 'country', 'people', 'experience', 'concept', 'freedom', 'matter', 'level', 'oppression', 'long', 'implement', 'right', 'even', 'push', 'escape', 'jumping', 'building', 'kneeling', 'kill', 'innocent', 'people', 'vent', 'anger', 'stand', 'speak', 'family', 'resist', 'friend', 'say', 'long', 'time', 'solution', 'always', 'illusion', 'hope', 'hong_kong', 'event', 'epidemic', 'flood', 'close', 'believe', 'solution']"
1478,1478,0.0,0.2948,"people, city, close, many, country, money, know, go, live, food","['red', 'line', 'everywhere', 'man', 'play', 'international', 'song', 'summon', 'police', 'international', 'song', 'police', 'summon', 'city', 'closure', 'humanitarian_disast', 'voice', 'hope']"
1479,1479,1.0,0.4172,"closure, city, control, due, time, day, year, lot, outbreak, next","['day', 'close', 'image', 'confidence', 'legal', 'system', 'exhaust', 'last_year', 'paper', 'destroy', 'industry', 'year', 'paper', 'shut', 'city', 'face', 'influenza', 'use', 'earth', 'method', 'close', 'city', 'traditional', 'chinese', 'medicine', 'useless', 'vaccine']"
1480,1480,1.0,0.3547,"closure, city, control, due, time, day, year, lot, outbreak, next","['different', 'clearing', 'policy', 'adjustment', 'figure']"
1481,1481,1.0,0.3884,"closure, city, control, due, time, day, year, lot, outbreak, next","['red', 'line', 'everywhere', 'play', 'international', 'song', 'summon', 'police', 'first', 'tier', 'close', 'month', 'due', 'apart', 'frequent_humanitarian', 'disaster', 'many', 'absurd', 'event', 'occur', 'period']"
1482,1482,0.0,0.4933,"people, city, close, many, country, money, know, go, live, food","['mean', 'home', 'city', 'close', 'exactly', 'want', 'month', 'worth', 'trouble', 'compare', 'long', 'life']"
1483,1483,1.0,0.4081,"closure, city, control, due, time, day, year, lot, outbreak, next","['reason', 'see', 'people', 'say', 'closure', 'lead', 'outrageous', 'situation', 'vast_majority', 'previous', 'management', 'work', 'outsource', 'send', 'soon', 'stop', 'want', 'top', 'sensible', 'speech']"
1484,1484,1.0,0.5429,"closure, city, control, due, time, day, year, lot, outbreak, next","['long', 'virus', 'disappear', 'long', 'closure', 'city', 'clear', 'fact', 'prove', 'closure', 'city', 'solve', 'virus', 'virus', 'eliminate', 'idiot', 'believe', 'policy', 'due', 'loss', 'economic', 'human', 'life', 'kind', 'virus', 'blockade', 'much', 'expensive', 'coexistence']"
1485,1485,1.0,0.3001,"closure, city, control, due, time, day, year, lot, outbreak, next","['outbreak', 'korean', 'war', 'closure', 'city', 'late', 'blockade', 'lift', 'slowly', 'precise', 'control', 'wealthy', 'system', 'fail', 'key', 'anti', 'team', 'logistic', 'property', 'security', 'cleaning', 'make', 'poor', 'people', 'repeatedly', 'destroy', 'cause', 'control', 'treat', 'people', 'livelihood_issue', 'indifferently', 'normal', 'economic_growth', 'completely', 'come', 'end', 'fact', 'emergency', 'economic', 'planning', 'model', 'fail', 'ten_year', 'use', 'debt', 'wrong', 'industry', 'fail', 'loss', 'popular', 'sentiment']"
1486,1486,1.0,0.6194,"closure, city, control, due, time, day, year, lot, outbreak, next","['disaster', 'protect', 'face', 'refuse', 'enter', 'effective', 'vaccine', 'vaccine', 'first', 'market', 'year', 'industry', 'generation', 'different', 'level', 'research', 'even', 'generation', 'away', 'movie', 'see', 'ultimate', 'solution', 'outbreak', 'safe', 'effective', 'vaccine', 'chinese', 'government', 'face', 'reality', 'implement', 'international', 'procurement', 'soon', 'possible', 'otherwise', 'close', 'city', 'year', 'year']"
1487,1487,1.0,0.6249,"closure, city, control, due, time, day, year, lot, outbreak, next","['normalizing', 'require', 'people', 'enough', 'focus', 'foreign', 'exchange', 'city', 'border', 'city', 'need', 'cover', 'people', 'take', 'normalize', 'outbreak', 'place', 'people', 'yuan', 'week', 'day', 'average', 'time', 'week', 'year', 'compare', 'closure', 'city', 'great', 'deal']"
1488,1488,0.0,0.5795,"people, city, close, many, country, money, know, go, live, food","['city', 'close', 'everywhere', 'many', 'cinema', 'close', 'even']"
1489,1489,1.0,0.3627,"closure, city, control, due, time, day, year, lot, outbreak, next","['morning', 'post', 'publish', 'government', 'need', 'learn', 'trust', 'people', 'past', 'year', 'response', 'highly', 'trust', 'support', 'policy', 'actively', 'cooperate', 'described', 'world', 'strictest', 'prevention', 'control', 'measure', 'even', 'complaint', 'prolonged', 'measure', 'seriously', 'affect', 'normal', 'life', 'wanton', 'privacy', 'violation', 'many', 'bizarre', 'take']"
1490,1490,1.0,0.435,"closure, city, control, due, time, day, year, lot, outbreak, next","['harm', 'humanity', 'computer', 'washing', 'gap', 'sri', 'lankan', 'people', 'many', 'pedestrian', 'city', 'street', 'government', 'raise', 'price', 'protest', 'government', 'big', 'strike', 'lead', 'closure', 'city', 'place', 'closure', 'chinese', 'city', 'however', 'falsify', 'fight', 'month', 'rally', 'protest', 'infection', 'call']"
1491,1491,0.0,0.3551,"people, city, close, many, country, money, know, go, live, food","['closure', 'far', 'scary', 'closure', 'city', 'systematic', 'murder', 'prevention', 'matter', 'personal', 'responsibility', 'government', 'right', 'ban']"
1492,1492,0.0,0.5115,"people, city, close, many, country, money, know, go, live, food","['close', 'student', 'catch', 'singe', 'thanksgive', 'school', 'farmer', 'allow', 'sow', 'ground', 'household', 'prohibit', 'eat', 'vegetable', 'busy', 'street', 'almost', 'silent', 'outbreak', 'outbreak', 'outbreak']"
1493,1493,1.0,0.4628,"closure, city, control, due, time, day, year, lot, outbreak, next","['disaster', 'likely', 'repeat', 'forge', 'say', 'city', 'purpose', 'give', 'country', 'time', 'vaccine', 'elderly', 'vulnerable', 'group', 'block', 'wait', 'virus', 'disappear', 'impossible', 'forge', 'acknowledge', 'chinese', 'vaccine', 'ineffective', 'especially', 'elderly', 'forge', 'say', 'bluntly', 'current', 'become', 'disaster', 'likely', 'follow', 'footstep']"
1494,1494,1.0,0.43,"closure, city, control, due, time, day, year, lot, outbreak, next","['obvious', 'gap', 'xi_jinpe', 'busy', 'schedule', 'last', 'month', 'face', 'big', 'controversial', 'blockade', 'begin', 'never', 'show', 'large', 'city', 'close', 'enter', 'state', 'alert', 'large', 'number', 'case', 'appear', 'make', 'public', 'remark', 'domestic', 'outbreak']"
1495,1495,1.0,0.4284,"closure, city, control, due, time, day, year, lot, outbreak, next","['sure', 'people', 'family', 'take', 'care', 'oxygen', 'machine', 'give', 'fortunately', 'family', 'people', 'press', 'jump', 'reach', 'wife', 'usually', 'start', 'heart', 'lung', 'bad', 'kind', 'seasonal', 'change', 'type', 'irritable', 'asthma', 'even', 'try', 'hard', 'close', 'city', 'walk', 'home', 'point', 'drop', 'go', 'run', 'morning', 'minute', 'continue', 'half', 'year', 'press', 'jump']"
1496,1496,1.0,0.3439,"closure, city, control, due, time, day, year, lot, outbreak, next","['former', 'colleague', 'today', 'ask', 'want', 'take', 'care', 'feel', 'magical', 'insane']"
1497,1497,1.0,0.4714,"closure, city, control, due, time, day, year, lot, outbreak, next","['people', 'victim', 'give', 'people', 'good', 'mental', 'skill', 'chance', 'initiate', 'policy', 'designate', 'insurance', 'provider', 'promote', 'form', 'group', 'buying', 'team', 'leader', 'closure', 'city', 'due', 'current', 'outbreak', 'plan', 'grassroots_organization', 'loose', 'weak', 'people', 'use', 'closure', 'city', 'intentionally', 'increase', 'problem', 'live', 'citizen', 'trigger', 'widespread', 'popular_grievance', 'secretly', 'vent', 'dissatisfaction', 'central_government', 'anti', 'policy']"
1498,1498,1.0,0.4712,"closure, city, control, due, time, day, year, lot, outbreak, next","['simply', 'shitload', 'crap', 'first', 'discover', 'timely_manner', 'cause', 'spread', 'city', 'close', 'time', 'endless', 'silence', 'home', 'however', 'see', 'much', 'result', 'instead', 'fatten', 'large', 'group', 'interest_group', 'talk', 'resell', 'material', 'difference', 'intermediary', 'company', 'make', 'lot', 'money', 'unprofessional', 'flouting', 'human_right']"
1499,1499,0.0,0.4274,"people, city, close, many, country, money, know, go, live, food","['plague', 'visible', 'real', 'beginning', 'break', 'closure', 'accord', 'report', 'people', 'infect', 'hubei', 'prison', 'inmate', 'divert', 'urgently', 'group', 'elderly', 'people', 'age', 'nearly', 'fact', 'single', 'person', 'infect', 'video', 'source']"
1500,1500,1.0,0.4985,"closure, city, control, due, time, day, year, lot, outbreak, next","['drink', 'tea', 'call', 'high', 'end', 'restaurant', 'invest', 'yuan', 'dollar', 'store', 'decoration', 'design', 'alone', 'result', 'new', 'wave', 'hit', 'network', 'strictly', 'enforce', 'quarantine', 'region', 'implement', 'policy', 'takeout', 'internal', 'use', 'allow', 'order', 'cooperate', 'prevention', 'effort', 'restaurant', 'business', 'severely', 'affect']"
1501,1501,1.0,0.4619,"closure, city, control, due, time, day, year, lot, outbreak, next","['believe', 'sake', 'use', 'brain', 'guo_wengui', 'break', 'news', 'quarantine']"
1502,1502,1.0,0.5381,"closure, city, control, due, time, day, year, lot, outbreak, next","['chinese', 'good', 'eastern', 'grandest', 'perfect', 'absolutely', 'unparalleled', 'feast', 'human', 'history', 'next', 'year', 'asian', 'game', 'perfect', 'feast', 'human', 'history', 'prove', 'accurate', 'decision', 'cut', 'transmission', 'chain', 'month', 'welcome', 'complete', 'elimination', 'save', 'countless', 'precious', 'life', 'today', 'know', 'real', 'action', 'chinese', 'government']"
1503,1503,1.0,0.4658,"closure, city, control, due, time, day, year, lot, outbreak, next","['family', 'young', 'old', 'vaccinated', 'receive', 'information', 'wengui', 'able', 'live', 'relatively', 'safe', 'life', 'severe', 'closure', 'article', 'first', 'hand', 'information', 'clu', 'comrade', 'many', 'message', 'hear', 'first', 'time', 'widely', 'spread', 'comrade']"
1504,1504,1.0,0.4505,"closure, city, control, due, time, day, year, lot, outbreak, next","['coexistence', 'faction', 'achieve', 'goal', 'city', 'close', 'due', 'accident', 'central_government', 'go', 'back', 'fire', 'completely', 'forget', 'people', 'country', 'live', 'normal', 'life', 'year', 'throw', 'yet', 'leader', 'coexistence', 'faction', 'appear', 'medium', 'exactly', 'responsible', 'spread', 'currently', 'people', 'famous', 'name', 'die', 'wave']"
1505,1505,1.0,0.4814,"closure, city, control, due, time, day, year, lot, outbreak, next","['dynamic_clean', 'become', 'political', 'campaign', 'foreign', 'medium', 'question', 'various', 'action', 'prevent', 'move', 'xinjiangization', 'recent', 'column', 'compare', 'high', 'pressure', 'control', 'uighur', 'highlighting', 'allow', 'seize', 'opportunity', 'expand', 'power', 'strengthen', 'control', 'people', 'spark', 'discussion']"
1506,1506,0.0,0.4274,"people, city, close, many, country, money, know, go, live, food","['plague', 'visible', 'real', 'beginning', 'break', 'closure', 'accord', 'report', 'people', 'infect', 'hubei', 'prison', 'inmate', 'divert', 'urgently', 'group', 'elderly', 'people', 'age', 'nearly', 'fact', 'single', 'person', 'infect', 'video', 'source']"
1507,1507,1.0,0.4371,"closure, city, control, due, time, day, year, lot, outbreak, next","['believe', 'order', 'close', 'city', 'political', 'highlight', 'point', 'decision', 'make', 'unique', 'torrent', 'world', 'make', 'think', 'achieve', 'great', 'turning', 'point', 'move', 'east', 'time', 'location', 'wise', 'leadership', 'contribute', 'major', 'change', 'occur', 'past', 'year', 'much', 'eager', 'protect', 'political', 'asset', 'even', 'much', 'opposition', 'opinion', 'need', 'fight']"
1508,1508,0.0,0.379,"people, city, close, many, country, money, know, go, live, food","['insist', 'clear']"
1509,1509,0.0,0.4558,"people, city, close, many, country, money, know, go, live, food","['old', 'dad', 'think', 'invulnerable', 'learn', 'watch', 'video', 'talented', 'least', 'whole', 'family', 'foreign', 'worry', 'much', 'current', 'severe', 'unlikely', 'city', 'close', 'life', 'normal']"
1510,1510,3.0,0.3278,"death, people, die, number, cause, disaster, use, economy, starve, official","['medical', 'advisor', 'disaster', 'repeat', 'repeat', 'foreign', 'policy', 'magazine', 'publish', 'exclusive', 'interview', 'white_house', 'chief', 'medical', 'adviser', 'forge', 'discuss', 'policy', 'forge', 'say', 'closure', 'city', 'purpose', 'give', 'country', 'time', 'vaccinate', 'vulnerable', 'group', 'elderly', 'say', 'bluntly', 'current', 'become', 'disaster', 'follow', 'footstep']"
1511,1511,0.0,0.3737,"people, city, close, many, country, money, know, go, live, food","['xi_jinpe', 'closure', 'city', 'hostility', 'founding', 'theory', 'break', 'wall']"
1512,1512,0.0,0.3145,"people, city, close, many, country, money, know, go, live, food","['tell', 'country', 'economy', 'grow', 'impressive', 'pace', 'year', 'estimate', 'gdp', 'increase', 'year', 'particular', 'airport', 'withstood', 'effect', 'massive', 'closure', 'city', 'leadership', 'party', 'difficulty', 'successfully', 'overcome', 'number', 'people', 'increase']"
1513,1513,0.0,0.4219,"people, city, close, many, country, money, know, go, live, food","['fortunately', 'korean', 'presidency', 'otherwise', 'already', 'explode', 'close', 'indefinitely', 'die', 'maybe', 'roll']"
1514,1514,0.0,0.411,"people, city, close, many, country, money, know, go, live, food","['weekly', 'hot', 'review', 'many', 'part', 'world', 'restriction', 'relax', 'however', 'adhere', 'clean', 'policy', 'many', 'city', 'occur', 'close', 'official', 'believe', 'surely', 'lose', 'previous', 'achievement', 'adhere', 'clean', 'policy', 'ross', 'atkin', 'report']"
1515,1515,1.0,0.4471,"closure, city, control, due, time, day, year, lot, outbreak, next","['reason', 'price', 'rise', 'biden', 'design', 'direct', 'russian_ukrainian', 'war', 'create', 'spread', 'world', 'director', 'closure', 'city', 'affect', 'global', 'communist_party', 'make', 'world', 'unstable']"
1516,1516,1.0,0.3715,"closure, city, control, due, time, day, year, lot, outbreak, next","['point', 'talk', 'chinese', 'people', 'support', 'dynamic_zeroe', 'vast_majority', 'chinese', 'people', 'beneficiary', 'closure', 'city', 'live', 'work', 'normally', 'threat', 'virus', 'benefit', 'dynamic_zeroe', 'obvious', 'shanghainese', 'beneficiary', 'able', 'live', 'work', 'normally', 'almost', 'year', 'suffer', 'two_month']"
1517,1517,1.0,0.4187,"closure, city, control, due, time, day, year, lot, outbreak, next","['plan', 'even', 'unsightly', 'arm', 'dealer', 'commercial', 'look', 'prevention', 'control', 'know', 'year', 'courage', 'today', 'sword', 'virus', 'mutate', 'infection', 'rate', 'high', 'low', 'plan', 'remain', 'carry', 'end', 'low', 'level', 'mistake', 'really', 'optimistic', 'outcome', 'use', 'martial', 'art']"
1518,1518,1.0,0.3901,"closure, city, control, due, time, day, year, lot, outbreak, next","['process', 'finally', 'overcome', 'connect', 'world', 'otherwise', 'city', 'continuously', 'clear', 'close', 'never', 'day', 'start', 'directly', 'unify', 'fight']"
1519,1519,1.0,0.4905,"closure, city, control, due, time, day, year, lot, outbreak, next","['always', 'fight', 'never', 'lay_flat', 'dance', 'team', 'trace', 'huate', 'hotel', 'discover', 'spread', 'next', 'closure', 'community', 'begin', 'finally', 'reach', 'point', 'closure', 'city', 'say', 'partial', 'clean', 'up', 'early', 'day', 'problem', 'clear', 'socially', 'positive', 'many', 'people', 'know', 'positive']"
1520,1520,1.0,0.5252,"closure, city, control, due, time, day, year, lot, outbreak, next","['news', 'highlight', 'spread', 'district', 'control', 'upgrade', 'say', 'russian', 'force', 'invade', 'azov', 'steel', 'factory', 'ruble', 'plummet', 'sanction', 'cause', 'second', 'disaster', 'team', 'lawyer', 'seek', 'help']"
1521,1521,1.0,0.4898,"closure, city, control, due, time, day, year, lot, outbreak, next","['year', 'travel', 'method', 'change', 'many', 'people', 'catch', 'guard', 'closure', 'city', 'remind', 'customer', 'importance', 'status', 'prepare', 'advance', 'figure', 'show', 'rank', 'global', 'influence', 'figure', 'show', 'rank', 'green', 'region', 'free', 'country', 'month', 'month', 'free', 'focus', 'immigration', 'inquiry']"
1522,1522,0.0,0.4797,"people, city, close, many, country, money, know, go, live, food","['exchange', 'concept', 'concept', 'understand', 'science', 'basic', 'condition', 'similar', 'large', 'sample', 'size', 'close', 'probably', 'actual', 'situation', 'scientific', 'logic', 'become', 'conspiracy', 'theory', 'eye', 'break', 'country', 'promptly', 'formulate', 'measure', 'close', 'city', 'country', 'save', 'countless', 'life', 'base', 'early', 'case', 'wuhan', 'close', 'death', 'rate', 'unscientific', 'ten', 'thousand', 'case', 'use', 'petri', 'dish']"
1523,1523,1.0,0.5544,"closure, city, control, due, time, day, year, lot, outbreak, next","['think', 'way', 'think', 'biased', 'debate', 'discussion', 'yesterday', 'main', 'problem', 'management', 'execution', 'issue', 'closure', 'city', 'rather', 'failure', 'carry', 'partial', 'clean', 'early_stage', 'chaos', 'later', 'management', 'accumulation', 'consequence', 'disdain', 'early_stage', 'outbreak', 'many', 'city', 'already', 'long', 'time', 'mentality', 'learn']"
1524,1524,1.0,0.5977,"closure, city, control, due, time, day, year, lot, outbreak, next","['hardline', 'strategy', 'contain', 'face', 'increase', 'challenge', 'closure', 'city', 'unbearable', 'evening', 'report', 'hundred', 'worker', 'clash', 'week', 'block', 'evening']"
1525,1525,0.0,0.3897,"people, city, close, many, country, money, know, go, live, food","['clear', 'city', 'prevent', 'city', 'closure', 'city', 'trick', 'situation', 'bury', 'point', 'closure', 'city', 'city', 'begin', 'end', 'life', 'work', 'normal', 'lying_flat', 'many', 'people', 'die', 'see', 'importantly', 'economy', 'improve', 'lie', 'flat', 'contain', 'economy', 'well']"
1526,1526,0.0,0.4792,"people, city, close, many, country, money, know, go, live, food","['well', 'control', 'world', 'close', 'city', 'fight', 'government', 'ensure', 'safety', 'people', 'daily', 'live']"
1527,1527,1.0,0.4898,"closure, city, control, due, time, day, year, lot, outbreak, next","['forge', 'closure', 'strategy', 'make', 'fool', 'chief', 'medical', 'adviser', 'forge', 'say', 'prevention', 'control', 'measure', 'take', 'aim', 'prevent', 'spread', 'virus', 'strategy', 'focus', 'closure', 'city', 'ignore', 'matter', 'work', 'forge', 'believe', 'unlikely', 'succeed', 'long', 'run', 'government', 'use', 'period', 'increase', 'vaccination_rate', 'elderly', 'chinese', 'vaccine', 'effective']"
1528,1528,1.0,0.3795,"closure, city, control, due, time, day, year, lot, outbreak, next","['insist', 'dynamic_zeroe', 'instead', 'eliminate', 'virus', 'order', 'life', 'work', 'always', 'normal', 'year', 'begin', 'wear_mask', 'show', 'health', 'code', 'different', 'broke', 'contain', 'city', 'close', 'went_viral', 'think', 'minute', 'indicate', 'reason']"
1529,1529,1.0,0.5379,"closure, city, control, due, time, day, year, lot, outbreak, next","['problem', 'sure', 'province', 'even', 'worse', 'few', 'resource', 'big', 'problem', 'beginning', 'spread', 'closure', 'city', 'choose', 'first', 'time', 'put', 'cause', 'many', 'problem', 'surface', 'intensify', 'impact', 'rage', 'number', 'infection']"
1530,1530,1.0,0.4554,"closure, city, control, due, time, day, year, lot, outbreak, next","['leader', 'enterprise', 'people', 'countless', 'enterprise', 'deliberately', 'introduce', 'virus', 'deliberately', 'conceal', 'fact', 'spread', 'early', 'day', 'close', 'city', 'arrange', 'supply', 'allow', 'influencer', 'virus', 'doctor', 'run', 'amok', 'publicly', 'state', 'closure', 'city', 'contrary', 'country', 'prevention', 'policy']"
1531,1531,1.0,0.5066,"closure, city, control, due, time, day, year, lot, outbreak, next","['half', 'year', 'begin', 'begin', 'city', 'close', 'quarantine', 'home', 'first', 'second', 'third_dose', 'vaccine', 'give', 'tested_positive', 'quarantine', 'home', 'city', 'half', 'year', 'prevention', 'policy', 'leader', 'stupid', 'ordinary', 'people', 'think', 'hard', 'general', 'incompetent', 'exhausted', 'army']"
1532,1532,0.0,0.4246,"people, city, close, many, country, money, know, go, live, food","['closure', 'city', 'live', 'unaffected']"
1533,1533,1.0,0.3798,"closure, city, control, due, time, day, year, lot, outbreak, next","['new', 'world', 'recently', 'publish', 'new', 'book', 'closure', 'forbid', 'say', 'year', 'friend', 'talk', 'risk', 'rest', 'become', 'expect', 'come', 'fast', 'interview', 'say', 'greatly', 'help', 'seize', 'opportunity', 'expand', 'power', 'indefinitely']"
1534,1534,1.0,0.3898,"closure, city, control, due, time, day, year, lot, outbreak, next","['recently', 'consciously', 'avoid', 'use', 'new', 'word', 'closure', 'big', 'white', 'life', 'even', 'bizarre', 'confrontation']"
1535,1535,1.0,0.5688,"closure, city, control, due, time, day, year, lot, outbreak, next","['ban', 'many', 'time', 'recently', 'block', 'number', 'popular', 'topic', 'relate', 'complain', 'include', 'lyric', 'national_anthem', 'people', 'want', 'slave', 'early', 'day', 'outbreak', 'death', 'trigger', 'netizen', 'anger', 'authority', 'time', 'block', 'lyric', 'national_anthem', 'ground', 'contain', 'aggressive', 'ideology']"
1536,1536,1.0,0.3308,"closure, city, control, due, time, day, year, lot, outbreak, next","['interpret', 'way', 'think', 'appropriate', 'inappropriate', 'natural', 'death', 'positive', 'account', 'natural', 'death', 'day', 'number', 'natural', 'death', 'day', 'city', 'close', 'day', 'compare', 'average', 'age', 'death', 'day', 'people', 'normal', 'range']"
1537,1537,1.0,0.3971,"closure, city, control, due, time, day, year, lot, outbreak, next","['slowly', 'decline', 'today', 'wild', 'close', 'clear', 'new', 'case', 'asymptomatic', 'wild', 'new', 'death', 'total', 'accord', 'experience', 'close', 'period', 'confirmed_case', 'city', 'sporadic', 'death', 'occur', 'patient', 'control', 'people', 'die', 'jilin', 'number', 'confirmed_case', 'exceed', 'number', 'death', 'stop', 'however', 'timely', 'closure', 'city', 'dangerous', 'hong_kong']"
1538,1538,0.0,0.3737,"people, city, close, many, country, money, know, go, live, food","['xi_jinpe', 'closure', 'city', 'hostility', 'founding', 'theory', 'break', 'wall']"
1539,1539,1.0,0.3671,"closure, city, control, due, time, day, year, lot, outbreak, next","['use', 'violently', 'close', 'see', 'descend', 'tower', 'report']"
1540,1540,0.0,0.3649,"people, city, close, many, country, money, know, go, live, food","['secondary_disaster', 'cause', 'chinese', 'style', 'prevention', 'kill', 'few', 'people', 'cause', 'seem', 'impossible', 'stop', 'viral', 'trend', 'see', 'closed', 'city', 'year', 'year']"
1541,1541,0.0,0.3574,"people, city, close, many, country, money, know, go, live, food","['news', 'break', 'last_year', 'spend', 'dollar', 'purchase', 'ten', 'million', 'location', 'signal', 'information', 'safegraph', 'track', 'comply', 'measure', 'call', 'press', 'describe', 'datum', 'overall', 'datum', 'meaning', 'show', 'overall', 'trend', 'personal', 'datum', 'full_version', 'welcome', 'add']"
1542,1542,1.0,0.4011,"closure, city, control, due, time, day, year, lot, outbreak, next","['year', 'outbreak', 'several', 'place', 'famous', 'fight', 'include', 'succeed', 'hidden', 'example', 'even', 'entire', 'region', 'outbreak', 'quickly', 'eradicate', 'time', 'record', 'large_scale', 'city', 'closure', 'moreover', 'float', 'population', 'scale', 'international', 'trade', 'far', 'exceed', 'region']"
1543,1543,1.0,0.366,"closure, city, control, due, time, day, year, lot, outbreak, next","['use', 'violently', 'close', 'city', 'watch', 'people', 'storm', 'tower', 'people', 'storm']"
1544,1544,0.0,0.5146,"people, city, close, many, country, money, know, go, live, food","['first', 'close', 'many', 'infected', 'people', 'home', 'go', 'long', 'time', 'infect', 'prevention', 'test', 'person', 'return', 'test', 'certificate', 'hour', 'board', 'plane', 'country', 'clear', 'current', 'occur']"
1545,1545,1.0,0.3927,"closure, city, control, due, time, day, year, lot, outbreak, next","['watch', 'storm', 'tower', 'violently', 'close', 'city', 'chinese', 'people', 'new', 'people']"
1546,1546,0.0,0.4538,"people, city, close, many, country, money, know, go, live, food","['unregulated', 'come', 'province', 'city', 'full', 'outbreak', 'city', 'closure', 'city', 'really', 'work', 'talk', 'starve', 'people', 'death', 'real', 'false', 'closure', 'city', 'way', 'solve', 'virus', 'country', 'prevention', 'outbreak', 'virus', 'spread', 'know', 'open', 'meter', 'away', 'guarantee', 'contagious']"
1547,1547,0.0,0.3221,"people, city, close, many, country, money, know, go, live, food","['xi_jinpe', 'closure', 'city', 'hostility', 'found', 'wall', 'issue']"
1548,1548,0.0,0.4599,"people, city, close, many, country, money, know, go, live, food","['close', 'tour', 'victim', 'hope', 'pass', 'soon']"
1549,1549,1.0,0.6474,"closure, city, control, due, time, day, year, lot, outbreak, next","['main', 'reason', 'postponement', 'genshin', 'due', 'closure', 'inability', 'resume', 'work', 'domestic', 'player', 'anxious', 'wish', 'miha', 'safe', 'trip']"
1550,1550,1.0,0.3464,"closure, city, control, due, time, day, year, lot, outbreak, next","['stupid', 'believe', 'closure', 'need']"
1551,1551,0.0,0.3314,"people, city, close, many, country, money, know, go, live, food","['zhang_tianliang', 'closing', 'city', 'make', 'enemy', 'world', 'political', 'opinion', 'dawn', 'probably', 'many', 'people', 'hope', 'blockade', 'lift', 'feel', 'particularly', 'disappoint', 'standing', 'political', 'call', 'conference', 'analyze', 'current', 'prevention', 'control', 'situation', 'main', 'thing', 'speech', 'core', 'question', 'clean', 'situation', 'matter', 'difficult', 'endure']"
1552,1552,1.0,0.3685,"closure, city, control, due, time, day, year, lot, outbreak, next","['spread', 'local', 'situation', 'emphasize', 'persistence', 'victory']"
1553,1553,1.0,0.3875,"closure, city, control, due, time, day, year, lot, outbreak, next","['outbreak', 'non', 'outbreak', 'great', 'issue', 'go', 'around', 'say', 'great', 'deafen', 'popular', 'post', 'year', 'epidemic', 'break', 'imperial_capital', 'scramble', 'close', 'city', 'spectacular', 'quickly', 'step', 'unwilling', 'indecency', 'later', 'take', 'lead', 'pessimistic', 'current_event', 'daily', 'live_broadcast', 'time']"
1554,1554,0.0,0.4378,"people, city, close, many, country, money, know, go, live, food","['long', 'clear', 'close', 'guarantee', 'disappear']"
1555,1555,1.0,0.3764,"closure, city, control, due, time, day, year, lot, outbreak, next","['dubbing', 'selection', 'new', 'banknote', 'come', 'world', 'economic', 'collapse', 'department', 'volunteer', 'dubbing', 'synthesis', 'economic', 'collapse', 'banknote', 'inflation', 'vaccine', 'disaster']"
1556,1556,1.0,0.4679,"closure, city, control, due, time, day, year, lot, outbreak, next","['toxic', 'vaccine', 'early_stage', 'closure', 'city', 'definitely', 'right', 'choice', 'whole', 'world', 'thank']"
1557,1557,0.0,0.4358,"people, city, close, many, country, money, know, go, live, food","['hong_kong', 'silent', 'city', 'government', 'affirm', 'agree', 'hong_kong', 'model', 'insist', 'closure', 'city', 'leave', 'home', 'face', 'really', 'important', 'people', 'livelihood']"
