,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
313,313,2.0,0.4961,"case, lockdown, day, covid, people, new, life, report, coronavirus, first","['first', 'case', 'coronavirus', 'report', 'alpine', 'hotel', 'lockdown', 'now']"
314,314,3.0,0.5915,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['coviduk', 'school', 'lockdown', 'pupil', 'return', 'flu']"
315,315,3.0,0.6136,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['lockdown', 'coronavirus', 'spread', 'nhs']"
316,316,0.0,0.4253,"town, say, base, order, close, ban, video, public, escape, datum","['official', 'say', 'coronavirus', 'become', 'pandemic', 'say', 'change', 'course', 'outbreak', 'disney', 'theme', 'park', 'feel', 'pain', 'lockdown', 'turn', 'ghost', 'town', 'covid', '新冠肺炎']"
317,317,2.0,0.6726,"case, lockdown, day, covid, people, new, life, report, coronavirus, first","['confirm', 'first', 'case', 'traveler', 'case', 'spike', 'death', 'hit', 'kudlow', 'try', 'jawbone', 'market', 'high', 'warn', 'lack', 'stockpile', 'mask', 'lockdown', 'first', 'coronavirus', 'case', 'liguria']"
318,318,2.0,0.6359,"case, lockdown, day, covid, people, new, life, report, coronavirus, first","['people', 'lockdown', 'tenerife', 'resort', 'belief', 'italian', 'couple', 'infect', 'other', 'guest', 'afternoon', 'death', 'include', 'tuscany', 'very', 'concern']"
319,319,3.0,0.538,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['break', 'grand', 'hotel', 'europa', 'austrian', 'city', 'innsbruck', 'lockdown', 'female', 'hotel', 'employee', 'tested_positive', 'covid']"
320,320,2.0,0.5628,"case, lockdown, day, covid, people, new, life, report, coronavirus, first","['dozen', 'town', 'northern', 'effectively', 'lockdown', 'death', 'people', 'infect', 'only', 'infect']"
321,321,2.0,0.5439,"case, lockdown, day, covid, people, new, life, report, coronavirus, first","['canary_island', 'hundred', 'guest', 'lockdown', 'tenerife', 'hotel', 'positive', 'coronavirus', 'case', 'covid', 'covidー']"
322,322,3.0,0.7737,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['sky', 'news', 'footage', 'emerge', 'hotel', 'tenerife', 'lockdown', 'italian_gu', 'tested_positive', 'covid', 'disease_cause', 'coronavirus', 'read', 'more']"
323,323,2.0,0.5089,"case, lockdown, day, covid, people, new, life, report, coronavirus, first","['dramatic', 'weekend', 'coronavirus', 'case', 'morning', 'only', 'confirm', 'case', 'confirm', 'seventh', 'person', 'die', 'read', 'more']"
324,324,3.0,0.7475,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['time', 'travel', 'folk', 'remember', 'always', 'say', 'now', 'time', 'stay', 'put', 'wait', 'thing', 'go', 'vacation', 'such', 'get', 'handle', 'covid', 'coronavirus', 'hotel', 'tenerife', 'lockdown']"
325,325,0.0,0.3413,"town, say, base, order, close, ban, video, public, escape, datum","['aloha', 'here', 'today', 'headline', 'high', 'demand', 'face', 'mask', 'hawaii', 'continue', 'fear', 'covid', 'global', 'outbreak', 'class', 'resume', 'high', 'school', 'day', 'teen', 'stab', 'young', 'student', 'prompt', 'lockdown', 'early', 'dismissal']"
326,326,3.0,0.6571,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['difficult', 'country', 'take', 'chinese', 'measure', 'lockdown', 'fight', 'covid', 'different', 'political', 'system']"
327,327,3.0,0.7078,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['update', 'school', 'lockdown', 'pupil', 'return', 'suffering', 'flu', 'symptom', 'covid', 'countyantrim', 'somerset']"
328,328,3.0,0.6629,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['reportedly', 'place', 'innsbruck', 'hotel', 'covid', 'lockdown']"
329,329,3.0,0.4782,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['happen', 'tenerife', 'hotel', 'lockdown', 'there', 'hundred', 'tourist', 'reportedly', 'test', 'coronavirus', 'italian', 'doctor', 'stay', 'hotel', 'tested_positive', 'covid']"
330,330,2.0,0.5415,"case, lockdown, day, covid, people, new, life, report, coronavirus, first","['lockdown', 'canary_island', 'covid', 'coronavirus', 'hundred', 'guest', 'lockdown', 'tenerife', 'hotel', 'positive', 'coronavirus', 'case']"
331,331,3.0,0.599,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['page', 'full', 'real', 'time', 'datum', 'analysis', 'covid', 'include', 'comparison', 'sar', 'lockdown', 'datum', 'break', 'country']"
332,332,3.0,0.6405,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['tourist', 'speak', 'euronew', 'life', 'lockdown', 'tenerife', 'hotel', 'covid']"
333,333,3.0,0.7927,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['place', 'innsbruck', 'hotel', 'lockdown', 'coronavirus', 'coronavirus', 'covidー', 'covid']"
334,334,2.0,0.6507,"case, lockdown, day, covid, people, new, life, report, coronavirus, first","['בטנריף', 'אחרי', 'שהתגלה', 'covid', 'hundred', 'guest', 'lockdown', 'tenerife', 'hotel', 'positive', 'coronavirus', 'case']"
335,335,2.0,0.5319,"case, lockdown, day, covid, people, new, life, report, coronavirus, first","['only', 'read', 'story', 'hotel', 'tenerife', 'quarantine', 'covid', 'italian', 'town', 'hit', 'coronavirus', 'cope', 'life', 'lockdown', 'police', 'use', 'pancake', 'hunt', 'suspect']"
336,336,3.0,0.5339,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['news', 'canary_island', 'hotel', 'tourist', 'place', 'lockdown', 'follow', 'suspect', 'coronavirus', 'case', 'coronavirus']"
337,337,3.0,0.74,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['footage', 'emerge', 'hotel', 'tenerife', 'lockdown', 'italian_gu', 'tested_positive', 'covid', 'disease_cause', 'coronavirus', 'read', 'more']"
338,338,3.0,0.3692,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['guess', 'mainly', 'hubei', 'hear', 'place', 'italian', 'town', 'already', 'lockdown', 'see', 'way', 'see', 'town', 'get', 'reputation', 'covid', 'then', 'everywhere', 'else', 'refuse', 'let', 'people', 'town']"
339,339,2.0,0.6817,"case, lockdown, day, covid, people, new, life, report, coronavirus, first","['covid', 'canaryisland', 'hundred', 'guest', 'lockdown', 'tenerife', 'hotel', 'positive', 'coronavirus', 'case', 'man', 'mercy', 'affect']"
340,340,3.0,0.6341,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['panic', 'take', 'life', 'pende', 'lockdown']"
341,341,3.0,0.5439,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['heartbreaking', 'story', 'go', 'viral', 'today', 'social', 'medium', 'year', 'old', 'boy', 'stay', 'house', 'grandpa', 'die', 'day', 'city', 'lockdown', 'city', 'hubei', 'social', 'worker', 'just', 'find', 'ask', 'go', 'ask', 'help', 'covid']"
342,342,3.0,0.6805,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['know', 'info', 'always', 'lockdown', 'propaganda', 'mode', 'really', 'worried', 'covid', 'hitting', 'haven', 'hear', 'much', 'infection', 'rate', 'there']"
343,343,2.0,0.3402,"case, lockdown, day, covid, people, new, life, report, coronavirus, first","['new', 'case', 'today', 'make', 'total', 'dead', 'town', 'lockdown', 'people', 'at_least', 'new', 'case', 'current', 'quarantine', 'zone', 'sarscov']"
344,344,3.0,0.5617,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['canaryisland', 'lockdown', 'tenerife', 'resort', 'amp', 'tourist', 'find']"
345,345,3.0,0.5586,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['break', 'put', 'hotel', 'lockdown', 'fear', 'coronavirus', 'covid']"
346,346,3.0,0.536,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['break', 'innsbruck', 'hotel', 'lockdown', 'cc']"
347,347,1.0,0.7233,"chinese, start, official, see, safe, all, include, run, million, let","['zoekend', 'goede', 'reden', 'voor', 'om', 'testen', 'op', 'het', 'covid', 'gebie', 'meet', 'een', 'lockdown', 'komt', 'ik', 'deze', 'rekene', 'tegen', 'het']"
348,348,2.0,0.5343,"case, lockdown, day, covid, people, new, life, report, coronavirus, first","['filmmaker', 'long', 'night', 'provide', 'striking', 'look', 'covid']"
349,349,3.0,0.5796,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['return', 'specific', 'lockdown', 'area', 'northern', 'designate', 'government', 'call', 'nhs', 'stay', 'indoor', 'avoid', 'contact', 'other', 'people', 'even', 'symptom']"
350,350,3.0,0.784,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['schulen', 'm', 'nach', 'ruckkehr', 'covid', 'covid', 'covid']"
351,351,2.0,0.4304,"case, lockdown, day, covid, people, new, life, report, coronavirus, first","['northern', 'italian', 'town', 'lockdown', 'covid', 'coronaviru']"
352,352,2.0,0.5291,"case, lockdown, day, covid, people, new, life, report, coronavirus, first","['covid', 'coronavirus', 'hundred', 'guest', 'lockdown', 'tenerife', 'hotel', 'positive', 'coronavirus', 'case']"
353,353,2.0,0.5487,"case, lockdown, day, covid, people, new, life, report, coronavirus, first","['hundred', 'guest', 'lockdown', 'tenerife', 'hotel', 'positive', 'coronavirus', 'case', 'virus', 'break', 'get', 'covid']"
354,354,3.0,0.5275,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['season', 'become', 'cold', 'covid', 'season', 'vaccine', 'resource', 'essential', 'stop', 'disease', 'spread', 'assess', 'risk', 'get', 'hard', 'world', 'enter', 'lockdown', 'self', 'preservation', 'coronavirus', 'coronaoutbreak', 'flu']"
355,355,3.0,0.5103,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['continue', 'time', 'relax', 'covid', 'revive', 'positive', 'sign', 'recovery', 'outnumber', 'new', 'infection', 'analyst']"
356,356,3.0,0.74,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['footage', 'emerge', 'hotel', 'tenerife', 'lockdown', 'italian_gu', 'tested_positive', 'covid', 'disease_cause', 'coronavirus', 'read', 'more']"
357,357,0.0,0.497,"town, say, base, order, close, ban, video, public, escape, datum","['issue', 'list', 'town', 'complete', 'lockdown', 'so', 'call', 'red', 'zone', 'codogno', 'fombio', 'maleo']"
358,358,3.0,0.4505,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['say', 'people', 'think', 'lockdown', 'actually', 'use', 'same', 'approach', 'different', 'degree', 'place', 'depend', 'case', 'covid', 'sporadic', 'case', 'cluster', 'community', 'transmission', 'fundamental', 'always', 'same', 'tailor', 'locale']"
359,359,3.0,0.6951,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['update', 'school', 'lockdown', 'pupil', 'return', 'suffering', 'flu', 'symptom', 'covid', 'countyantrim']"
360,360,3.0,0.5147,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['show', 'outbreak', 'test', 'democracy', 'coronavirus', 'quarantine']"
361,361,3.0,0.643,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['spanish', 'hotel', 'place', 'lockdown', 'italian_gu', 'test', 'positive', 'covid', 'factsnotfiction']"
362,362,3.0,0.7206,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['world', 'lockdown', 'coronavirus', 'covid']"
363,363,1.0,0.3674,"chinese, start, official, see, safe, all, include, run, million, let","['flippant', 'ever', 'million', 'million', 'people', 'lockdown', 'haven', 'see', 'people', 'drop', 'dead', 'covid', 'room', 'complacency', 'wise']"
364,364,2.0,0.5498,"case, lockdown, day, covid, people, new, life, report, coronavirus, first","['coronavirius', 'hundred', 'guest', 'lockdown', 'tenerife', 'hotel', 'positive', 'coronavirus', 'case']"
365,365,3.0,0.469,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['canary_island', 'locked_down', 'visit', 'italian', 'doctor', 'tested_positive', 'coronavirus', 'covid', 'lockdown', 'canaryisland']"
366,366,3.0,0.496,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['school', 'school', 'lockdown', 'coronavirus']"
367,367,0.0,0.3878,"town, say, base, order, close, ban, video, public, escape, datum","['lockdown', 'appear', 'effective', 'outside', 'stand', 'close', 'look', 'walk', 'drive', 'away', 'will', 'virus', 'spread', 'world', 'quickly', 'covid', 'coronavirius']"
368,368,3.0,0.3826,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['focus', 'present', 'hot', 'spot', 'admission', 'hospital', 'mess', 'contribute', 'spread', 'country', 'specific', 'tenerife', 'hotel', 'canary', 'isle', 'hotel', 'lockdown', 'visit', 'italian', 'doctor', 'tested_positive', 'covid']"
369,369,3.0,0.518,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['bad', 'government', 'reaction', 'get', 'global', 'lockdown', 'then', 'bank', 'trouble', 'keep', 'service', 'run']"
370,370,3.0,0.644,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['lockdown', 'hotel', 'covid']"
371,371,3.0,0.6439,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['lockdown', 'hotel', 'covid']"
372,372,3.0,0.4462,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['ncov', 'human', 'infect', 'dead', 'datum', 'covid', 'influenza', 'lockdown', 'lie', 'off', 'even', 'dip', 'market', 'thus', 'compare', 'today', 'panic', 'virus', 'tell', 'human', 'behaviour']"
373,373,2.0,0.5961,"case, lockdown, day, covid, people, new, life, report, coronavirus, first","['hundred', 'guest', 'lockdown', 'tenerife', 'hotel', 'canary_island', 'positive', 'coronavirus', 'case', 'covid']"
374,374,2.0,0.6852,"case, lockdown, day, covid, people, new, life, report, coronavirus, first","['breakingnew', 'break', 'hundred', 'guest', 'lockdown', 'tenerife', 'hotel', 'positive', 'coronavirus', 'case', 'countrysuper']"
375,375,1.0,0.3696,"chinese, start, official, see, safe, all, include, run, million, let","['proactively', 'test', 'port', 'entry', 'hospital', 'imagine', 'rally', 'look', 'major', 'center', 'country', 'lockdown', 'sander', 'win', 'look', 'late', 'act', 'covid']"
376,376,3.0,0.6396,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['government', 'contact', 'number', 'irish', 'people', 'stay', 'tenerife', 'hotel', 'place', 'lockdown', 'covid', 'coronavirus']"
377,377,2.0,0.4289,"case, lockdown, day, covid, people, new, life, report, coronavirus, first","['major', 'news', 'story', 'today', 'hotel', 'tenerife', 'put', 'lockdown', 'guest', 'italian', 'doctor', 'lombardy', 'region', 'tested_positive', 'covid', 'hotel', 'guest', 'place', 'isolation', 'coviduk', 'covid']"
378,378,0.0,0.3482,"town, say, base, order, close, ban, video, public, escape, datum","['covid', 'kick', 'venice', 'contrary', 'headline', 'only', 'need', 'self', 'isolate', 'show', 'symptom', 'lockdown', 'town', 'lockdown', 'town', 'entirely', 'possible', 'situation', 'escalate', 'unlikely', 'next']"
379,379,2.0,0.7353,"case, lockdown, day, covid, people, new, life, report, coronavirus, first","['come', 'seventh', 'death', 'covid', 'mount', 'number', 'case', 'town', 'northern', 'region', 'lombardy', 'field', 'inspection', 'team', 'deploy', 'give', 'update', 'am', 'press_conference', 'tomorrow', 'italian', 'capital']"
380,380,2.0,0.6619,"case, lockdown, day, covid, people, new, life, report, coronavirus, first","['hotel', 'tenerife', 'canary_island', 'locked_down', 'visit', 'italian', 'doctor', 'tested_positive', 'coronavirus', 'hundred', 'guest', 'palace', 'hotel', 'lockdown', 'tenerife', 'costaadejehotel', 'canaryisland']"
381,381,2.0,0.6619,"case, lockdown, day, covid, people, new, life, report, coronavirus, first","['hotel', 'tenerife', 'canary_island', 'locked_down', 'visit', 'italian', 'doctor', 'tested_positive', 'coronavirus', 'hundred', 'guest', 'palace', 'hotel', 'lockdown', 'tenerife', 'costaadejehotel', 'canaryisland']"
382,382,3.0,0.74,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['footage', 'emerge', 'hotel', 'tenerife', 'lockdown', 'italian_gu', 'tested_positive', 'covid', 'disease_cause', 'coronavirus', 'read', 'more']"
383,383,3.0,0.8419,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['statistically', 'die', 'flu', 'die', 'covid', 'people', 'lockdown', 'lock', 'entire', 'city', 'flu']"
384,384,2.0,0.4907,"case, lockdown, day, covid, people, new, life, report, coronavirus, first","['large', 'hotel', 'tenerife', 'lockdown', 'guest_teste', 'positive', 'hotel', 'spanish', 'resort', 'island', 'tenerife', 'place', 'police', 'cordon', 'italian_gu', 'tested_positive', 'new', 'coronavirus', 'covid']"
385,385,3.0,0.549,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['coronavirus', 'outbreak', 'hundred', 'tourist', 'tenerife', 'hotel', 'lockdown', 'italian', 'national', 'get', 'hospitalise', 'show', 'covid', 'symptom']"
386,386,0.0,0.3648,"town, say, base, order, close, ban, video, public, escape, datum","['coronavirus', 'warn', 'traveller', 'lockdown', 'zone', 'self', 'isolate', 'epidemic', 'quarantine', 'selfisolate']"
387,387,3.0,0.4889,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['note', 'put', 'tenerife', 'hotel', 'guest', 'door', 'tourist', 'lockdown', 'italian', 'doctor', 'test', 'positive', 'covid']"
388,388,3.0,0.5274,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['break', 'covid', 'spanish', 'hotel', 'lockdown', 'virus', 'confirm']"
389,389,2.0,0.4536,"case, lockdown, day, covid, people, new, life, report, coronavirus, first","['local', 'commerce', 'boom', 'corona', 'effect', 'famous', 'carnival', 'cancel', 'grow', 'number', 'city', 'municipality', 'lockdown', 'read', 'more', 'here', 'coronavirus', 'ecommerce']"
390,390,0.0,0.461,"town, say, base, order, close, ban, video, public, escape, datum","['debt', 'pandemic', 'recovery', 'sme']"
391,391,3.0,0.5487,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['hundred', 'tourist', 'tenerife', 'lockdown', 'coronavirus', 'official', 'covid']"
392,392,3.0,0.5983,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['hotel', 'lockdown', 'tourist', 'diagnose', 'covid']"
393,393,3.0,0.7382,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['case', 'holidaymaker', 'place', 'lockdown', 'italian_gu', 'tested_positive', 'coronavirus', 'covid', 'covid']"
394,394,3.0,0.4522,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['coronavirus', 'warn', 'traveller', 'lockdown', 'zone', 'self', 'isolate', 'even', 're', 'show', 'symptom', 'say']"
395,395,3.0,0.6002,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['tenerife', 'now', 'lockdown', 'security', 'team', 'reportedly', 'stop', 'guest', 'leave', 'come', 'visit', 'italian', 'doctor', 'tested_positive', 'coronavirus', 'covid']"
396,396,3.0,0.4217,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['go', 'lockdown', 'become', 'new', 'trigger', 'point', 'covid', 'propose', 'radical', 'compact', 'small', 'nation', 'injustice', 'blackbirde', 'revisited', 'theworld']"
397,397,2.0,0.4782,"case, lockdown, day, covid, people, new, life, report, coronavirus, first","['lockdown', 'guest', 'other', 'test', 'positive', 'covid', 'travel']"
398,398,3.0,0.556,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['covid', 'spanish', 'hotel', 'lockdown', 'virus', 'confirm', 'tenerife']"
399,399,3.0,0.5274,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['break', 'covid', 'spanish', 'hotel', 'lockdown', 'virus', 'confirm']"
400,400,3.0,0.6603,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['covid', 'tourist', 'quarantine', 'people', 'lockdown', 'tenerife', 'strike']"
401,401,3.0,0.7502,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['medium', 'coverage', 'bias', 'right', 'people', 'lockdown', 'tenerife', 'strike', 'coronavirus', 'see', 'side', 'ground', 'news', 'coronavirus', 'tenerife', 'travel']"
402,402,2.0,0.4809,"case, lockdown, day, covid, people, new, life, report, coronavirus, first","['then', 'reverse', 'hour', 'later']"
403,403,0.0,0.4149,"town, say, base, order, close, ban, video, public, escape, datum","['say', 'consumption', 'discretionary', 'category', 'significantly', 'impact', 'guidance', 'lower', 'maybe', 'covid', 'lockdown', 'wine', 'isn', 'high', 'priority', 'actually', 'day', 'quarantine', 'wine', 'priority']"
404,404,3.0,0.6951,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['outbreak', 'his_apartment', 'lockdown']"
405,405,2.0,0.62,"case, lockdown, day, covid, people, new, life, report, coronavirus, first","['life', 'lockdown', 'courier', 'more', 'important', 'ever', 'coronavirus', 'covid', 'empty_street', 'life']"
406,406,3.0,0.63,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['still', 'remain', 'strict', 'lockdown', 'bid', 'prevent', 'further', 'spread', 'covid', 'other', 'part', 'country', 'globally']"
407,407,3.0,0.63,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['still', 'remain', 'strict', 'lockdown', 'bid', 'prevent', 'further', 'spread', 'covid', 'other', 'part', 'country', 'globally']"
408,408,3.0,0.5739,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['take', 'holiday', 'luxury', 'resort', 'fall', 'sick', 'condemn', 'whole', 'place', 'immediate', 'lockdown', 'italian', 'lombardy', 'go', 'week', 'spanish', 'island', 'tenerife', 'get', 'feverish', 'covid']"
409,409,0.0,0.4386,"town, say, base, order, close, ban, video, public, escape, datum","['native', 'even', 'cancel', 'carnevale', 'lockdown', 'today', 'martedi', 'grasso', 'time', 're', 'read', 'manzoni', 'last', 'chapter', 'betroth', 'account', 'plague', 'result', 'panic', 'response', 'untori', 'covid']"
410,410,3.0,0.6531,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['hotel', 'lockdown', 'tourist']"
411,411,1.0,0.4505,"chinese, start, official, see, safe, all, include, run, million, let","['life', 'ecmo', 'machine', 'arrive', 'epicenter', 'covid', 'still', 'lockdown', 'bring', 'hope', 'patient', 'critical', 'condition', 'machine', 'pump', 'oxygenate', 'patient', 'blood', 'body', 'allow', 'heart', 'lung', 'rest']"
412,412,3.0,0.5505,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['ncov', 'outbreak', 'video', 'tube', 'covid', 'italian']"
413,413,3.0,0.4228,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['canary_island', 'people', 'lockdown', 'tenerife', 'strike']"
414,414,3.0,0.5885,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['tenerife', 'follow', 'discovery', 'positive', 'case', 'tourist', 'doctor', 'hotel', 'adeje', 'people', 'put', 'lockdown', 'police', 'military', 'make', 'sure', 'one', 'go', 'out', 'covid']"
415,415,3.0,0.7129,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['covid', 'government', 'lockdown', 'wuhan', 'maximum', 'quarantine', 'difference', 'difference', 'point', 'do', 'idiot']"
416,416,3.0,0.5943,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['small', 'lockdown', 'begin', 'shudder', 'stop', 'most', 'doctor', 'speak', 'predict', 'covid', 'coronavirus', 'spread', 'become', 'bad', 'next', 'few', 'month', 'health', 'direct', 'impact', 'economic', 'progress']"
417,417,3.0,0.7496,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['announcement', 'retract', 'lockdown', 'exemption', 'covid']"
418,418,3.0,0.3715,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['long', 'madness', 'lockdown', 'begin', 'prepare', 'feed', 'entertain', 'yourself', 'awhile', 'covid']"
419,419,3.0,0.6951,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['outbreak', 'his_apartment', 'lockdown']"
420,420,3.0,0.5971,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['think', 'globalism', 'threat', 'close', 'tracking', 'hard', 'due', 'various', 'reason', 'lockdown', 'immediate', 'response', 'lockdown', 'own', 'problem', 'already', 'ill', 'afford', 'lockdown']"
421,421,2.0,0.41,"case, lockdown, day, covid, people, new, life, report, coronavirus, first","['prepare', 'outbreak', 'million', 'poverty', 'food', 'enough', 'only', 'day', 'week', 'happen', 'event', 'lockdown', 'hospital', 'accommodate', 'epidemic', 'central', 'state', 'govt', 'prepared', 'covid']"
422,422,0.0,0.4891,"town, say, base, order, close, ban, video, public, escape, datum","['briefing', 'amp', 'cover', 'funding', 'issue', 'lockdown', 'approach', 'use', 'other_countrie', 'surge', 'case', 'pandemic', 'talk', 'preparedness', 'challenge', 'more']"
423,423,3.0,0.5011,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['coronavirus', 'case', 'soar', 'authority', 'scramble', 'find', 'patient', 'covid', 'mysterious', 'patient', 'mess', 'whole', 'tracking', 'system', 'lockdown']"
424,424,3.0,0.5858,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['just', 'close', 'most', 'military', 'close', 'lockdown', 'want', 'say', 'get', 'announcement', 'coronavirus', 'covid']"
425,425,3.0,0.4316,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['italian', 'town', 'lockdown', 'th', 'person', 'die', 'people', 'dozen', 'town', 'effectively', 'quarantine', 'like', 'now', 'covid', 'fightvirusasone', 'fightcovasone']"
426,426,3.0,0.62,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['authority', 'retract', 'announcement', 'only', 'hour', 'publication', 'say', 'ease', 'city', 'lockdown', 'allow', 'certain', 'resident', 'leave', 'outside', 'enter', 'epicenter', 'seal', 'day', 'covid']"
427,427,3.0,0.4821,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['covid', 'advise', 'lockdown', 'model', 'virus', 'battle']"
428,428,2.0,0.5077,"case, lockdown, day, covid, people, new, life, report, coronavirus, first","['th', 'person', 'die', 'covid', 'unofficial', 'death', 'toll', 'stand', 'positive', 'case', 'coronavirus', 'infection', 'likely', 'jump', 'more_than', 'town', 'people', 'lockdown', 'self', 'quarantine']"
429,429,3.0,0.467,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['small', 'town', 'first', 'confirm', 'coronavirus', 'case', 'country', 'surge', 'outbreak', 'now', 'effective', 'lockdown', 'face', 'monocleface', 'medical', 'maskskull', 'crossbone', 'covid']"
430,430,0.0,0.3484,"town, say, base, order, close, ban, video, public, escape, datum","['wonder', 'try', 'ban', 'stuff', 'wodner', 'use', 'battle', 'covid', 'ignore', 'want', 'sick', 'dead', 'fast', 'way', 'give', 'more', 'power', 'too', 'ask', 'quarantine', 'lockdown', 'already', 'fema', 'camp', 'go']"
431,431,0.0,0.3719,"town, say, base, order, close, ban, video, public, escape, datum","['coffeebreak', 'nga', 'maging', 'pandemic', 'live']"
432,432,3.0,0.5404,"lockdown, covid, coronavirus, city, people, ncov, quarantine, outbreak, day, now","['hear', 'town', 'lockdown', 'closure', 'claim', 'covid', 'coronavirus']"
