,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
1562,1562,1.0,0.852,"city, people, country, close, closure, take, control, government, spread, day","['talk', 'colleague', 'pneumonia', 'colleague', 'report', 'outbreak', 'global', 'first', 'voice', 'possible', 'human', 'transmission', 'confirm', 'human', 'transmission', 'closure', 'day', 'pass', 'politician', 'shitty', 'democratic', 'lighthouse']"
1563,1563,1.0,0.8562,"city, people, country, close, closure, take, control, government, spread, day","['give', 'easy', 'timeline', 'talk', 'colleague', 'notify', 'outbreak', 'first', 'speak', 'human', 'transmission', 'human', 'transmission', 'confirm', 'human', 'transmission', 'confirm', 'human', 'transmission', 'close', 'today', 'today', 'time', 'day', 'take', 'long', 'eat', 'poop']"
1564,1564,1.0,0.7196,"city, people, country, close, closure, take, control, government, spread, day","['new_york', 'profit', 'institution', 'help', 'need', 'city', 'people', 'case', 'infection', 'researcher', 'say', 'city', 'density', 'make', 'center', 'outbreak', 'city']"
1565,1565,1.0,0.7218,"city, people, country, close, closure, take, control, government, spread, day","['global', 'say', 'buy', 'time', 'really', 'work', 'necessary', 'carry', 'investigation', 'find', 'infect', 'people', 'say', 'want', 'american', 'country', 'eventually', 'reconstruct', 'number', 'square_cabin', 'hospital', 'quarantine', 'site', 'case']"
1566,1566,1.0,0.6668,"city, people, country, close, closure, take, control, government, spread, day","['early', 'day', 'wuhan', 'hesitant', 'ask', 'money', 'death', 'lead', 'spread', 'several', 'state', 'struggle', 'establish', 'confidence', 'closure', 'city', 'trump', 'blow', 'wrong', 'wind', 'greatly', 'encourage', 'people', 'destroy', 'current', 'weak', 'prevention', 'front', 'elect', 'trump', 'choice', 'bear', 'bitter', 'fruit']"
1567,1567,1.0,0.677,"city, people, country, close, closure, take, control, government, spread, day","['escape', 'route', 'people', 'wuhan', 'coincide', 'surprisingly', 'european', 'american', 'epidemic']"
1568,1568,1.0,0.6167,"city, people, country, close, closure, take, control, government, spread, day","['due', 'pneumonia', 'study', 'los_angele', 'close', 'roommate', 'want', 'buy', 'gun', 'defend']"
1569,1569,1.0,0.8051,"city, people, country, close, closure, take, control, government, spread, day","['right', 'really', 'strange', 'european', 'american', 'country', 'eat', 'game', 'pay_attention', 'hygiene', 'people', 'east', 'eat', 'individual', 'package', 'person', 'population', 'size', 'density', 'far', 'low', 'major', 'chinese', 'city', 'close', 'city', 'trending', 'say', 'lao', 'communist_party', 'maliciously', 'taking_advantage', 'chaos', 'poison', 'possible', 'think']"
1570,1570,1.0,0.842,"city, people, country, close, closure, take, control, government, spread, day","['ridiculous', 'never', 'sure', 'say', 'virus', 'originate', 'possible', 'additionally', 'virus', 'break', 'acknowledge', 'early', 'mistake', 'later', 'decide', 'close', 'city', 'quarantine', 'else', 'say', 'cover', 'dare', 'say', 'never', 'virus', 'detection']"
1571,1571,1.0,0.5476,"city, people, country, close, closure, take, control, government, spread, day","['listen', 'son', 'excellent', 'writer', 'visit', 'exchange', 'view', 'hear', 'british', 'government', 'face', 'well', 'back', 'home', 'former', 'wife', 'mother', 'child', 'buy', 'air', 'ticket', 'get', 'keep', 'son', 'sleep', 'side', 'night', 'immediately', 'take', 'taxi', 'heathrow', 'next', 'day', 'announce', 'free', 'medical', 'treatment', 'think', 'worth']"
1572,1572,1.0,0.6642,"city, people, country, close, closure, take, control, government, spread, day","['outbreak', 'american', 'journalist', 'evict', 'city', 'close', 'know', 'serious', 'useless', 'reporter', 'host', 'entertainment', 'program']"
1573,1573,1.0,0.6663,"city, people, country, close, closure, take, control, government, spread, day","['route', 'people', 'city', 'coincide', 'european', 'spread', 'world', 'escapist', 'trajectory', 'epoch_time']"
1574,1574,1.0,0.81,"city, people, country, close, closure, take, control, government, spread, day","['give', 'easy', 'timeline', 'talk', 'colleague', 'notify', 'first', 'speak', 'determine', 'transmit', 'person', 'person', 'transmission', 'close', 'today', 'day', 'pass']"
1575,1575,1.0,0.7007,"city, people, country, close, closure, take, control, government, spread, day","['already', 'well', 'country', 'city', 'closure', 'place', 'even', 'hold', 'normal', 'rally', 'prevent', 'diamond', 'passenger', 'disembark', 'quarantine', 'cause', 'large', 'number', 'diamond', 'passenger', 'infect']"
1576,1576,1.0,0.5578,"city, people, country, close, closure, take, control, government, spread, day","['cherry_blossom', 'form', 'visitor', 'step', 'present', 'form', 'picture', 'world', 'amazing', 'strange', 'sad', 'move', 'angel', 'demon', 'beautiful_scenery', 'derive', 'closure', 'city', 'face', 'amazing', 'sight', 'fall', 'cherry_blossom', 'enjoy', 'sigh', 'boo', 'boo', 'wish', 'never', 'around']"
1577,1577,1.0,0.6776,"city, people, country, close, closure, take, control, government, spread, day","['condition', 'break', 'end', 'order', 'prevent', 'close', 'tight', 'medical', 'team', 'dozen', 'province', 'support', 'prevent', 'spread', 'absence', 'new', 'suspicion', 'mean', 'completely', 'clear', 'many', 'serious', 'case', 'treat', 'hospital']"
1578,1578,1.0,0.5467,"city, people, country, close, closure, take, control, government, spread, day","['rather', 'save', 'life', 'negative', 'growth', 'problem', 'logic', 'sentence', 'rule', 'possibility', 'people', 'die', 'economy', 'collapse', 'fast', 'spread', 'country', 'even', 'close', 'city', 'people', 'intention', 'engage', 'turkish', 'communist_party', 'minimizes', 'damage', 'power', 'aim', 'consolidate', 'regime', 'matter', 'discover', 'rather', 'lose', 'growth', 'save', 'life']"
1579,1579,1.0,0.7231,"city, people, country, close, closure, take, control, government, spread, day","['take', 'world', 'close', 'postpone', 'world', 'face', 'big', 'crisis', 'situation', 'world', 'always', 'pass', 'question', 'world', 'big', 'subsequent', 'impact']"
1580,1580,1.0,0.5121,"city, people, country, close, closure, take, control, government, spread, day","['spread', 'directly', 'close', 'city', 'rather', 'negative', 'economic', 'growth', 'save', 'life', 'position', 'human', 'life', 'paramount', 'live', 'important', 'money', 'chinese', 'money', 'make', 'money', 'lose', 'life', 'work', 'hard', 'comparison', 'operation', 'important', 'prove', 'real', 'defender', 'human_right']"
1581,1581,1.0,0.7146,"city, people, country, close, closure, take, control, government, spread, day","['government', 'announce', 'dollar', 'aid', 'affect', 'country', 'none', 'deliver', 'talk', 'announce', 'begin', 'talk', 'freedom', 'build', 'wartime', 'hospital', 'american', 'public_opinion', 'begin', 'talk', 'concentration_camp', 'mental', 'illness', 'mobilize', 'national', 'resource', 'aid', 'american', 'question', 'official']"
1582,1582,1.0,0.5841,"city, people, country, close, closure, take, control, government, spread, day","['discover', 'possibility', 'spread', 'conceal', 'week', 'prong', 'city', 'close', 'cost', 'rather', 'negative', 'growth', 'save', 'life', 'evaluate', 'objective', 'review', 'see', 'far']"
1583,1583,1.0,0.5016,"city, people, country, close, closure, take, control, government, spread, day","['hate', 'use', 'moral', 'standard', 'evaluate', 'admit', 'calculate', 'cost', 'saving', 'disease', 'weight', 'loss', 'shut', 'economy', 'therefore', 'civil', 'war', 'always', 'order', 'coffin', 'discover', 'possibility', 'spread', 'conceal', 'week', 'close', 'city', 'cost', 'rather', 'negative', 'growth', 'save', 'life', 'evaluate']"
1584,1584,1.0,0.8453,"city, people, country, close, closure, take, control, government, spread, day","['recently', 'see', 'western', 'country', 'adopt', 'city', 'closure', 'measure', 'fight', 'due', 'worsen', 'include', 'see', 'mayor', 'publicly', 'emphasize', 'ban', 'today', 'help', 'think', 'tweet', 'understand', 'clear', 'mainland', 'government', 'people', 'work', 'together', 'stop', 'spread', 'virus', 'reach', 'eye', 'western', 'medium', 'ethnic', 'scum', 'become', 'violation', 'human_right']"
1585,1585,1.0,0.7218,"city, people, country, close, closure, take, control, government, spread, day","['global', 'say', 'buy', 'time', 'really', 'work', 'necessary', 'carry', 'investigation', 'find', 'infect', 'people', 'say', 'want', 'american', 'country', 'eventually', 'reconstruct', 'number', 'square_cabin', 'hospital', 'quarantine', 'site', 'case']"
1586,1586,1.0,0.7899,"city, people, country, close, closure, take, control, government, spread, day","['course', 'deny', 'chinese', 'government', 'early', 'concealment', 'report', 'various', 'issue', 'use', 'internal', 'joke', 'begin', 'despise', 'top', 'bottom', 'think', 'thing', 'novel', 'wonder', 'happen', 'far', 'east', 'watch', 'fire', 'shore', 'review', 'comment', 'other', 'use', 'satirize', 'asian', 'disease', 'fine', 'get', 'serious', 'blockade', 'make', 'global', 'sensation', 'early', 'current', 'dereliction', 'duty']"
1587,1587,1.0,0.8131,"city, people, country, close, closure, take, control, government, spread, day","['novel', 'officially', 'report', 'world', 'learn', 'first', 'time', 'number', 'new', 'confirmed_case', 'break', 'single_day', 'first', 'time', 'announce', 'city', 'announce', 'outbreak', 'include', 'pheic', 'time']"
1588,1588,1.0,0.7942,"city, people, country, close, closure, take, control, government, spread, day","['responsible', 'spread', 'world', 'naturally', 'chinese', 'government', 'conceal', 'outbreak', 'early_stage', 'collude', 'blame', 'however', 'leader', 'western', 'country', 'lead', 'trump', 'see', 'country', 'close', 'large_scale', 'even', 'take', 'traditional', 'chinese', 'medicine', 'claim', 'virus', 'disappear', 'know', 'virus', 'well', 'great', 'responsibility']"
1589,1589,1.0,0.6354,"city, people, country, close, closure, take, control, government, spread, day","['cluster', 'cluster', 'infection', 'overshoot', 'outbreak']"
1590,1590,1.0,0.6912,"city, people, country, close, closure, take, control, government, spread, day","['route', 'people', 'city', 'coincide', 'european', 'american', 'epidemic']"
1591,1591,1.0,0.6437,"city, people, country, close, closure, take, control, government, spread, day","['kit', 'factor', 'kit', 'lot', 'production', 'capacity', 'useless', 'enough', 'negative', 'pressure', 'laboratory', 'staff', 'ventilation', 'environment', 'test', 'anti', 'virus', 'kit', 'effective', 'south_korea', 'control', 'good', 'closure', 'city', 'sacrifice', 'much', 'economy', 'latecomer', 'advantage', 'bad', 'beginning']"
1592,1592,1.0,0.7106,"city, people, country, close, closure, take, control, government, spread, day","['first', 'take', 'decisive', 'decision', 'evacuate_expatriate', 'cut', 'flight', 'really', 'think', 'government', 'begin', 'conceal', 'outbreak', 'discover', 'announce', 'closure', 'end', 'spread', 'person', 'person', 'root', 'problem', 'believe', 'lie', 'north_korea']"
1593,1593,1.0,0.5665,"city, people, country, close, closure, take, control, government, spread, day","['italian', 'police', 'strictly', 'enforce', 'order']"
1594,1594,1.0,0.6643,"city, people, country, close, closure, take, control, government, spread, day","['take', 'note', 'good', 'news', 'midst', 'world', 'quarantine', 'difficulty']"
1595,1595,1.0,0.7647,"city, people, country, close, closure, take, control, government, spread, day","['first', 'first', 'break', 'people', 'abroad', 'open', 'voice', 'mock', 'closure', 'imprison', 'restrict', 'people', 'freedom', 'even', 'know', 'virus', 'discriminate', 'race', 'region', 'rich', 'rich', 'cheap', 'attacked', 'virus', 'develop', 'democratic', 'liberal', 'country', 'admire', 'catch', 'guard', 'other', 'go', 'way', 'learn', 'help', 'send', 'sentence', 'call', 'shameless']"
1596,1596,1.0,0.6519,"city, people, country, close, closure, take, control, government, spread, day","['early_stage', 'need', 'learn', 'small', 'scale', 'outbreak', 'south_korea', 'severe', 'city', 'closure', 'centralize', 'isolation', 'square_cabin', 'drag', 'week', 'able', 'save']"
1597,1597,1.0,0.4456,"city, people, country, close, closure, take, control, government, spread, day","['begin', 'war', 'level', 'effort', 'make', 'fight', 'global', 'economy', 'close', 'stall', 'suddenly', 'quietly', 'come', 'nowhere', 'apparently', 'step', 'plan', 'long', 'global', 'economy', 'make', 'major', 'adjustment', 'overall', 'global', 'economy', 'exactly', 'immigration', 'policy', 'suddenly', 'release', 'rage', 'certain', 'mainland', 'chive', 'time', 'introduce', 'important', 'policy', 'immediate', 'interest', 'time', 'influencer', 'send', 'deliberately', 'guide', 'investigation', 'make', 'easy', 'safe']"
1598,1598,1.0,0.7469,"city, people, country, close, closure, take, control, government, spread, day","['take', 'time', 'begin', 'worsen', 'people', 'appear', 'time', 'ask', 'carry', 'prevention', 'control', 'period', 'instead', 'randomly', 'arrest', 'people', 'conceal', 'instant', 'beginning', 'deterioration', 'take', 'less', 'month', 'period', 'ten', 'million', 'countless', 'people', 'leave', 'close', 'dare', 'say', 'buy', 'time', 'world']"
1599,1599,1.0,0.8155,"city, people, country, close, closure, take, control, government, spread, day","['close', 'many', 'country', 'criticize', 'prevention', 'measure', 'violating_human', 'right', 'spread', 'world', 'many', 'country', 'criticize', 'closure', 'close', 'city', 'human_right', 'violation']"
1600,1600,1.0,0.7208,"city, people, country, close, closure, take, control, government, spread, day","['flight', 'route', 'people', 'line', 'global', 'year', 'use', 'big', 'datum', 'analysis', 'method', 'analyze', 'aviation', 'datum', 'people', 'leave', 'draw', 'map', 'show', 'movement_trajectory', 'group', 'people', 'footprint', 'people', 'leave', 'spread', 'province', 'spread', 'country', 'involve']"
1601,1601,1.0,0.678,"city, people, country, close, closure, take, control, government, spread, day","['route', 'people', 'city', 'coincide', 'european', 'epidemic']"
1602,1602,1.0,0.6684,"city, people, country, close, closure, take, control, government, spread, day","['big', 'data', 'team', 'use', 'computer', 'analyze', 'mobile_phone', 'aviation', 'datum', 'nearly', 'people', 'wuhan', 'simulate', 'depict', 'movement_trajectorie', 'nearly', 'people', 'wuhan', 'coincide', 'european', 'epidemic', 'people', 'flee', 'closure', 'spread', 'city', 'include', 'least', 'confirm', 'patient']"
1603,1603,1.0,0.7739,"city, people, country, close, closure, take, control, government, spread, day","['freedom', 'think', 'freedom', 'power', 'right', 'believe', 'democracy', 'democracy', 'channel', 'voice', 'people', 'continent', 'many', 'channel', 'speak', 'curse', 'leader', 'internet', 'call', 'democracy', 'freedom', 'use', 'people', 'say', 'closure', 'city', 'violates_human', 'right', 'infringe', 'freedom', 'life', 'freedom', 'choose', 'choose', 'life', 'alive', 'freedom', 'right']"
1604,1604,1.0,0.6912,"city, people, country, close, closure, take, control, government, spread, day","['route', 'people', 'city', 'coincide', 'european', 'american', 'epidemic']"
1605,1605,1.0,0.722,"city, people, country, close, closure, take, control, government, spread, day","['route', 'people', 'city', 'coincide', 'european', 'epidemic', 'research', 'use', 'big', 'datum', 'analysis', 'february', 'simulate', 'movement_trajectory', 'nearly', 'people', 'closure', 'city', 'unexpectedly', 'surprising', 'match', 'region', 'break']"
1606,1606,1.0,0.5572,"city, people, country, close, closure, take, control, government, spread, day","['hubei', 'end', 'unblocking', 'month', 'apart', 'command', 'announce', 'th', 'region', 'hubei_province', 'lift', 'channel', 'start', 'represent', 'official', 'end', 'local', 'two_month', 'need', 'wait']"
1607,1607,1.0,0.7092,"city, people, country, close, closure, take, control, government, spread, day","['black', 'pot', 'rage', 'block', 'replace', 'break', 'situation', 'begin', 'end', 'explain', 'begin', 'instead', 'shift', 'opinion', 'origin', 'country']"
1608,1608,1.0,0.7092,"city, people, country, close, closure, take, control, government, spread, day","['black', 'pot', 'rage', 'block', 'replace', 'break', 'situation', 'begin', 'end', 'explain', 'begin', 'instead', 'shift', 'opinion', 'origin', 'country']"
1609,1609,1.0,0.6887,"city, people, country, close, closure, take, control, government, spread, day","['finally', 'gentleman', 'take', 'high', 'speed', 'rest', 'area', 'quarantine', 'explain', 'reason', 'province', 'city', 'impose', 'city', 'closure', 'allow', 'enter', 'leave', 'reason', 'afraid', 'outsider', 'asymptomatic', 'detect', 'enter', 'city', 'spread', 'rapidly', 'second', 'begin', 'local', 'government', 'level', 'negligent', 'inadequate', 'work', 'ability', 'leader', 'respond', 'kind', 'outbreak', 'indeed', 'insufficient']"
1610,1610,1.0,0.7919,"city, people, country, close, closure, take, control, government, spread, day","['build', 'watch', 'month', 'cause', 'burn', 'really', 'say', 'month', 'alone', 'even', 'expect', 'change']"
1611,1611,1.0,0.6405,"city, people, country, close, closure, take, control, government, spread, day","['first', 'step', 'prevention', 'prevent', 'spread', 'completely', 'close', 'bar', 'club', 'casino', 'church', 'country', 'noon', 'yesterday', 'australian', 'prime_minister', 'point', 'first', 'stage', 'total', 'implementation', 'new', 'measure', 'sydney', 'market', 'shamble']"
1612,1612,1.0,0.6888,"city, people, country, close, closure, take, control, government, spread, day","['import', 'military_game', 'great', 'crime', 'humanity', 'violation', 'human_right', 'moment', 'world', 'need', 'help', 'medical', 'supply', 'yet', 'stigmatize', 'chinese', 'government', 'fight', 'chinese', 'people', 'understand', 'central', 'democratic', 'centralization', 'system', 'chinese', 'government', 'mobilize', 'support', 'side', 'support', 'side', 'west', 'call', 'democratic', 'human_right', 'control', 'strict']"
1613,1613,1.0,0.6912,"city, people, country, close, closure, take, control, government, spread, day","['route', 'people', 'city', 'coincide', 'european', 'american', 'epidemic']"
1614,1614,1.0,0.664,"city, people, country, close, closure, take, control, government, spread, day","['schedule', 'accord', 'report', 'morning', 'post', 'people', 'infect', 'disease', 'show', 'symptom', 'mild', 'symptom', 'result', 'authority', 'notify', 'trigger', 'second_wave']"
1615,1615,1.0,0.6631,"city, people, country, close, closure, take, control, government, spread, day","['western', 'country', 'watch', 'medical', 'professional', 'army', 'affect', 'area', 'province', 'support', 'country', 'side', 'quickly', 'mobilize', 'relieve', 'closure', 'city', 'block', 'land', 'air', 'water', 'traffic', 'foreign', 'medium', 'report', 'add', 'critical', 'comment', 'think', 'chinese', 'people', 'really', 'know', 'life', 'death', 'big', 'disaster', 'two_month', 'later', 'overcome', 'people', 'liberation_army', 'crowd', 'go', 'well']"
1616,1616,1.0,0.7716,"city, people, country, close, closure, take, control, government, spread, day","['learn', 'think', 'wuhan', 'many', 'test', 'reagent', 'almost', 'datum', 'treatment', 'kind', 'infection', 'know', 'good', 'decision', 'make', 'impose', 'total', 'closure', 'avoid', 'widespread', 'transmission', 'large_scale', 'screen', 'later', 'stage', 'isolation', 'square_cabin', 'hospital', 'medical', 'support', 'take', 'many', 'life', 'contain', 'country', 'able', 'impose', 'city', 'closure', 'mask', 'large_scale', 'screening', 'quarantine', 'done']"
1617,1617,1.0,0.5781,"city, people, country, close, closure, take, control, government, spread, day","['stop', 'spread', 'modi', 'total', 'blockade', 'week', 'order', 'announce', 'tonight', 'completely', 'block', 'country', 'day', 'start', 'midnight', 'capital', 'completely', 'close', 'last', 'night', 'almost', 'people', 'street', 'include', 'popular', 'place', 'connaught', 'square', 'empty']"
1618,1618,1.0,0.7455,"city, people, country, close, closure, take, control, government, spread, day","['evidence', 'spread', 'chinese', 'break', 'city', 'close', 'people', 'leave', 'strictly', 'punish', 'find', 'reason', 'country', 'inability', 'prevent', 'control', 'improperly']"
1619,1619,1.0,0.7825,"city, people, country, close, closure, take, control, government, spread, day","['think', 'close', 'city', 'wise', 'thing', 'country', 'follow', 'example', 'begin', 'close', 'city', 'fact', 'go', 'abroad', 'expose', 'chinese', 'medium', 'chinese', 'netizen', 'criticize', 'see', 'trump', 'performance', 'absolute', 'advantage', 'handle', 'emergency', 'hope', 'people', 'scamme', 'fake', 'news', 'internet', 'family']"
1620,1620,1.0,0.534,"city, people, country, close, closure, take, control, government, spread, day","['prediction', 'global', 'end', 'mid', 'festival', 'get', 'rid', 'vice', 'human', 'history', 'plague', 'power', 'plague']"
1621,1621,1.0,0.8612,"city, people, country, close, closure, take, control, government, spread, day","['damn', 'pig', 'check', 'say', 'spread', 'person', 'person', 'early_stage', 'domestic', 'correct', 'later', 'tell', 'transmit', 'person', 'person', 'whole', 'country', 'close', 'head', 'say', 'transmit', 'person', 'person', 'hear', 'wrong', 'thing', 'say', 'early', 'one', 'right', 'thing', 'later', 'deaf', 'blind', 'control', 'start', 'blame']"
1622,1622,1.0,0.752,"city, people, country, close, closure, take, control, government, spread, day","['say', 'close', 'city', 'week', 'later', 'worse', 'say', 'first', 'week', 'make', 'bad', 'even', 'talk']"
1623,1623,1.0,0.7451,"city, people, country, close, closure, take, control, government, spread, day","['always', 'say', 'bad', 'understand', 'tough', 'measure', 'take', 'contain', 'usually', 'full', 'cult', 'know', 'effort', 'make', 'contain', 'time']"
1624,1624,1.0,0.7144,"city, people, country, close, closure, take, control, government, spread, day","['spread', 'suffer', 'suffer', 'day', 'local', 'medium', 'report', 'country', 'first', 'confirm', 'case', 'chinese', 'couple', 'result', 'search', 'chinese', 'netizen', 'discover', 'go', 'day', 'surprise', 'former', 'study', 'marxism', 'simply', 'poison', 'thousand', 'mile']"
1625,1625,1.0,0.8107,"city, people, country, close, closure, take, control, government, spread, day","['dog', 'bark', 'kill', 'whole', 'world', 'face', 'come', 'dismay', 'conceal', 'severity', 'closure', 'city', 'people', 'chinese', 'virus', 'flee', 'harm', 'directly', 'time', 'really']"
1626,1626,1.0,0.7917,"city, people, country, close, closure, take, control, government, spread, day","['outbreak', 'pass', 'initial', 'important', 'window', 'closure', 'make', 'pay', 'much', 'attention', 'quite', 'helpless', 'month', 'closure', 'number', 'confirmed_case', 'however', 'incubation', 'cycle', 'day', 'day', 'bring', 'buffer', 'cycle', 'miss', 'bad', 'result', 'miss', 'early', 'quick', 'action', 'european', 'country', 'take', 'measure', 'close', 'last', 'resort']"
1627,1627,1.0,0.534,"city, people, country, close, closure, take, control, government, spread, day","['prediction', 'global', 'end', 'mid', 'festival', 'get', 'rid', 'vice', 'human', 'history', 'plague', 'power', 'plague']"
1628,1628,1.0,0.8207,"city, people, country, close, closure, take, control, government, spread, day","['common_destiny', 'mankind', 'think', 'see', 'close', 'city', 'country', 'soon', 'discover', 'use', 'national', 'effort', 'help', 'hardest_hit', 'area', 'try', 'spread', 'virus', 'other', 'pass', 'experience', 'material', 'doctor', 'country', 'effectively_controlle', 'virus', 'disaster', 'country', 'disaster', 'humanity', 'common_destiny']"
1629,1629,1.0,0.7262,"city, people, country, close, closure, take, control, government, spread, day","['british', 'research', 'team', 'use', 'big', 'datum', 'analyze', 'movement_trajectorie', 'nearly', 'people', 'flee', 'closure', 'city', 'show', 'highly_consistent', 'current', 'situation', 'spread', 'global']"
1630,1630,1.0,0.7147,"city, people, country, close, closure, take, control, government, spread, day","['western', 'country', 'waste', 'week', 'lesson', 'learn', 'closure', 'begin', 'close', 'closure', 'confirm', 'patient', 'quarantine', 'home', 'cause', 'steady', 'stream', 'infect', 'family', 'community', 'decide', 'close', 'city', 'home', 'community', 'time', 'large_scale', 'test', 'begin', 'identify', 'infected', 'people', 'pass', 'hospital', 'collect', 'healthy', 'people', 'completely', 'isolate', 'infect', 'people', 'slowly', 'bring', 'control']"
1631,1631,1.0,0.7992,"city, people, country, close, closure, take, control, government, spread, day","['want', 'continue', 'detoxification', 'right', 'see', 'send', 'reliable', 'news', 'american', 'people', 'people', 'world', 'month', 'otherwise', 'people', 'american', 'world', 'overwhelmed', 'face', 'bunch', 'walk', 'dead', 'eat', 'wait', 'die', 'fool', 'fool', 'foreign', 'country']"
1632,1632,1.0,0.8281,"city, people, country, close, closure, take, control, government, spread, day","['close', 'due', 'dog', 'bark', 'kind', 'time', 'bite', 'everywhere', 'country', 'start', 'learn', 'closure', 'shameless', 'say', 'wrong', 'close', 'city', 'start', 'close', 'city', 'shameful', 'government']"
1633,1633,1.0,0.4806,"city, people, country, close, closure, take, control, government, spread, day","['sound', 'weird', 'bit', 'blow', 'domestic', 'high', 'speed_rail', 'clear', 'buy', 'emu', 'rail', 'technology', 'rather', 'say', 'innovation', 'see', 'city', 'closure', 'sweden', 'far', 'elementary', 'school', 'kindergarten', 'operate', 'usual', 'people', 'work', 'home', 'college', 'student', 'take', 'online', 'class', 'nursing', 'home', 'refuse', 'visit', 'prepare', 'field', 'hospital', 'control', 'different', 'denmark', 'adopt', 'strict', 'measure']"
1634,1634,1.0,0.7226,"city, people, country, close, closure, take, control, government, spread, day","['happy', 'see', 'severe', 'rest', 'world', 'fact', 'forgot', 'country', 'world', 'right', 'big', 'problem', 'originally', 'mainland', 'already', 'close', 'two_month', 'really', 'stupid']"
1635,1635,1.0,0.571,"city, people, country, close, closure, take, control, government, spread, day","['restart', 'passenger', 'flow', 'control', 'function', 'two_month', 'closure', 'start', 'th', 'bus', 'line', 'resume', 'operation', 'connect', 'major', 'train', 'station', 'central', 'urban', 'area', 'bus', 'period', 'different', 'past', 'take', 'look', 'reporter', 'report']"
1636,1636,1.0,0.7412,"city, people, country, close, closure, take, control, government, spread, day","['insist', 'gather', 'spread', 'apocalyptic', 'doctrine', 'begin', 'government', 'issue', 'warning', 'prosecute', 'negligent', 'murder', 'patriarch', 'apologize', 'soon', 'later', 'outbreak', 'certainly', 'relate', 'option', 'adopted', 'learn', 'thing', 'right', 'people', 'choose', 'close', 'country', 'choose', 'spread', 'situation', 'see', 'well', 'mean', 'behind', 'become', 'clear', 'week', 'look']"
1637,1637,1.0,0.7682,"city, people, country, close, closure, take, control, government, spread, day","['peak', 'due', 'congregational', 'infection', 'reduce', 'new', 'confirmed_case', 'day', 'see', 'prevention', 'experience', 'possible', 'stop', 'spread', 'rapid', 'government', 'action', 'extensive', 'quarantine', 'follow', 'contact', 'history', 'support', 'people', 'need', 'widespread', 'closure', 'city', 'cessation', 'economic', 'activity', 'daegu']"
1638,1638,1.0,0.6509,"city, people, country, close, closure, take, control, government, spread, day","['stop', 'many', 'country', 'successively', 'implement', 'city', 'closure', 'country', 'measure', 'citizen', 'fear', 'cut', 'trigger', 'rush', 'purchase', 'become', 'treasure', 'many', 'able', 'buy', 'even', 'line', 'hour', 'boy', 'decide', 'use', 'pocket', 'money', 'buy', 'multiple', 'pack', 'purpose', 'stock', 'give', 'elderly', 'nearby', 'free']"
1639,1639,1.0,0.5735,"city, people, country, close, closure, take, control, government, spread, day","['secretly', 'notify', 'administration', 'novel', 'conceal', 'chinese', 'people', 'trump', 'profiteous', 'maniac', 'focus', 'eye', 'stock_market', 'prevention', 'action', 'trigger', 'public', 'panic', 'cause', 'stock_market', 'fall', 'ruin', 'spring', 'dream', 'elect', 'drag', 'flickered', 'word', 'unable', 'cover', 'lid', 'close', 'city', 'urgently', 'close', 'border']"
1640,1640,1.0,0.7538,"city, people, country, close, closure, take, control, government, spread, day","['turn', 'ordinary', 'everyday', 'life', 'precious', 'lier', 'special', 'writer', 'country', 'take', 'kind', 'extraordinary', 'measure', 'country', 'people', 'world', 'restrict', 'move', 'people', 'disappear', 'large', 'city', 'yuriko', 'say', 'overshoot', 'explosive', 'spread', 'infection', 'occur', 'announce', 'closure', 'city']"
1641,1641,1.0,0.7052,"city, people, country, close, closure, take, control, government, spread, day","['area', 'area', 'course', 'need', 'close', 'city', 'big', 'korean', 'border', 'block', 'country', 'reduce', 'mobility', 'routine', 'measure', 'use', 'blame', 'laugh', 'death', 'new_york', 'famous', 'double_standard']"
1642,1642,1.0,0.6843,"city, people, country, close, closure, take, control, government, spread, day","['live', 'abroad', 'time', 'read', 'admit', 'many', 'people', 'happy', 'happy', 'include', 'want', 'ask', 'western', 'affect', 'disaster', 'scold', 'restrict', 'human_right', 'freedom', 'role', 'change', 'mock', 'ravage', 'abroad', 'foreign', 'city', 'closure', 'curfew', 'restriction', 'human_right', 'freedom', 'double_standard']"
1643,1643,1.0,0.845,"city, people, country, close, closure, take, control, government, spread, day","['report', 'seriousness', 'long', 'time', 'spring_festival', 'big', 'festival', 'consciously', 'quarantine', 'home', 'month', 'whole', 'world', 'make', 'fun', 'take', 'virus', 'seriously', 'end', 'day', 'break', 'country', 'know', 'city', 'close', 'worry', 'strength', 'come', 'government', 'people', 'unite']"
1644,1644,1.0,0.5789,"city, people, country, close, closure, take, control, government, spread, day","['hubei_province', 'always', 'major', 'grain', 'produce', 'province', 'accounting', 'closure', 'entire', 'province', 'due', 'time', 'rice', 'production', 'definitely', 'drop', 'afraid', 'impact', 'decline', 'country', 'accord', 'official', 'datum', 'communist_party', 'total', 'net', 'grain', 'import', 'ton', 'project', 'demand', 'gap', 'reach', 'predict', 'outbreak', 'free', 'look', 'afraid', 'gap', 'much', 'large', 'food', 'eat', 'reinforce', 'concrete', 'gdp']"
