id,bid,text,time,author,repost_count,comment_count,attitudes_count,text_lemme,top_emotion,top_emotion_score,second_emotion,second_emotion_score,third_emotion,third_emotion_score
4.88E+15,MzwRsdV2G,"In the winter of 2019 , after reading the “ Unexplained Pneumonia Found in ” news , I still don  t know how my life will change from then on . On New Year  s 30th , the city of was closed down . This was the beginning . Over the next three , the days went by slowly and heavily like some kind of thick sauce . March 2023 , in . Cherry by the wind , and to Street carried hot dry to imitate the appearance of local people while walking and eating , on the side of the street ... full text",3/29/2023 17:17,可可猫咪俱樂部,9,22,350,winter 2019 reading â€œ unexplained pneumonia â€ news t know life change new year s 30th city closed beginning day went slowly heavily like kind sauce march 2023 cherry wind street carried hot dry imitate appearance local people walking eating street text,approval,0.562939525,neutral,0.386598766,realization,0.041933354
4.88E+15,MzycCgm3W,"      After watching episode 31 , I  t expect it to be with the epidemic , mask + disinfectant + the blockade of ~ I drop the sky ~ now that I think about the past four , it  s just a nightmare where I gradually woke up ~ the story behind this ~ it  s indescribable",3/29/2023 20:42,Y小鱼儿在游泳,0,1,1,watching episode 31 t expect epidemic mask + disinfectant + blockade drop sky think past s nightmare gradually woke story s indescribable,approval,0.884305239,neutral,0.032935593,surprise,0.021393305
4.88E+15,Mzyc8F0iF,"All good require effort to get the cherry in front of the window . Maybe I  m in a hurry to work every day , but I don  t notice that I remember this cherry tree in front of the city  s closed window a neighborhood check - in point at this time last year [ Reunion Rabbit ",3/29/2023 20:41,自律富婆练成记,0,0,1,good require effort cherry window maybe m hurry work day t notice remember cherry tree city s closed window neighborhood check point time year reunion rabbit,approval,0.714026213,neutral,0.243885919,admiration,0.014832595
4.88E+15,Mzy20s80R,Reed : Shanghai on the Eve of the / Fake Exhibition Reed : Shanghai on the Eve of the / Fake Exhibition,3/29/2023 20:16,斑马线本同心圆,1,1,0,reed shanghai eve fake exhibition reed shanghai eve fake exhibition,approval,0.993150294,neutral,0.002080414,disapproval,0.001203945
4.88E+15,MzxyGhlfL,It  s hard to imagine my home being closed down last year and today,3/29/2023 19:04,AmourKitten,0,2,0,s hard imagine home closed year today,disappointment,0.596523821,neutral,0.197915778,sadness,0.095585056
4.88E+15,MzxtQ23nr,  ？ Were the and the closure of the city all voluntary by the people of China ? Support . .,3/29/2023 18:52,飞远至万山,0,8,9,ï¼Ÿ closure city voluntary people china support,approval,0.987734377,neutral,0.003524751,sadness,0.003212091
4.88E+15,Mzxh82WhD,"During the closure of , “ lung cleansing and soup ” actually went out of stock all over ; it was only available at the US embassy ! Why do we have to give cheap specific that we have ourselves to to enjoy ? But did we ourselves come back from specific that are said to have many side effects from the US at a price more than 26 times higher ? Does our “ People  s Hospital ” really serve the people wholeheartedly ? Our pharmaceutical “ ” are really single - minded ... full story",3/29/2023 18:20,手机用户1966992881,0,0,1,closure â€œ lung cleansing soup â€ actually went stock available embassy ! cheap specific enjoy come specific said effect price 26 time higher â€œ people s hospital â€ serve people wholeheartedly pharmaceutical â€œ â€ single minded story,approval,0.684904933,joy,0.281535804,neutral,0.010251494
4.88E+15,MzxgFiCwN,"My is so nice . I miss her so much , when will I be my neighbor ! Best Forever is down the city today last year . So fast , of of overtime work , and the difficult days and nights of not sleeping for nearly 40 . Looking up at Shanghai today , there  s also an indescribable sense of heaviness . 2022 will never be forgotten for the rest of my life . P3 took separately for the first time , and P4 handled a major case for the first time . just taken off the second - level protection P5 and P6 that had been worn for several , P7 was to be ... full text",3/29/2023 18:19,Real--LLLL,0,2,1,nice miss neighbor ! best forever city today year fast overtime work difficult day night sleeping nearly 40 looking shanghai today s indescribable sense heaviness 2022 forgotten rest life p3 took separately time p4 handled major case time taken second level protection p5 p6 worn p7 text,disappointment,0.584134698,neutral,0.236147821,admiration,0.069120944
4.88E+15,Mzxf4nDVt,"I only discovered today that last year today was the beginning of 60 days of the closure of the city and the airport . Commemorate the you can  t go back to and Master , who still works hard to bring her baby every day  ",3/29/2023 18:15,努力生活黄呵呵,0,4,0,discovered today year today beginning 60 day closure city airport commemorate t master work hard bring baby day,admiration,0.929002464,neutral,0.047076117,realization,0.004209937
4.88E+15,MzxaP5ECX,There are really few from the closure of the city in and,3/29/2023 18:05,支之知之,0,0,0,closure city,approval,0.99723345,neutral,0.000327366,disappointment,0.000302125
4.88E+15,Mzx5p3S3W,"I A - alcohol during the 2020 epidemic because after the closure of in , I brushing to thank the who me from acid for a year , starting with when I first applied acid , before I ZO , whether it was acid brushing or running , I  t ask for quick and gradual . I  t want to roll over the acid . Brushing acid was originally a thing I  t feel good about , , redness , peeling , and stinging all of pain ... full story",3/29/2023 17:51,万四小姐,0,2,0,alcohol 2020 epidemic closure brushing thank acid year starting applied acid zo acid brushing running t ask quick gradual t want roll acid brushing acid originally thing t feel good redness peeling stinging pain story,relief,0.989113688,gratitude,0.005188625,approval,0.002014607
4.88E+15,MzwSqp87F,"these days last year , when Shanghai closed down , I watched one movie every day . I watched 6 5 days a week , and now I look back at the little I wrote down after watching the movie . I  m so happy",3/29/2023 17:20,柠檬星冰乐_,0,1,0,day year shanghai closed watched movie day watched 6 5 day week look little wrote watching movie m happy,excitement,0.925289512,joy,0.022601983,neutral,0.019227475
4.88E+15,Mzwz9qUOk,How did the Queen video chat with Queen at Castle during the 2020 pandemic .  Queen  video of teaching and translation by the royal family,3/29/2023 16:32,爱霸英语教学与翻译,0,0,2,queen video chat queen castle 2020 pandemic queen video teaching translation royal family,caring,0.996799111,neutral,0.000536992,approval,0.000503521
4.88E+15,MzwsP6Gtu,Will the closure of Shanghai still be ? I really want to kill you,3/29/2023 16:16,wonderlust_in_sea,0,0,2,closure shanghai want kill,anger,0.994320631,neutral,0.001135668,sadness,0.001098712
4.88E+15,MzwsP6Gtu,Will the closure of Shanghai still be ? I really want to kill you,3/29/2023 16:16,wonderlust_in_sea,0,0,2,closure shanghai want kill,anger,0.994320631,neutral,0.001135668,sadness,0.001098712
4.88E+15,MzwrPk1oC,"I found a new owner for the mouse and they it very much and said it was very lively . She me if I should like it too . Of course . I think I just bought it and it  t long since closed down ; I stayed with it in a small rental house for a month . I  t have much to eat ; I  t even drink the water in the back . Eating one meal and drinking a little bit of water every day is fatal . and mice are also getting less and less rat food day by day . On such dull and depressing days , we were the only ... full text",3/29/2023 16:14,偷偷捡珍珠,0,0,0,new owner mouse said lively like course think bought t long closed stayed small rental house month t eat t drink water eating meal drinking little bit water day fatal mouse getting rat food day day dull depressing day text,sadness,0.640042245,disappointment,0.25150758,neutral,0.034169953
4.88E+15,MzvR5EHc1,"I spring when the city closed down last year , so I  make up for it this year",3/29/2023 14:43,一块无聊的烤馒头片,0,0,1,spring city closed year year,approval,0.992405117,neutral,0.002046358,admiration,0.001294022
4.88E+15,MzuPnuiMX,"Two days ago , I to my friend again about when the city was closed down last year . I always feel like it  s been a long time ; in fact , it  s only been a year since today . are quite small in the overall process of society . Until now , they always say that it like the epidemic ended overnight , and the past three have since become unworthy of mention . However , there are some that cannot be said to be good or bad ; what you experience is what you experience ; some damage to the body and mind is and even more irreversible . Don  t want to be ,... full text",3/29/2023 12:07,某包某未,0,2,9,day ago friend city closed year feel like s long time fact s year today small overall process society like epidemic ended overnight past unworthy mention said good bad experience experience damage body mind irreversible t want text,disappointment,0.770205975,neutral,0.107437149,sadness,0.065502562
4.88E+15,Mzum2eaiP,"Time so fast . A year ago today , our neighborhood a two - month closure of the city . Looking back on the and of last year , it  s just like .",3/29/2023 10:54,梁知临,0,0,1,time fast year ago today neighborhood month closure city looking year s like,surprise,0.995397151,neutral,0.000671562,optimism,0.00057691
4.88E+15,Mzukrbu2b,"  Grandpa left for a year , when the city just closed down and went on the road alone , but now you should be , right ? Big Uncle and Grandma you 💰 You four bought some side and some old wine 🍻 A delicious meal the past 👨👩👦👦 We were all very good  ",3/29/2023 10:50,cherry之遠,0,2,1,grandpa left year city closed went road right big uncle grandma ðŸ’° bought old wine ðŸ» delicious meal past ðŸ‘¨ðŸ‘©ðŸ‘¦ðŸ‘¦ good,approval,0.568122506,admiration,0.253325701,neutral,0.136351794
4.88E+15,Mzu2PCqrx,School closure + city closure,3/29/2023 10:07,周六数星星,0,0,0,school closure + city closure,realization,0.996454239,neutral,0.001651908,approval,0.000423808
4.88E+15,MztQeDh2s,"What exactly is the purpose of building a civilized city and what are the for ordinary people if they don  t sell breakfast , don  t have to eat on the side of the road , and can  t buy food and fruit on the side of the road , how did the influence urban civilization ? Are who set up night market that earn 9 , 000 a day real ? Are who set up at night that have been closed down for so long last year that they haven  t been rated civilized ?",3/29/2023 9:36,夏天娃娃蝴蝶结baby,0,0,0,exactly purpose building civilized city ordinary people t sell breakfast t eat road t buy food fruit road influence urban civilization set night market earn 9 000 day real set night closed long year haven t rated civilized,disapproval,0.895673752,neutral,0.053294025,approval,0.035945535
4.88E+15,MztF8p6LS,  ， ， ， ， 。 And then she left,3/29/2023 9:09,白水梅酒青,0,5,0,ï¼Œ ï¼Œ ï¼Œ ï¼Œ ã€‚ left,sadness,0.935621798,neutral,0.047056068,amusement,0.005294734
4.88E+15,Mztr1uamE,"The city was closed on March 28 , 2022 , and on June 1 . I don  t want to experience it again .",3/29/2023 8:34,来纳斯克,0,0,0,city closed march 28 2022 june 1 t want experience,optimism,0.811108947,desire,0.16788274,neutral,0.005604751
4.88E+15,MztjZmyzc,"  ， ， 长春全面封城2个月 。 When all the food was in short supply , my friend sent me carbon in the snow , and after a few , many were sent to me . Among them , I never forgot the after eating them . I tasted them again today , and I miss them .",3/29/2023 8:16,岭上公主0,0,0,0,ï¼Œ ï¼Œ é•¿æ˜¥å…¨é¢å°åŸŽ2ä¸ªæœˆ ã€‚ food short supply friend sent carbon snow sent forgot eating tasted today miss,realization,0.620943964,neutral,0.184791818,surprise,0.058026906
4.88E+15,MzrvW0zOF,"Recently , I watched Wen  s “ The Eighth Crisis ” again . A lot of old ask me why I haven  t been talking about finance and current lately !? ~ I  m actually holding back a lot of I want to talk to you about . Tonight , I just to say two about the economic downturn that after the pandemic : I  actually seen extreme pressure : the closure of the epidemic is the extreme pressure that inflation ! - on antitrust is extreme pressure on ! The Republic  s two biggest crises , which one and now ... full text",3/29/2023 3:40,秋濑君,0,0,0,recently watched wen s â€œ eighth crisis â€ lot old ask haven t talking finance current lately ! m actually holding lot want talk tonight economic downturn pandemic actually seen extreme pressure closure epidemic extreme pressure inflation ! antitrust extreme pressure ! republic s biggest crisis text,approval,0.99339503,neutral,0.003346994,admiration,0.000947272
4.88E+15,Mzr22n6Uh,"At this time last year , I was curled up in a quilt one day with my arms on my . I also slept with my crossed and one hand of my own . I don  t know if any other partner had a similar situation . What kind of trouble did they seem to have been making during the closure of the city ? Exactly because I don  t remember anything , I just remember to listen to the song “ Strange Effect ” by Unloved over and over again . It  s also appropriate when you  re out of love ... full story",3/29/2023 2:27,吾思英年巴巴西洛普,0,0,0,time year curled quilt day arm slept crossed hand t know partner similar situation kind trouble making closure city exactly t remember remember listen song â€œ strange effect â€ unloved s appropriate love story,admiration,0.98488611,love,0.00406417,desire,0.00222802
4.88E+15,MzlkcfK3G,"Today last year , the city of Shanghai was closed down , and running to the limit . Looking back , this is an extremely wise decision . ( with the departure policy , two in 48 and an interval of 24 between the two .)",3/28/2023 11:55,sunwear,129,255,1809,today year city shanghai closed running limit looking extremely wise decision departure policy 48 interval 24,admiration,0.605185926,neutral,0.198708251,approval,0.181396216
4.88E+15,MzqyjstrF,"In my fourth year of college , I taking classes in the first semester of my freshman year . The closure of the school in the first semester of my sophomore year , and the blockade  t until the end of my junior year . I really feel like I out on college too much",3/29/2023 1:13,小鲨鱼吃自助,0,0,0,fourth year college taking class semester freshman year closure school semester sophomore year blockade t end junior year feel like college,approval,0.961998641,neutral,0.016826818,realization,0.010316852
4.88E+15,Mzq4A9Dix, 广东中山报告1例H3N8病例  ， 。,3/29/2023 0:00,黑马经济,0,0,0,å¹¿ä¸œä¸­å±±æŠ¥å‘Š1ä¾‹h3n8ç—…ä¾‹ ï¼Œ ã€‚,admiration,0.906680882,neutral,0.065333493,amusement,0.006018135
4.88E+15,MzpZr2U8B," 广东中山报告1例H3N8病例  , let  s keep down the city",3/28/2023 23:48,杨悦1,0,2,3,å¹¿ä¸œä¸­å±±æŠ¥å‘Š1ä¾‹h3n8ç—…ä¾‹ let s city,admiration,0.950656056,neutral,0.027939195,amusement,0.005429496
4.88E+15,MzpX6vQ4Y,"I despise everything ; everything no value . There are no more . This is probably why everyone to lie flat . What are we alive for ? Because fear us . It  s all because of acid , because of the closure of the city . As soon as I forgot the pain in , the rumor broke out in March . There is still half a year until the end of . I want to be tasty and tasty , and nourish myself .",3/28/2023 23:42,用户7452980594,0,0,0,despise value probably lie flat alive fear s acid closure city soon forgot pain rumor broke march half year end want tasty tasty nourish,approval,0.554003954,neutral,0.344913095,desire,0.072026737
4.88E+15,MzpTH13Px,"A year ago , the day before the closure of the city , my wife and I rode along the riverside",3/28/2023 23:33,王阿驹rocky,0,0,0,year ago day closure city wife rode riverside,approval,0.993995726,neutral,0.001379319,admiration,0.001339621
4.88E+15,MzpNewTFX,"Thinking back to this time last year is full of . My colleague  s house was blocked one after another , and a few days , and the life of a roommate experienced the closure of and then ... I experienced a departmental move until 2 a . m ., a lower back , experienced a hospital change area , went to work , was suddenly notified to go to the square cabin and was told to go to the quarantine hospital to drag heavy luggage and start in a hotel . 2 : 1 every time I woke up in the world , it like I was the only person who was nostalgic and ... full story",3/28/2023 23:17,祝我们都好在新的2022年,0,0,0,thinking time year colleague s house blocked day life roommate experienced closure experienced departmental 2 m lower experienced hospital change area went work suddenly notified square cabin told quarantine hospital drag heavy luggage start hotel 2 1 time woke world like person nostalgic story,approval,0.994326055,neutral,0.003445175,realization,0.000823273
4.88E+15,MzpyLreAz,"These two have small + husband and wife for many but still : How are you ? It  s 2020 , haven  t you learned how to make video ? Here  s another story about the closure of the city ; my blood pressure went up to the ground .",3/28/2023 22:42,猫是用来秣的,0,0,0,small + husband wife s 2020 haven t learned video s story closure city blood pressure went ground,realization,0.998104215,neutral,0.000576159,approval,0.000219369
4.88E+15,MzpmxygZt,It  s almost again . me of the closure of the city last two . Thankfully all is over . I hope every day in the future will be happy and happy .,3/28/2023 22:12,亲爱的小马YouYou,0,0,0,s closure city thankfully hope day future happy happy,neutral,0.889919698,joy,0.060515683,optimism,0.012983779
4.88E+15,Mzpk3A2OB,"College are doing like new . The last time I saw her was three ago , and that was also the first time I  officially met her since I left . An appointment was made to have dinner at . According to her recollection , it was 3 , 2020 , and it won  t be long before was closed down . I  t at all by the thrilling form of the second meeting . In my mind , instead , it was of her story about her career and entrepreneurial and how she finally chose the path of . Now , three have , and the haze is shrouded in ... full text",3/28/2023 22:06,沙拉蛋,0,2,2,college like new time saw ago time officially met left appointment dinner according recollection 3 2020 won t long closed t thrilling form second meeting mind instead story career entrepreneurial finally chose path haze shrouded text,amusement,0.960843861,neutral,0.027411886,excitement,0.002795136
4.88E+15,MzpgHfMJc,"I  m really by the epidemic . Every time I close the city or something , I gain about ten . Even though the epidemic is over , I  m still very and by it !",3/28/2023 21:57,溃败的浪人,0,0,0,m epidemic time close city gain epidemic m !,annoyance,0.772772551,neutral,0.06324745,sadness,0.062969483
4.88E+15,Mzp6Fe3cN,"It  s been a year since the city was closed down . Remember the first time I bought on my way to work that morning , I went to the supermarket to buy from work , and I remember seeing the long roadside warning for a year . The caretaker never saw them again . Although I was very tired at the beginning , it was probably the best time to eat carefully . That time was also the happiest , happiest , happiest time , and happiest time , at that time , the last group ... full story",3/28/2023 21:33,乐乐今天大聪明了没,0,0,1,s year city closed remember time bought way work morning went supermarket buy work remember seeing long roadside warning year caretaker saw tired beginning probably best time eat carefully time happiest happiest happiest time happiest time time group story,realization,0.599474609,joy,0.345926255,neutral,0.014529801
4.88E+15,Mzp19iKlb,"I  been particularly anxious recently . I  t that anxious when the epidemic closed down last year . Today , I  m nagging with Sister . They both said that they are also under a lot of pressure . Sister Yuan said that she is now just bending over for rice . She done enough in this business . said that he is under a lot of pressure and can  t do anything , scratching his head , saying he  have to do this for two more , and I  m also very anxious . I  m probably afraid I won  t have the stable income I want , because my income is my safety ... full story",3/28/2023 21:19,刘芸蕾欧尼,0,4,1,particularly anxious recently t anxious epidemic closed year today m nagging sister said lot pressure sister yuan said bending rice business said lot pressure t scratching head saying m anxious m probably afraid won t stable income want income safety story,sadness,0.98744154,fear,0.011034583,nervousness,0.000202656
4.88E+15,MzoIdoQ38,"I had an amazing appointment with Sima to take a balance chair class tonight , which felt very . What  s even more is that I feel that I must lose fat ; otherwise , she won  t be able to help me . I  m crying ! It  s so hard . Because I  m the kind of person who is very thin but a lot of fat . After the closure of Shanghai , I was absolutely unable to get hungry .",3/28/2023 20:32,媚猫小公主,0,0,0,amazing appointment sima balance chair class tonight felt s feel lose fat won t able help m cry ! s hard m kind person lot fat closure shanghai absolutely unable hungry,neutral,0.867749274,surprise,0.026927805,disappointment,0.023520088
4.88E+15,MzoGM8qou,"I was very to see some from when the city was closed down in the morning . I  t expect to be caught 20 later . As a result , in a retaliatory search for relevant information at night , I discovered that I was still very , very sad . People who  t experienced it could not appreciate one - tenth of it .",3/28/2023 20:29,茉莉乌龙茶曰,0,0,1,city closed morning t expect caught 20 later result retaliatory search relevant information night discovered sad people t experienced appreciate tenth,disappointment,0.391243607,admiration,0.182462886,sadness,0.173893511
4.88E+15,MzoGM8qou,"I was very to see some from when the city was closed down in the morning . I  t expect to be caught 20 later . As a result , in a retaliatory search for relevant information at night , I discovered that I was still very , very sad . People who  t experienced it could not appreciate one - tenth of it .",3/28/2023 20:29,茉莉乌龙茶曰,0,0,1,city closed morning t expect caught 20 later result retaliatory search relevant information night discovered sad people t experienced appreciate tenth,disappointment,0.391243607,admiration,0.182462886,sadness,0.173893511
4.88E+15,MzoGAAL1D,"I miss the days when the city was closed down , that  s wrong",3/28/2023 20:28,罗女神的超级迷妹,0,0,0,miss day city closed s wrong,love,0.565859497,disappointment,0.400210738,sadness,0.012512241
4.88E+15,MzoGrp1dD,"I love you so much 😭😭😭😭 Although it was a bit late because of the long closure of the city in my area , it was really beautiful , and they also sent me a link or something super careful 🥺🥺",3/28/2023 20:28,Minhosby,0,0,5,love ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ bit late long closure city area beautiful sent link super careful ðŸ¥ºðŸ¥º,neutral,0.516589344,admiration,0.309354872,approval,0.123456918
4.88E+15,MzoEnvp0h,"There are on the that another acid closure of the city is being prepared at the end of . like the winter of 2023 will be really cold . I hope we can all make it through . The little are really powerless . I really want to ask the government : why acid ? Can  t we live well without acid ? The cold is the coolness from the bottom of the heart . Stop nagging , Miss Lin . We still have a few more of good weather from now until winter , so let  s go dance .",3/28/2023 20:23,用户7452980594,0,0,0,acid closure city prepared end like winter 2023 cold hope little powerless want ask government acid t live acid cold coolness heart stop nagging miss lin good weather winter let s dance,caring,0.955826998,neutral,0.028074667,sadness,0.004993707
4.88E+15,MzotPjscA,"I also remember another cake shop I when I stayed in the  neighborhood . It was also a very tasty and inexpensive little store near the university campus . I filled up the membership there ,  t have time to use it up . was closed down . When I went back half a year later , I if the balance could be . The boss and that it  t possible , so I spent it all . When I checked out , my boss if I was going to graduate . I said no . I  m moving and will be living far away in the future . ... full text",3/28/2023 19:57,如藝高地,0,0,2,remember cake shop stayed neighborhood tasty inexpensive little store near university campus filled membership t time use closed went half year later balance bos t possible spent checked bos going graduate said m moving living far away future text,realization,0.96547091,neutral,0.01602938,approval,0.01598697
4.88E+15,MzogApGfl,It  s actually been almost half a year since the city was closed down and back again,3/28/2023 19:24,香菜芝士拌面,0,5,2,s actually half year city closed,sadness,0.957224786,neutral,0.0189598,disappointment,0.011711225
4.88E+15,MznUrgDPo,I don  t understand why people are suddenly starting to remember the closure of Shanghai,3/28/2023 18:30,矮子真,0,2,1,t understand people suddenly starting remember closure shanghai,confusion,0.688428223,realization,0.236080408,neutral,0.05743438
4.88E+15,MznSRbBl0,"Remember when the city closed down last year , curry were a rarity",3/28/2023 18:26,胖哪吒的妈妈,0,0,1,remember city closed year curry rarity,disappointment,0.993899465,neutral,0.004174713,realization,0.00037518
4.88E+15,MznB7BCtr,"The night is long , and the road is long , so I might as well forget it ; it  s better not to talk about it . But I know that even if it  s not me , I  always remember them and talk about them in the future . ——  s “ To Commemorate Oblivion ” [ Spring in Shanghai 01  “ Always , Nothing , No Necessary ” The of the closure of the city in mid - March . My daughter taking classes from home , and my wife also working from home . Almost every day at noon , the mother and daughter look for special close to home ... full story",3/28/2023 17:42,郑好爸爸,0,0,4,night long road long forget s better talk know s remember talk future â€”â€” s â€œ commemorate oblivion â€ spring shanghai 01 â€œ necessary â€ closure city mid march daughter taking class home wife working home day noon mother daughter look special close home story,approval,0.996548831,neutral,0.001062614,admiration,0.000445567
4.88E+15,MzmRhwTef,"On the second day I came back three ago , the city of was closed down . Three later , feeling scarred , we  all lost a lot . At the time , it was just normal .",3/28/2023 15:49,靠谱不文艺青年,0,0,3,second day came ago city closed later feeling scarred lost lot time normal,sadness,0.432263434,disappointment,0.244825244,realization,0.106141552
4.88E+15,MzmOiAogk,"At this time last year , the city was about to close",3/28/2023 15:42,云中鹿l,0,0,0,time year city close,caring,0.996835053,neutral,0.000889286,admiration,0.000250594
4.88E+15,MzmHTuaVx,"Seeing people say that the closure of the city due to the epidemic in is ridiculous . I don  t evaluate those three . Instead , I feel that the people who used the term ridiculous were essentially people who lived a good life in the rich . They were already at the top of the food chain . In fact , in the war , they were precarious and the .",3/28/2023 15:26,宋七宋子宁,0,0,0,seeing people closure city epidemic ridiculous t evaluate instead feel people term ridiculous essentially people lived good life rich food chain fact war precarious,disgust,0.520691335,amusement,0.206246078,annoyance,0.068844654
4.88E+15,Mzmuo1AZg,"When I think about the closure of the city last year , I  m still in a trance and I  so many dried milk and haven  t finished eating until now . I really don  t like to drink milk , I was just afraid to starve to death",3/28/2023 14:53,rrrrrrainiiieee,0,0,0,think closure city year m trance dried milk haven t finished eating t like drink milk afraid starve death,disgust,0.993180871,fear,0.001592961,sadness,0.001405314
4.88E+15,MzlLnEjsR,"  the first anniversary of the 328 closure of the city , but the Star Restaurant is not my dish 🥢 Fine is an ordinary blunder",3/28/2023 13:02,呆繆,0,0,0,anniversary 328 closure city star restaurant dish ðŸ¥¢ fine ordinary blunder,approval,0.993353844,neutral,0.002154826,admiration,0.000976754
4.88E+15,MzlCy9XMS,"I feel like I  figured out where I  m going to go from here on out . I saw a lot of negative social news before , saw the closure of the city , saw being unfairly , and saw some stubborn people . I was really angry at the time , and I felt that I  t bear here for the rest of my life , thinking that I would definitely be happy in the future . But now calm down and think about it , I  been really happy in my life up until now . I  m really lucky . No one in my family over , and I  m the only one in my family ... full story",3/28/2023 12:40,小泉萌香的狗,0,0,2,feel like figured m going saw lot negative social news saw closure city saw unfairly saw stubborn people angry time felt t bear rest life thinking definitely happy future calm think happy life m lucky family m family story,caring,0.942792475,joy,0.018036433,optimism,0.012350268
4.88E+15,MzltDj3BI,"Downstairs will close its on 10 . Thankfully , when the epidemic closed down last year , there is a large supermarket downstairs that people  s livelihood . It  s also convenient to go out and buy . Sometimes people who are lazy choose delivery . After , it will be difficult if you want to sign for next time . Fortunately , membership is universal , and you can use it when you go to other . County ,",3/28/2023 12:18,只发心情的,0,1,0,downstairs close 10 thankfully epidemic closed year large supermarket downstairs people s livelihood s convenient buy people lazy choose delivery difficult want sign time fortunately membership universal use county,relief,0.457334012,neutral,0.14718537,gratitude,0.123407744
4.88E+15,MzkO7xHnX,"Last year and today , cherry were in full bloom , and the city of was closed",3/28/2023 10:36,哈哈乐李,0,0,0,year today cherry bloom city closed,sadness,0.993887246,neutral,0.001370314,approval,0.001239289
4.88E+15,MzkKXi4L2,"  I almost of anxiety , even though I knew it was almost impossible , but I the whole process of the accident at the hotel and later proved that all of them were foolish , quarantine me with endocrine",3/28/2023 10:28,ice咩咩汽水,0,2,2,anxiety knew impossible process accident hotel later proved foolish quarantine endocrine,annoyance,0.915044487,fear,0.078605413,nervousness,0.001885078
4.88E+15,MzeXNnlBc,"At this time three ago , the epidemic just , but the agency to pack us directly into because we were only able to receive in the past , but it  s a good thing for me because I  t imagine at that time if one person went to when they could go home the entire enrollment time was for a semester , for the first time on that night when I was confused about the future ... full story",3/27/2023 19:43,溟执,3,7,41,time ago epidemic agency pack directly able receive past s good thing t imagine time person went home entire enrollment time semester time night confused future story,realization,0.995130062,confusion,0.001020563,curiosity,0.000828176
4.88E+15,Mzkuv3Ga4,"Today last year was the time to prepare for the closure of the city . The cherry I picked along the way were meant to be buried , but in the end I  t bear it and stayed behind .",3/28/2023 9:48,张泰明-MAX,0,0,0,today year time prepare closure city cherry picked way meant buried end t bear stayed,admiration,0.993373632,neutral,0.003344317,optimism,0.000811116
4.88E+15,MzkknnOyD,"To commemorate oblivion . I was food for the whole family during the closure of the city last year , but I  t buy it . My friend Ho from my dad to pick lettuce and for me from his vegetable field , which was a blessing in disguise ; at that time , my store had just tested operation and was forced to temporarily close in late March ; I  t have even that a few days from now I would run downstairs to the green belt to pick and dig bamboo ... I really  t expect this time a year from now ... full story",3/28/2023 9:23,张娜的再造衣银行,0,0,6,commemorate oblivion food family closure city year t buy friend ho dad pick lettuce vegetable field blessing disguise time store tested operation forced temporarily close late march t day run downstairs green belt pick dig bamboo t expect time year story,optimism,0.996323705,neutral,0.001310541,approval,0.000700761
4.88E+15,MzkhIsva2,"The city was closed down around this time last year ! It  s like being out of a world away , I remember the one in the park after the blockade was 🍒 it was delicious",3/28/2023 9:16,yo-yo的小秘密,0,0,4,city closed time year ! s like world away remember park blockade ðŸ’ delicious,disgust,0.715709567,approval,0.196198031,neutral,0.029010434
4.88E+15,Mzk7ngCag,"  ？ The city was shut down last year ; this year , naked ( being ) said and dragged home by a baby . Anyway , you can  t go out and have fun . It  s amazing . Why are men able to go out to the with their in the middle of the night when they get married and have , and take a long vacation to go to , Tibet . If a woman becomes a mother ( 50 , 000 here ), where can  t she go ?",3/28/2023 8:51,紫茎泽兰o_O,0,0,0,ï¼Ÿ city shut year year naked said dragged home baby t fun s amazing men able middle night married long vacation tibet woman mother 50 000 t,neutral,0.923096001,admiration,0.045096673,amusement,0.014624042
4.88E+15,MzjW6twG6,"When the epidemic closed down , nothing was popular , just this one crackdown went popular right away . I know I can  t really feel real about the comment section , but I  m still mad at my alma mater",3/28/2023 8:23,楠总觉得难搞,0,0,0,epidemic closed popular crackdown went popular right away know t feel real comment section m mad alma mater,optimism,0.870643735,approval,0.119573519,neutral,0.002697762
4.88E+15,MzjyB7G5L,It  s hard to think back to the depression of the closure of the city,3/28/2023 7:25,喜欢规规矩矩过日子,0,0,0,s hard think depression closure city,disappointment,0.474570096,neutral,0.416960269,sadness,0.066859819
4.88E+15,MzhipqUit,"The closure of the city on this day last year . A year in a trance . It like a century , everything , and it become something I had never .",3/28/2023 1:40,贝壳erXBACK,0,0,0,closure city day year year trance like century,excitement,0.97608602,neutral,0.009932325,admiration,0.006995498
4.88E+15,Mzh5Rp5Io,"2020 closure 2021 2022 Shanghai closure three after the closure of the city , I finally ate my own birthday cake this year . I feel like good are happening to make up for all three of happy this year !",3/28/2023 1:09,拉黎莎吃嗯陈,0,6,12,2020 closure 2021 2022 shanghai closure closure city finally ate birthday cake year feel like good happening happy year !,neutral,0.790677965,joy,0.13290672,excitement,0.033721901
4.88E+15,Mzh2JgRmc,"^ _ ^ Every time I post this expression , I think of - by . Thinking of talking about the closure of in before , I think they have to keep me back to the end . Actually , they all ended very well . I just  t watch a vulgar , so I decided to say cruelly ...",3/28/2023 1:01,今晚吃鸡肉蛋盖饭吧,0,0,0,time post expression think thinking talking closure think end actually ended t watch vulgar decided cruelly,fear,0.591003776,disgust,0.287608981,neutral,0.033759147
