id,bid,text,time,author,repost_count,comment_count,attitudes_count,text_lemme,top_emotion,top_emotion_score,second_emotion,second_emotion_score,third_emotion,third_emotion_score
4.89E+15,MA0jsksTM,"Ask your when is your happiest moment in college because you feel that your college life is boring and painful , and the location is very poor ... ( I  m just the kind of people who can  t do it themselves who yearn for big ) I thought everyone would talk about traveling / after the epidemic was / hanging out with college / falling in love / ( seeing I  t seen before going to college ) / live house , ., but I  t expect everyone  s happy were common star - chasing / being / eating in the middle of the night /... full text",4/1/2023 20:16,ppeudeukie,0,0,3,ask happiest moment college feel college life boring painful location poor m kind people t yearn big thought talk traveling epidemic hanging college falling love seeing t seen going college live house t expect s happy common star chasing eating middle night text,neutral,0.863324583,joy,0.049214084,love,0.036164369
4.89E+15,MA0jpqr38,"The last time I went to the was when was in middle class at the beginning of the epidemic . Now I  m a sophomore in second grade , now ...",4/1/2023 20:16,D今天你拉屎了嘛,0,0,1,time went middle class beginning epidemic m sophomore second grade,approval,0.618515491,realization,0.375798732,neutral,0.001482483
4.89E+15,MA0josN8o,"It  s not in the “ Reading Room ” section ; instead , I  m talking about it here . Although the book was before the pandemic , I was that the author could foresee the future . - related , individualist , unique of happiness . To be honest , it was very hard to read . spicy . Depressed . I think the pain will create a thinking mind and a patient heart .",4/1/2023 20:16,松岡広大MatsuokaKoudai,0,0,9,s â€œ reading room â€ section instead m talking book pandemic author foresee future related individualist unique happiness honest hard read spicy depressed think pain create thinking mind patient heart,approval,0.997727096,neutral,0.000516282,admiration,0.000288118
4.89E+15,MA0joeuJo,"[ One of the six major bank annual report :  ，  】 3月末 ， 国有六大行2022年业绩披露完毕 。 According to the data , the net profit of the six major continued to grow positively in 2022 . In of net profit returned to the mother , the six major a total of 1 . 35 trillion yuan in profit for , earning nearly 3 . 7 billion yuan a day . Affected by such as the downturn and the turbulence of the epidemic , will the revenue growth rate of the six major in 2022 occur ... full text",4/1/2023 20:16,财经新媒体,0,0,0,major bank annual report ï¼Œ ã€‘ 3æœˆæœ« ï¼Œ å›½æœ‰å…­å¤§è¡Œ2022å¹´ä¸šç»©æŠ«éœ²å®Œæ¯• ã€‚ according data net profit major continued grow positively 2022 net profit returned mother major total 1 35 trillion yuan profit earning nearly 3 7 billion yuan day affected downturn turbulence epidemic revenue growth rate major 2022 occur text,approval,0.856907964,neutral,0.063919596,amusement,0.05741166
4.89E+15,MA0jha7Q9,The reason for the recent crazy fun : 1 . The sequelae of the epidemic . 2 I found that my energy was getting worse and worse . It been a cliff - style decline since postgraduate . It  s not working at all to two ago . Not to mention later . So hurry up and take advantage of your youth and still have some energy to out . No time after 3 . 4 I  m still visiting the settlement after visiting myself . So keep hanging out like crazy . The biggest benefit of up my last penny when I came to Xi  an was that I was able to take advantage of three ticket ... full text,4/1/2023 20:15,缺一颗牙牙牙牙,0,3,8,reason recent crazy fun 1 sequela epidemic 2 energy getting worse worse cliff style decline postgraduate s working ago mention later hurry advantage youth energy time 3 4 m visiting settlement visiting hanging like crazy biggest benefit penny came xi able advantage ticket text,amusement,0.93361944,neutral,0.032255508,annoyance,0.016858602
4.89E+15,MA0je9vbG,"A summer without an epidemic , come quickly , come quickly !",4/1/2023 20:15,S7ioo,0,0,1,summer epidemic come quickly come quickly !,neutral,0.433337808,realization,0.365937322,approval,0.145350084
4.89E+15,MA0j7lEEj,Happy for everyone now !!! What does the epidemic owe us to pay back,4/1/2023 20:15,蛋奶欣欣,0,0,1,happy ! ! ! epidemic owe pay,excitement,0.952292681,joy,0.017922474,amusement,0.006252945
4.89E+15,MA0j3eBz7," INTO1告别演唱会泰国场  ， 。 I  always , you will definitely have a lot of future ahead",4/1/2023 20:15,南风知我意kiyu,0,0,2,into1å‘Šåˆ«æ¼”å”±ä¼šæ³°å›½åœº ï¼Œ ã€‚ definitely lot future ahead,desire,0.985811353,neutral,0.005257836,optimism,0.002471215
4.89E+15,MA0j0xLGg,"  I  t expect the epidemic to pass ; instead , the exercise came too late ,",4/1/2023 20:15,我爱蓝白色,0,2,1,t expect epidemic pas instead exercise came late,disappointment,0.464573324,neutral,0.20525378,realization,0.201242372
4.89E+15,MA0iR7IZd,"The US Congress to “ upgrade ” us from a country to a country , and the most - - nation treatment we enjoy with the US will no longer exist . Under  s leadership , the between China and the US ! Although to control the epidemic have been greatly relaxed this year , the export situation is more severe than in 2022 . I feel that the curtain of the new Cold War begun , and if the war like this , the scope of the war may not be limited to Russia and",4/1/2023 20:14,弗兰克福克,0,0,0,congress â€œ upgrade â€ country country nation treatment enjoy longer exist s leadership china ! control epidemic greatly relaxed year export situation severe 2022 feel curtain new cold war begun war like scope war limited russia,approval,0.85460788,joy,0.106425136,neutral,0.022065038
4.89E+15,MA0ih3Evp,"Without saying a word , I 1 , 000 of membership at a haircutting shop in my freshman year , and left over 600 by my senior year ( because of the pandemic , plus I don  t cut my hair often ). I to get my hair cut today , but I  t expect the hair - cutting shop to close its and it was like switching to a restaurant",4/1/2023 20:13,荼予月,0,0,0,saying word 1 000 membership haircutting shop freshman year left 600 senior year pandemic plus t cut hair hair cut today t expect hair cutting shop close like switching restaurant,approval,0.996116996,neutral,0.001041763,admiration,0.000841729
4.89E+15,MA0i92Jqe,"This is no ordinary spring , this is spring without an epidemic  ",4/1/2023 20:13,Hyhhe-,0,1,0,ordinary spring spring epidemic,disappointment,0.874496877,neutral,0.101065025,realization,0.004728321
4.89E+15,MA0i7xRZD,"      ⚡️ . . ⚡️‼️ All super popular science related to in the ‼️ World news , epidemic , study abroad information , local life , travel , food , drink , and play - all are on the official of the Giraffe ! All of our dry goods are here ! Waiting for you to check it out 🔗👉🏻 The Giraffe Official is officially , so it  s worth back every day !",4/1/2023 20:12,英国长颈鹿,0,0,0,âš¡ï¸ âš¡ï¸â€¼ï¸ super popular science related â€¼ï¸ world news epidemic study abroad information local life travel food drink play official giraffe ! dry good ! waiting check ðŸ”—ðŸ‘‰ðŸ» giraffe official officially s worth day !,gratitude,0.908269882,neutral,0.075297788,admiration,0.005352742
4.89E+15,MA0i71XxM,  💜 Ma 💜 The Cure for a Bad Mood 🎠 Captain C of the Times Group ✧ The only TOP & ACE 💜 Extremely gentle and inherently fun 💜 Even 77 days of fun during the pandemic warmth 💡 Telling 😆 Teasing 🐕 Show cooking 🍳 the guitar 🎸 ✧ ✧ 💜 @,4/1/2023 20:12,柒時花開_,0,0,0,ðŸ’œ ma ðŸ’œ cure bad mood ðŸŽ  captain c time group âœ§ ace ðŸ’œ extremely gentle inherently fun ðŸ’œ 77 day fun pandemic warmth ðŸ’¡ telling ðŸ˜† teasing ðŸ• cooking ðŸ³ guitar ðŸŽ¸ âœ§ âœ§ ðŸ’œ,joy,0.83120209,amusement,0.143449306,neutral,0.016751314
4.89E+15,MA0i6EDn3,"What I was particularly by was when I was in my first year of high school two or three ago , when I posted a video of a college principal who knew how to take . Just now , I suddenly got the news that he been accepted to and . I can  t help but feel that time so fast ( the pandemic really taken away too much of our time ; fortunately , it  s getting better now ), and it also me of my high school days . I suddenly think of myself in my first year of high school . If I don  t roll up , I can keep watching ... full story",4/1/2023 20:12,yohhhhan,0,0,1,particularly year high school ago posted video college principal knew suddenly got news accepted t help feel time fast pandemic taken away time fortunately s getting better high school day suddenly think year high school t roll watching story,optimism,0.828418672,realization,0.11294324,neutral,0.023959404
4.89E+15,MA0i0cZUw,"At night and the atmosphere of on earth , Ko Tao said the epidemic is actually over , whether you believe it or not",4/1/2023 20:12,涣然i,0,0,0,night atmosphere earth ko tao said epidemic actually believe,disgust,0.752436519,neutral,0.096924894,disapproval,0.055558059
4.89E+15,MA0hJDWl8,"The last time I did acid , I  t pay special attention to it , and only now have I discovered that the three - year epidemic period so quietly",4/1/2023 20:12,Dopamine_M,0,0,0,time acid t pay special attention discovered year epidemic period quietly,realization,0.871065915,neutral,0.073648162,approval,0.019954477
4.89E+15,MA0hDqCGL,"The epidemic is over , none of my have gotten better",4/1/2023 20:11,用户7822555175,0,0,0,epidemic gotten better,disgust,0.326317996,annoyance,0.297460526,approval,0.211328804
4.89E+15,MA0hAtiTJ,  ， ， ， ， @ Is your ???,4/1/2023 20:11,何处染尘埃·,0,0,5,ï¼Œ ï¼Œ ï¼Œ ï¼Œ,approval,0.832838535,neutral,0.141315386,amusement,0.006485039
4.89E+15,MA0hw3yLL, INTO1告别演唱会泰国场  They have many to catch up with the epidemic and unleash their,4/1/2023 20:11,大杨一米七yayaya,0,0,0,into1å‘Šåˆ«æ¼”å”±ä¼šæ³°å›½åœº catch epidemic unleash,admiration,0.98303026,neutral,0.007158449,amusement,0.004564153
4.89E+15,MA0hw3yLL, INTO1告别演唱会泰国场  They have many to catch up with the epidemic and unleash their,4/1/2023 20:11,大杨一米七yayaya,0,0,0,into1å‘Šåˆ«æ¼”å”±ä¼šæ³°å›½åœº catch epidemic unleash,admiration,0.98303026,neutral,0.007158449,amusement,0.004564153
4.89E+15,MA0h0qjeQ,"It  s been 3 since the epidemic , and I haven  t left the province for 2 . I  always felt that work within the system is confined , and every job is stressful . The retest is a place I always yearn for ! I met all of people on the train , and the buttons on my dress fell off the morning of the retest . I know this is a bad sign . It  s been almost four since I set foot on a college campus . It  s been a long time since I lost my ease and freedom . I know I might not be able to pass the exam , but I still want to get serious ,... full text",4/1/2023 20:10,空盘子哇,0,0,1,s 3 epidemic haven t left province 2 felt work confined job stressful retest place yearn ! met people train button dress fell morning retest know bad sign s set foot college campus s long time lost ease freedom know able pas exam want text,sadness,0.967425227,neutral,0.013562801,disappointment,0.00540658
4.89E+15,MA0gQ4QZQ,It  s good that Begonia without an epidemic . The bustling Cultural Tourism Area,4/1/2023 20:09,Luna0909,0,0,0,s good begonia epidemic bustling cultural tourism area,approval,0.73424691,neutral,0.207071379,admiration,0.040919524
4.89E+15,MA0gBC4wd,"My made a hit on , and I remember watching every day watching every day watching every day watching every day when I was 15 and 6 old , now I  m in college , I really miss the fact that I  t been in a relationship at that time , when I woke up every day , watched them both watching a bunch of and printed a bunch of every day when I woke up at school and at a bunch of on my phone now , even though they  re faded out now , but I really miss the pure joy of those days",4/1/2023 20:09,我喜欢霍阔落,0,0,0,hit remember watching day watching day watching day watching day 15 6 old m college miss fact t relationship time woke day watched watching bunch printed bunch day woke school bunch phone faded miss pure joy day,approval,0.984359324,joy,0.003698485,neutral,0.003445081
4.89E+15,MA0gucMIE,"  [ Spring Housing Fair “ Housing Development Direction in the Post - Pandemic Era ” theme salon    Seek “ progress ” in “ stability ”! On 1 , the Spring Housing Fair “ Housing Development Direction in the Post - Pandemic Era ” theme salon was in Hall 4 of the International Convention and Exhibition Center . Daily  s video",4/1/2023 20:08,福州日报,0,0,0,spring housing fair â€œ housing development direction post pandemic era â€ theme salon seek â€œ progress â€ â€œ stability â€ ! 1 spring housing fair â€œ housing development direction post pandemic era â€ theme salon hall 4 international convention exhibition center daily s video,approval,0.823559225,neutral,0.148345292,desire,0.005922991
4.89E+15,MA0glpfQ4,"Because of the pandemic , the schedule from last fall and winter to this spring wedding , and the arrangement also from fall colors to spring colors . In order not to look like a hotel table , the bride specifically to rent a small round table . Each table was for 6 to 8 people , and the banquet atmosphere was more relaxed . The specially green velvet tablecloth was not to go well with the venue on a rainy day . Although all the sessions were carried out indoors because of the rain , it  t affect the love in this small spring - colored garden ... full text",4/1/2023 20:08,独立婚礼策划师杰德,0,0,0,pandemic schedule fall winter spring wedding arrangement fall color spring color order look like hotel table bride specifically rent small round table table 6 8 people banquet atmosphere relaxed specially green velvet tablecloth venue rainy day session carried indoors rain t affect love small spring colored garden text,approval,0.72801888,neutral,0.229651257,love,0.027225366
4.89E+15,MA0gfd0Y3,"  Order and love to order . After the epidemic is over , you can try them in the store . There are so many people who haven  t shopping in a long time",4/1/2023 20:08,hello-在云端,0,0,0,order love order epidemic try store people haven t shopping long time,admiration,0.985206902,love,0.003958986,joy,0.003059112
4.89E+15,MA0g7x0Bs,"The one - yuan rice cake , the one - yuan potato , the nine yuan rice cake + one thousand , the 30 - yuan beef roll , the unfinished hot pot topping during the pandemic , on one affordable one . It was so fragrant",4/1/2023 20:08,豆角烧肉lll,0,0,0,yuan rice cake yuan potato yuan rice cake + thousand 30 yuan beef roll unfinished hot pot topping pandemic affordable fragrant,love,0.90531528,neutral,0.070681229,approval,0.006762841
4.89E+15,MA0flCyKb,I  m really happy to go home to see my son . The epidemic finally  t need to be . It  s great,4/1/2023 20:06,行走着的鱼子酱yu,0,0,0,m happy home son epidemic finally t need s great,gratitude,0.837254524,admiration,0.096950032,joy,0.01912839
4.89E+15,MA0f9d1D6,"I  t able to prepare for  s birthday last year because of the pandemic , I  definitely make a big deal for this year ! ( Although I am eating alone",4/1/2023 20:05,汐坂雀,0,0,1,t able prepare s birthday year pandemic definitely big deal year ! eating,disappointment,0.791043758,neutral,0.052487221,surprise,0.038507342
4.89E+15,MA0flCyKb,I  m really happy to go home to see my son . The epidemic finally  t need to be . It  s great,4/1/2023 20:06,行走着的鱼子酱yu,0,0,0,m happy home son epidemic finally t need s great,gratitude,0.837254524,admiration,0.096950032,joy,0.01912839
4.89E+15,MA0f9d1D6,"I  t able to prepare for  s birthday last year because of the pandemic , I  definitely make a big deal for this year ! ( Although I am eating alone",4/1/2023 20:05,汐坂雀,0,0,1,t able prepare s birthday year pandemic definitely big deal year ! eating,disappointment,0.791043758,neutral,0.052487221,surprise,0.038507342
4.89E+15,MA0f54RIO,"🕯️🕯️👵 Grandma , I  m doing well when I was seriously ill , the epidemic just , and now the epidemic is in the past . I miss you so much that I want to see you in Xi  an , I want you to cook you cook , I want you to continue to cook small red for you , I want you to keep talking about how many times I want to take a nap with you before I want to take a nap when I wake up and eat you clean the ... full story",4/1/2023 20:05,Yolanda_Yazz,0,0,1,ðŸ•¯ï¸ðŸ•¯ï¸ðŸ‘µ grandma m seriously ill epidemic epidemic past miss want xi want cook cook want continue cook small red want talking time want nap want nap wake eat clean story,desire,0.989212036,neutral,0.005274655,amusement,0.001436601
4.89E+15,MA0eIiv6g,"I  been in a crazy and depressed mood these days , to the point where I always hope to save well after the pandemic , don  t dare to spend indiscriminately , or be pitiful when I  m old . I  been browsing  s clip these days to find that this big brother is very funny , singing , content , acting , and not watching big brother is very inspirational , , and emotional intelligence , it  s not easy for him to get to where he is today",4/1/2023 20:04,用户6869847670,0,0,0,crazy depressed mood day point hope save pandemic t dare spend indiscriminately pitiful m old browsing s clip day big brother funny singing content acting watching big brother inspirational emotional intelligence s easy today,disappointment,0.964589655,neutral,0.009223597,annoyance,0.006334152
4.89E+15,MA0ev1S1X,"[ In 2023 , City will reconstruct 800 of rural  Recently , the City Transportation Work Conference was . The conference the city  s transportation work over the past five and 2022 , the development situation , and for the deployment of work in 2023 . The conference pointed out that in the past five , the city  s transportation industry efficiently the prevention and control of the epidemic and the high - quality development of the industry , new in the construction of a strong transportation city , and the full story of in a new era for City ... full text",4/1/2023 20:04,吉林交通,0,0,0,2023 city reconstruct 800 rural recently city transportation work conference conference city s transportation work past 2022 development situation deployment work 2023 conference pointed past city s transportation industry efficiently prevention control epidemic high quality development industry new construction strong transportation city story new era city text,approval,0.985092819,neutral,0.008135426,optimism,0.002165258
4.89E+15,MA0etvTDO,"Remember the last time I , stayed in front of a post office on Road , ready to buy a . I for a while and thought about coming every year , maybe next time . I  t expect that next time , it would be more than 3 later , a full epidemic cycle . If you can do what you want to do then , don  t hesitate . After all , most in life  t as irrelevant as a ; future are difficult to anticipate , and don  t hesitate to do what you want and can do . It  s been a long time ... full text",4/1/2023 20:03,羽任潇湘,0,0,0,remember time stayed post office road ready buy thought coming year maybe time t expect time 3 later epidemic cycle want t hesitate life t irrelevant future difficult anticipate t hesitate want s long time text,confusion,0.613874018,neutral,0.352143526,realization,0.009851678
4.89E+15,MA0ehsmr5,"Whether it  s the first exam or the retest , Lan came back from to take care of my and dad for the first exam because of the pandemic . I stayed in a hotel directly to cook and take care of my home every day . He also immediately flew to every day to teach me oral every day , ask me and about my major classes , plan time , . All because we have a similar family , a well - off family , love ... Full text",4/1/2023 20:03,WuuuLaLa-,0,0,2,s exam retest lan came care dad exam pandemic stayed hotel directly cook care home day immediately flew day teach oral day ask major class plan time similar family family love text,admiration,0.981539071,neutral,0.011631002,love,0.00221258
4.89E+15,MA0ecoLuF,"It  s really true that when you stay at home near the university town , you must see a little couple going out when you go on a trip to , as soon as the epidemic is , they are college , not to mention eating , the two tables next to each other are , is this eating or eating dog food",4/1/2023 20:03,抓住一线希望,0,0,0,s true stay home near university town little couple going trip soon epidemic college mention eating table eating eating dog food,realization,0.993431389,neutral,0.003117567,approval,0.000850807
4.89E+15,MA0ebwBGy,"The noodle that have been with us for two during the pandemic have also their number of . First , the taste is really good , and second , the boss always that the taste remains the same .",4/1/2023 20:03,愿安黎庶,0,0,1,noodle pandemic number taste good second bos taste remains,neutral,0.961036861,admiration,0.018981328,approval,0.008526893
4.89E+15,MA0dZ8aHJ,"Although I  m very dazed , I really love this pack and the that was taken from it Happy Pandemic Day to School",4/1/2023 20:02,开心幸福小番茄,0,0,0,m dazed love pack taken happy pandemic day school,amusement,0.546593606,love,0.12239293,excitement,0.101915151
4.89E+15,MA0dYeVGo,"I  m a meter tired , and I line up everywhere I go to play . It  t the epidemic that stopped playtime , it was the pocket ; it only took a while to open it . The flower pocket was cleaner than my face",4/1/2023 20:02,腐女校中婷,0,0,0,m meter tired line play t epidemic stopped playtime pocket took open flower pocket cleaner face,approval,0.997491598,neutral,0.000462411,annoyance,0.000429336
4.89E+15,MA0dLt7jK,"  ？ It was three ago due to the pandemic , and that was the first time I bought concert 🎫 I still keep them",4/1/2023 20:02,媁a孅嬆,0,0,1,ï¼Ÿ ago pandemic time bought concert ðŸŽ«,desire,0.956985652,neutral,0.018733563,amusement,0.004014391
4.89E+15,MA0dFyvAc,"The epidemic was stuck at home for two without going anywhere , so the of , , the US , and New in the past two have become the norm , and it  s the first time I  felt that traveling can be so tiring ... New /",4/1/2023 20:02,不要让月亮一键变蓝,0,0,1,epidemic stuck home going new past norm s time felt traveling tiring new,neutral,0.991542101,annoyance,0.001794333,anger,0.001666892
4.89E+15,MA0dn15Rh,"The epidemic spread , and we have returned to school , peach , cherry , playground , spring breeze . An overflowing face , youthful sunshine , radiant radiance , University ( Campus )",4/1/2023 20:01,加菲波斯猫小新,0,0,0,epidemic spread returned school peach cherry playground spring breeze overflowing face youthful sunshine radiant radiance university campus,sadness,0.989825904,neutral,0.004626487,approval,0.001338893
4.89E+15,MA0dkCYXN,"Are there still people I had to meet in the face of the pandemic ? Mine is gone , what about you ?",4/1/2023 20:01,臭宝要去吃饭了,0,0,0,people meet face pandemic gone,disgust,0.693539917,neutral,0.25960207,fear,0.013564453
4.89E+15,MA0cRCbMk,"Civil service interview : During the epidemic , in many stayed home , the amount of water and electricity used gradually , and fire safety also gradually . If you are the head of a community fire department , please talk about how to prevent from ? ( 2021 / 3 / 13 National Examination Fire Rescue )               ... full text ",4/1/2023 20:00,易文讲面试,0,0,0,civil service interview epidemic stayed home water electricity gradually safety gradually head community department talk prevent 2021 3 13 national examination rescue text,realization,0.927411556,neutral,0.060248133,approval,0.007354344
4.89E+15,MA0cRCbMk,"Civil service interview : During the epidemic , in many stayed home , the amount of water and electricity used gradually , and fire safety also gradually . If you are the head of a community fire department , please talk about how to prevent from ? ( 2021 / 3 / 13 National Examination Fire Rescue )               ... full text ",4/1/2023 20:00,易文讲面试,0,0,0,civil service interview epidemic stayed home water electricity gradually safety gradually head community department talk prevent 2021 3 13 national examination rescue text,realization,0.927411556,neutral,0.060248133,approval,0.007354344
4.89E+15,MA0cpChVQ,Night view of the ancient town of 🌃 It  s still beautiful to take with my own on scrap . The returned after the epidemic was,4/1/2023 19:58,ailexiang,0,0,0,night view ancient town ðŸŒƒ s beautiful scrap returned epidemic,neutral,0.716109991,admiration,0.156976327,approval,0.052851468
4.89E+15,MA0bVclBY,  ， 。 is a bit far away ; don  t go far to see the site .,4/1/2023 19:57,黄胜友,0,1,4,ï¼Œ ã€‚ bit far away t far site,sadness,0.52476871,neutral,0.376982033,fear,0.041827828
4.89E+15,MA0bSdVbu,Bill said again that won  t learn to prepare for the next epidemic and shake him pessimistic . I  m also pessimistic . I  m also pessimistic . I don  t know how long this generation will live,4/1/2023 19:57,月半柠檬酸酸酸,0,0,0,said won t learn prepare epidemic shake pessimistic m pessimistic m pessimistic t know long generation live,disappointment,0.839526951,disapproval,0.071858622,neutral,0.042365555
4.89E+15,MA0bIa2ZG,"Originally a , it  t just three since the epidemic  t clear the green code ; not being to go to public The biggest result of the three - year epidemic was that just , some were made by the market , and some just an endorsement at the national level , behind them as a god - like driver @ @ @ @ @ prajnaparamita6 @ @ @ @ @",4/1/2023 19:57,祝雁军,0,0,1,originally t epidemic t clear green code public biggest result year epidemic market endorsement national level god like driver prajnaparamita6,admiration,0.962002635,neutral,0.021291807,approval,0.008054744
4.89E+15,MA0bejk0z,I ate it until it burnt the ! Like every non - working hour without the pandemic equally !,4/1/2023 19:55,熊猫达达Vieta,0,0,0,ate burnt ! like non working hour pandemic equally !,sadness,0.976508021,neutral,0.010045904,anger,0.003532124
4.89E+15,MA0aY4hyB,"The concert really , the epidemic really , there  s a sense of unreality when you swipe the",4/1/2023 19:55,Bettyzyr,0,0,0,concert epidemic s sense unreality swipe,sadness,0.995927036,neutral,0.001269367,realization,0.000753433
4.89E+15,MA0aXuQ4t,The happiest thing to do after the pandemic is over is that the favorite are still in,4/1/2023 19:55,bianbianlala_zxpbianbang,0,0,0,happiest thing pandemic favorite,joy,0.884756505,love,0.07004609,neutral,0.0177658
4.89E+15,MA0aJ08qF," 1036动新闻  [  s first to resume to ! [ successfully the - route  At 10 : 23 on 1 , 2023 , along with the successful arrival of  flight MF8689 at International Airport , it marked the successful resumption of the - route of after a lapse of 1 , 163 days . This is the first civil airliner to since the epidemic was . 1 round - trip flight per week on the - route every . ... full text",4/1/2023 19:54,福建新闻广播fm1036,0,0,0,1036åŠ¨æ–°é—» s resume ! successfully route 10 23 1 2023 successful arrival flight mf8689 international airport marked successful resumption route lapse 1 163 day civil airliner epidemic 1 round trip flight week route text,approval,0.992891312,neutral,0.003428386,admiration,0.001538368
4.89E+15,MA0apc9lr,"I on to be real garbage . When I , I  t understand the relationship between not after 5 o  clock and the epidemic",4/1/2023 19:53,Z_293,0,0,0,real garbage t understand relationship 5 o clock epidemic,disappointment,0.933450937,disgust,0.023245126,neutral,0.016175993
4.89E+15,MA0aj3d1T,"  [ Outbound cruise resume , Shanghai and take the lead in pilot resumption  On March 30 , the Ministry of Transport publicly the “ Orderly Pilot Resumption Plan for International Cruise Transport ” to resume cruise transportation between Shanghai and and in neighboring and , and later increase pilot waterway as appropriate . The pilot period is tentatively for 6 to 1 year , and will be based on national epidemic prevention and control , inbound and outbound tourism and market ... full text",4/1/2023 19:53,--幸福老汉--,0,0,0,outbound cruise resume shanghai lead pilot resumption march 30 ministry transport publicly â€œ orderly pilot resumption plan international cruise transport â€ resume cruise transportation shanghai neighboring later increase pilot waterway appropriate pilot period tentatively 6 1 year based national epidemic prevention control inbound outbound tourism market text,optimism,0.989978552,neutral,0.006870604,approval,0.000594701
4.89E+15,MA09Ij67e,"In the past few , due to the pandemic , it was simply impossible for me to eat with my , but now being able to eat together as a family is also thankful ❤️ Oasis",4/1/2023 19:52,陈威全Vchuan,0,0,0,past pandemic simply impossible eat able eat family thankful â¤ï¸ oasis,neutral,0.98435533,gratitude,0.007701295,admiration,0.003228329
4.89E+15,MA09zcRGG,The best thing about the end of the epidemic is the return of to frisket,4/1/2023 19:51,肘子不吃肘子,0,0,0,best thing end epidemic return frisket,admiration,0.901936471,approval,0.044657648,neutral,0.040763229
4.89E+15,MA09upKnu,"When I went to Road for the first time after the epidemic , I went to Happy Station on the first basement floor of with a familiar recipe . There were so many people , so many people , so many food , and I was full by eating a pork roll",4/1/2023 19:51,风靡之音,0,0,0,went road time epidemic went happy station basement floor familiar recipe people people food eating pork roll,approval,0.928779781,joy,0.049308967,neutral,0.008329546
4.89E+15,MA092nHQO,"Every time I go out and play after the epidemic is over , I feel . It  s nice to live a life where you don  t have to use a acid phone every day without leaving your and showing a health code ...",4/1/2023 19:50,嗨呀怎么又饿啦,0,0,1,time play epidemic feel s nice live life t use acid phone day leaving showing health code,neutral,0.945222616,joy,0.021036385,approval,0.011459772
4.89E+15,MA08yiDbJ,"“ Focus on World Tuberculosis Day | Key Information and Knowledge for Tuberculosis Prevention and Control for Different of People ” ② If tuberculosis or suspected tuberculosis are found , they must be , , and registered in accordance with the law . ④ After the outbreak of tuberculosis in , should to be screened for tuberculosis . Links to web",4/1/2023 19:49,海淀区花园路健康教育,0,0,0,â€œ focus world tuberculosis day | key information knowledge tuberculosis prevention control different people â€ â‘¡ tuberculosis suspected tuberculosis registered accordance law â‘£ outbreak tuberculosis screened tuberculosis link web,amusement,0.994918883,neutral,0.001252893,approval,0.000891989
4.89E+15,MA08xoiUB,"Three have since the epidemic , the market only just begun to warm , and refined governance ... What double innovation brought to small and ?  ",4/1/2023 19:49,见山格物,0,1,1,epidemic market begun warm refined governance double innovation brought small,sadness,0.88385874,neutral,0.039954051,disapproval,0.024437064
4.89E+15,MA08qeq4S,"It  s also too difficult for from to verify because of the impact of the epidemic . If this year  s policy had to be proven , it would be unfair",4/1/2023 19:49,菠萝味的凤梨儿,0,0,0,s difficult verify impact epidemic year s policy proven unfair,disgust,0.914224207,disapproval,0.046770211,annoyance,0.012001422
4.89E+15,MA08mFsXu,First live show three after the pandemic 😭,4/1/2023 19:48,贝撕大琪,0,0,0,live pandemic ðŸ˜­,sadness,0.572469831,fear,0.198288798,neutral,0.131796136
4.89E+15,MA08mrbz4,"I don  t want to follow the crowd now . I went to Dali Road last year . After all , there was an epidemic at the time , and there were already a lot of people , and this year was even",4/1/2023 19:48,鱼饼串年糕老好吃,0,0,0,t want follow crowd went dali road year epidemic time lot people year,amusement,0.940925121,neutral,0.037607223,desire,0.007891024
4.89E+15,MA08lwQpS, ,4/1/2023 19:48,念念_亦不忘,0,0,0,,admiration,0.994524598,neutral,0.002715372,approval,0.000881282
4.89E+15,MA08gtfWy,Life without an epidemic is so good,4/1/2023 19:48,睡觉选手4799,0,0,0,life epidemic good,amusement,0.848191082,joy,0.082118474,neutral,0.028317017
4.89E+15,MA07vdKp4,"[ After a lapse of two ! [ The first flight of the River Cruise “ Century Legend ” in after the epidemic diversion  At around 20 : 00 on March 31 , the “ Century Legend ” luxury cruise from and bound for Shanghai safely at China Wharf under the careful maintenance of the Maritime Administration  s “ Sea Patrol 06407 ”. Early the next morning , 255 from all over the country ( 15 from Hong and Macao ) in an orderly manner on board , transferred to a tourist bus , and officially their trip . ... full text",4/1/2023 19:46,长江航运,0,0,0,lapse ! flight river cruise â€œ century legend â€ epidemic diversion 20 00 march 31 â€œ century legend â€ luxury cruise bound shanghai safely china wharf careful maintenance maritime administration s â€œ sea patrol 06407 â€ early morning 255 country 15 hong macao orderly manner board transferred tourist bus officially trip text,admiration,0.972746193,neutral,0.018035442,approval,0.004014737
