id,bid,text,time,author,repost_count,comment_count,attitudes_count,text_lemme,top_emotion,top_emotion_score,second_emotion,second_emotion_score,third_emotion,third_emotion_score
4.88E+15,MycYhrZ4J,"I also miss Grandpa . They back and forth . On their when they were , grandpa and grandma would have a big face . My grandpa drove a tricycle and brought grandma to my grandpa  s house to give me my birthday . I forward to growing up this year , and I never thought about this birthday Grandpa and Grandpa were not in good health in the first place . Because of the closure of the city due to the pandemic , they  t able to survive this year and were blocked for three . Now it  s completely . It like everything before was a joke Grandpa ... full story",3/21/2023 0:49,是什么呢是谁呀,0,0,0,miss grandpa forth grandpa grandma big face grandpa drove tricycle brought grandma grandpa s house birthday forward growing year thought birthday grandpa grandpa good health place closure city pandemic t able survive year blocked s completely like joke grandpa story,disappointment,0.421857089,neutral,0.369394243,sadness,0.087218255
4.88E+15,MybMw66YO,"📖 Reading of “ The Plague ” by Camus is probably due to the version , so it  s hard to get to the point where you read it . Have a chance to switch to another house and refresh it again . This novel is about group during the pandemic , the story of Doctor , Lambert , , , and , who were under the closure of the city during the pandemic . “ The plague finally ended , the city have , and have , and people who have been for a long time have met again . They were ,... full text",3/20/2023 21:47,Bonjou_Mia111,0,0,2,ðŸ“– reading â€œ plague â€ camus probably version s hard point read chance switch house refresh novel group pandemic story doctor lambert closure city pandemic â€œ plague finally ended city people long time met text,realization,0.995619953,neutral,0.001678597,amusement,0.000817163
4.88E+15,MybxGe3AE,"The 20230320 record the mother to the cemetery . Sacrifice grandma and grandma . Last year was also almost in the middle of March . At the end of the epidemic , the city was closed down . I need to check the health code and check for acid . After only a few days of visiting at the time , it  t open , by the closure of the city for over a month . As soon as I go today , it  s obviously bustling . I think it will be even more lively around . I saw that grandma and grandpa  s had also come early , new flower , and swept the altar . are blooming , the garden rare ... full text",3/20/2023 21:10,五百里滇池奔,0,0,0,20230320 record mother cemetery sacrifice grandma grandma year middle march end epidemic city closed need check health code check acid day visiting time t open closure city month soon today s obviously bustling think lively saw grandma grandpa s come early new flower swept altar blooming garden rare text,admiration,0.996437907,neutral,0.001214554,approval,0.000537213
4.88E+15,My7EqchWv,"[ How can life continue in under the pandemic | Human  How can life continue in under the pandemic | In the spring of 2020 , the swept through , was closed down , and all people were . The writer , who is in because of his work , instinctively recording the and he and during the closure of the city . However , many of the he had collected over the past five of ordinary little people were clearly linked together at this point . He suddenly knew what to do ... full story",3/20/2023 11:16,网易人间,20,5,4,life continue pandemic | human life continue pandemic | spring 2020 swept closed people writer work instinctively recording closure city collected past ordinary little people clearly linked point suddenly knew story,annoyance,0.976164162,neutral,0.01370556,realization,0.003071395
4.88E+15,My7c4jjnE,"He said , “ posted a picture of you going to before , and I thought it was very interesting at the time . That  s why I later his account and added it back ? Actually , I thought it was abrupt and outrageous . We talking suddenly and outrageously , starting with the closure of the city in of last year . Until now , we  been talking for a little over half a year , and I  met him a few times . He came to my city , I went to his city , China for its high - speed rail . It was only half an hour away . Full text",3/20/2023 10:06,那便开始吧,0,0,0,said â€œ posted picture going thought interesting time s later account added actually thought abrupt outrageous talking suddenly outrageously starting closure city year talking little half year met time came city went city china high speed rail half hour away text,excitement,0.863908529,neutral,0.029837456,approval,0.028812472
4.88E+15,My3LkneGe,"On a sleepless night , I suddenly thought of some , then my memory to find the title of the song and finally came up with this song . I clearly remember the first time I the background music at the end of an chamber music festival during the closure of the city at the beginning of the epidemic in 19 . It was like an end and a reunion in some sense . I still remember how I felt at that time . Even though it a long time dimension , were unable to overcome the novel , and the world was still falling apart ... full text",3/20/2023 1:22,在動物園散步才是正經事l,0,0,0,sleepless night suddenly thought memory title song finally came song clearly remember time background music end chamber music festival closure city beginning epidemic 19 like end reunion sense remember felt time long time dimension unable overcome novel world falling apart text,nervousness,0.968748569,neutral,0.013673412,caring,0.004096701
4.88E+15,My3ibuu5V,"When I unwittingly this song again , my instantly wet . It was 20 when the epidemic was at its worst . It was a in debt . I came to just after the closure of the city ended in . I  t see people on the streets . I never to experience that feeling of loneliness and desolation in my life . Of course , it was a very painful period . I  m not singing about suffering ; this song and my heart immensely at that moment . me cherish the future even more ... full story",3/20/2023 0:10,他仿佛车窗外换了季节,0,3,1,unwittingly song instantly wet 20 epidemic worst debt came closure city ended t people street experience feeling loneliness desolation life course painful period m singing suffering song heart immensely moment cherish future story,sadness,0.384884238,grief,0.311186641,love,0.201038435
4.88E+15,My2UzgnLV,  ，,3/19/2023 23:12,B57926,0,1,1,ï¼Œ,sadness,0.988834321,neutral,0.00438294,amusement,0.001151581
4.88E+15,My2U6l4nh,"in once again , it  s been almost three since the blockade of the epidemic was . This heroic city its former vitality , as if disaster and pain have from now on . I saw unexpected strength from the city  s recovery . However , was everything on earth really better after the epidemic ? overcome the pandemic , can we overcome the and in our hearts ? Can you overcome the mental that prevent you from moving forward ? I can only say “ It  s easy to be a thief in a broken mountain , a thief in a broken heart ... full story",3/19/2023 23:11,一只一本正经的猫,0,3,0,s blockade epidemic heroic city vitality disaster pain saw unexpected strength city s recovery earth better epidemic overcome pandemic overcome heart overcome mental prevent moving forward â€œ s easy thief broken mountain thief broken heart story,disappointment,0.633075118,neutral,0.125223592,realization,0.106361561
4.88E+15,My2IR0EwE,"3 . 19 Last year , the epidemic closed down today , and Grandma left today the year before . Time so fast . In a blink of an eye , people are wrong , so live a good life , always be happy and always sincere [ Reunion Rabbit ",3/19/2023 22:43,多喝热水呀哈,0,0,1,3 19 year epidemic closed today grandma left today year time fast blink eye people wrong live good life happy reunion rabbit,approval,0.972753823,joy,0.011533453,neutral,0.00351565
4.88E+15,My1G2wc9L,"I just thought back to my mood and how I felt when the epidemic first , and I found that I can hardly recall it . The sudden end of the epidemic come to an end . Just two or three have made me forget those of collapse and pain over the past two or three . Right now , I can  t imagine living with a mask all day , being from going out for three , casually the city for a month , being unable to grab food , and at home until it , like in captivity . ... full text",3/19/2023 20:04,实在是想不出名字来,0,0,3,thought mood felt epidemic hardly recall sudden end epidemic come end forget collapse pain past right t imagine living mask day going casually city month unable grab food home like captivity text,sadness,0.941174984,neutral,0.025314743,realization,0.022865742
4.88E+15,My0mil1pE,"When the city closed down last year , I sat on the balcony every day and watched the world outside from anxiety to the point of scratching my head . I certainly  t have that the epidemic “ ” so quickly at this time this year . When I went to work two days ago , I saw a small leaving the acid booth opposite the company , which I thought was quite unreal .",3/19/2023 16:42,-Jnci-,0,2,1,city closed year sat balcony day watched world outside anxiety point scratching head certainly t epidemic â€œ â€ quickly time year went work day ago saw small leaving acid booth opposite company thought unreal,surprise,0.689941943,neutral,0.296035409,realization,0.002448037
4.88E+15,MxYJNhvhN,"The meaning of work is to make money . At this time last year , the city was closed down three times five times . There was no work , and I lived on money from my . I  t have a job at this time this year , so I quit . However , since in the second half of last year were still quite high in this small city , I had a bit of in my pocket , and there was no problem until the end of the year without much spending , so I had a very good mentality . I  t have the anxiety I had at this time last year . So it  s good to have money",3/19/2023 12:35,你好你号已拟好,0,0,0,meaning work money time year city closed time time work lived money t job time year quit second half year high small city bit pocket problem end year spending good mentality t anxiety time year s good money,optimism,0.499483764,approval,0.357163668,admiration,0.065564968
4.88E+15,MxU2eyUxf,The closure of the city due to the pandemic took up two of my desire to express myself .,3/19/2023 0:36,士多啤梨有點儿甜,0,0,0,closure city pandemic took desire express,disapproval,0.99436295,neutral,0.001127888,approval,0.00102323
4.88E+15,MxRVRkBAN,"Nostalgic for the 2020 Spring Festival ,  s Base Camp base camp before the outbreak of the epidemic and the closure of the city . That snowy mountain feast tour almost  t return home due to the epidemic",3/18/2023 19:15,用户6352155909,0,0,1,nostalgic 2020 spring festival s base camp base camp outbreak epidemic closure city snowy mountain feast tour t return home epidemic,optimism,0.988448679,neutral,0.005962862,realization,0.002665356
4.88E+15,MxRMqwFM8,"I also don  t know what kind of trouble they  done in . The serious in have all been closed down . Don  t you understand it yourself ? I bah ! If you don  t raise the child yourself , throw it away for the family to keep ! Let  s get a dog",3/18/2023 18:52,羽毛凹凸曼最爱小怪兽,0,0,0,t know kind trouble closed t understand bah ! t raise child throw away family ! let s dog,realization,0.638254166,neutral,0.220462129,sadness,0.040636204
4.88E+15,MxRk7zTvQ,"through my notebook , the shopping my kept during the closure of the city ☎️ The epidemic is over , I would like to record the people  s united anti - epidemic spirit with this",3/18/2023 17:42,im7081,0,0,1,notebook shopping kept closure city â˜Žï¸ epidemic like record people s united anti epidemic spirit,sadness,0.971814573,neutral,0.009545165,approval,0.005660019
4.88E+15,MxR8m33TR,"On a wonderful weekend , I went to a nearby park to see peach . The fragrance of the peach in full bloom was very refreshing . This  t the best show at the best park in the city ; next month  s Tulip 🌷 exhibition will be the highlight . Last year , the park was covered with 🌷 all over the , reaching the peak of flower in recent . However , when the city was closed down due to the epidemic last year , not many the beautiful scenery at all . Our city is bound to be by this year  s beautiful scenery .",3/18/2023 17:13,金钱大元帅,0,0,1,wonderful weekend went nearby park peach fragrance peach bloom refreshing t best best park city month s tulip ðŸŒ· exhibition highlight year park covered ðŸŒ· reaching peak flower recent city closed epidemic year beautiful scenery city bound year s beautiful scenery,love,0.992130458,admiration,0.002096611,approval,0.001409994
4.88E+15,MxPGVaIsv," 318长长长长Flag   携程318全球旅行划算节  @ Because I really like cherry , but I haven  t had time to go to Japan , I  been going to since before the pandemic . As a result , the epidemic came , was completely closed down . Later , in the second year and the third year of the epidemic , they let go of it a bit . They set every year , but the  t come to fruition for various . My travel goal at the beginning of this year was still to go to , but March and were still very busy . I don  t know if I can ... full text",3/18/2023 13:33,#NAME?,0,0,0,318é•¿é•¿é•¿é•¿flag æºç¨‹318å…¨çƒæ—…è¡Œåˆ’ç®—èŠ‚ like cherry haven t time japan going pandemic result epidemic came completely closed later second year year epidemic let bit set year t come fruition travel goal beginning year march busy t know text,approval,0.974337995,neutral,0.004563648,curiosity,0.004467822
4.88E+15,MxOJiuU1C,"After three of , I don  t know if it  s a real epidemic or a fake epidemic . Anyway , more than 3 billion of the vaccine have been given . Time and time again , the closure of the city proven that there is no use for , yet people are still getting it . What is the purpose ? Is it for side effects ? Is a acid test three times five apart meaningful ? Other than the treasury being empty and people  s being empty , and everyone  s hearts have 10 , 000 , can these three be reversed ?",3/18/2023 11:06,兜兜转转又一年2020,1,1,4,t know s real epidemic fake epidemic 3 billion vaccine given time time closure city proven use people getting purpose effect acid test time apart meaningful treasury people s s heart 10 000 reversed,optimism,0.928440034,neutral,0.018755009,realization,0.015174712
4.88E+15,Mxz7UbfGR,"Now are really insane . Figure 1 is my , which mainly about the possibility that the financial crisis is coming soon . Figure 2 . The robot directly said , “ Let  s close down the city soon .” Click on this account and take a look . 1 follower , who  t posted a , can be sure it  s a robot . It  s probably the trigger mechanism for the word “ epidemic .” But it  s about this time that anyone else is in response to the pandemic ???",3/16/2023 19:23,Creamy蕉,198,139,5019,insane figure 1 mainly possibility financial crisis coming soon figure 2 robot directly said â€œ let s close city soon â€ click account look 1 follower t posted sure s robot s probably trigger mechanism word â€œ epidemic â€ s time response pandemic,optimism,0.95677346,neutral,0.013223357,sadness,0.00906465
4.88E+15,MxNZUg9gn,Painted on 2022 . 3 . 18 . Today  s . was closed down due to the outbreak . Tote bag paper .,3/18/2023 9:14,李恆視覺工作室,0,0,1,painted 2022 3 18 today s closed outbreak tote bag paper,disapproval,0.992796957,neutral,0.005348484,approval,0.000349084
4.88E+15,MxLS23DPE,"Today is a day off , and I haven  t done any work for a minute ! However , even though my physical strength was very relaxed , my mind  t easy . After watching of other people the piano for a day , the whole person was so jealous that my face turned dark . Speaking of it , when the epidemic first , my dad made me buy a piano to play at home . I said I bought whatever I bought and closed down the city  t last long ! My dad this again the following year . I said that I  t like with people , bought a piano , and even less to go out . My dad it again in the third year , I said ... full text",3/18/2023 3:49,维克多_VicZ,0,0,0,today day haven t work minute ! physical strength relaxed mind t easy watching people piano day person jealous face turned dark speaking epidemic dad buy piano play home said bought bought closed city t long ! dad following year said t like people bought piano dad year said text,approval,0.922299862,neutral,0.030504389,relief,0.030288231
4.88E+15,MxKt8k1dE,The epidemic closed down the city at the time 🤲🏻 I went to several to get the same kind of iced tea,3/18/2023 0:15,小馥麻薯,0,3,6,epidemic closed city time ðŸ¤²ðŸ» went kind iced tea,joy,0.911001742,neutral,0.054861348,approval,0.010468004
4.88E+15,MxJLvEruX,"The 314th vest line training ( the record on the mobile phone in 2018 / 10 , but in the three of the epidemic , it was almost interrupted . Since the closure of the city in August 2022 , the focus been on up and ). 39th abdominal abuse in 2023 ! ( 15 , 15 )! Starting in March , burn fat one day , and in one day , do it at ! A busy day is over ! Another hectic week is over !! Time is passing faster and faster !! ... full text",3/17/2023 22:28,dyh20121115,0,0,0,314th vest line training record mobile phone 2018 10 epidemic interrupted closure city august 2022 focus 39th abdominal abuse 2023 ! 15 15 ! starting march burn fat day day ! busy day ! hectic week ! ! time passing faster faster ! ! text,excitement,0.789802074,neutral,0.094829455,curiosity,0.078090385
4.88E+15,MxHDOFAmU,"I  m a bit unlucky . Without the of my life , let  s talk about people  s : I to go to during my summer vacation last year ; I was unable to go to in the face of the epidemic . I went to the airport and to for three and a half . When I , I to take a look at the desert . I got out of the car and was hit by a sandstorm ; I went home from the hotel lying down with a fever ; the sampling time in was over two because of acid sampling time ( test time was 48 ... full text )",3/17/2023 17:03,Arrogant式沙雕,0,8,1,m bit unlucky life let s talk people s summer vacation year unable face epidemic went airport half look desert got car hit sandstorm went home hotel lying fever sampling time acid sampling time test time 48 text,disappointment,0.552469194,neutral,0.22509712,sadness,0.184975028
4.88E+15,MxGOw0c1H,"The Government a 90 - page white paper on COVID - 19 response last week , the and of the past three of fighting the epidemic and for similar that may occur in the future . As China from the epidemic prevention shift to the first wave of the epidemic , looking back at the outbreak that swept through Shanghai a year ago and led to the closure of this cosmopolitan city for two people feel even more mixed .",3/17/2023 14:57,金麦子14830,0,0,3,government 90 page white paper covid 19 response week past fighting epidemic similar occur future china epidemic prevention shift wave epidemic looking outbreak swept shanghai year ago led closure cosmopolitan city people feel mixed,approval,0.852758348,neutral,0.126042917,realization,0.01611275
4.88E+15,MxEUbasyi,"Looking back over the past year , starting with the Spring Festival last year , it was quite interesting to receive for the New Year during the Spring Festival . There were quite a few that . Following the closure of the city due to the epidemic , that is depression . After being locked up with someone I hate for two , my period  t even normal . It was because I was so depressed that I had the happiest spring of my life after the blockade was . The cherry in the park 🍒 is sweet to the heart , the rain in late spring is as sweet as honey , public ... full text",3/17/2023 10:05,yo-yo的小秘密,0,0,5,looking past year starting spring festival year interesting receive new year spring festival following closure city epidemic depression locked hate period t normal depressed happiest spring life blockade cherry park ðŸ’ sweet heart rain late spring sweet honey public text,admiration,0.400758952,neutral,0.351586401,approval,0.045541994
4.88E+15,MxDzyxuzz,"At the beginning of the year , suddenly COVID - 19 , a pneumonia freak , and struck . The epidemic , were , and people were in turmoil due to the imminent closure of the city . Shi Nan Shan fought again at an old age , faced danger and was given a blunt word of advice , went backwards , went backwards on the front line , dressed in white with kindness , and bravely shouldered the burden . Saving the dead and helping the wounded , reassuring the sick , regardless of gains or , dripping blood , fearlessness , blocking , and making it difficult for people to go abroad together . Author : Tang",3/17/2023 6:42,白马唐僧1970,0,0,0,beginning year suddenly covid 19 pneumonia freak struck epidemic people turmoil imminent closure city shi nan shan fought old age faced danger given blunt word advice went backwards went backwards line dressed white kindness bravely shouldered burden saving dead helping wounded reassuring sick regardless gain dripping blood fearlessness blocking making difficult people abroad author tang,approval,0.970138729,neutral,0.011826877,sadness,0.006093589
4.88E+15,MxC7pDsEC,"To be honest , the one is so ugly . It  s like a huge cross . The epidemic broke out soon after it was , and closed down . In the past , we had to learn specifically in school . This is not a superstition , because various styling have an impact on people  s mentality . Like I had a headache as soon as I saw next door . Soon after the building that like a sword in Shanghai was built , the country quickly built a taller building next to it and it . It was a very correct thing to do . It is said that strange building ... full text",3/17/2023 3:00,用户7772964948,1,1,0,honest ugly s like huge cross epidemic broke soon closed past learn specifically school superstition styling impact people s mentality like headache soon saw door soon building like sword shanghai built country quickly built taller building correct thing said strange building text,anger,0.779879093,disgust,0.117341928,annoyance,0.063268237
4.88E+15,MxApNcoMk,"When the epidemic closed down last year , it was a past I never want to remember for the rest of my life",3/16/2023 22:39,宇宙甜心漂亮富婆幸运星,0,0,0,epidemic closed year past want remember rest life,disgust,0.61950177,neutral,0.264974684,desire,0.034123849
4.88E+15,MxzT4kkgT,It  s been a year since the pandemic closed down ... time is fast .,3/16/2023 21:19,清风e,0,0,1,s year pandemic closed time fast,approval,0.885860503,neutral,0.055834614,realization,0.047489826
4.88E+15,MxyC9xEWf,"The Unsolicited post  t been posted in a long time , and there have been no . Today is quite significant . I  m posting one for the 5th anniversary ! I  t there for the first year ! I  t there the next year either ! I in the third year due to the closure of the city due to the pandemic , then I got to know Go ! Tiger Tooth for the fourth year , light up ! I  m here for the 5th year ! I  always be there for the days to come !",3/16/2023 18:04,jason虹胖胖,0,0,3,unsolicited post t posted long time today significant m posting 5th anniversary ! t year ! t year ! year closure city pandemic got know ! tiger tooth fourth year light ! m 5th year ! day come !,joy,0.534495831,excitement,0.362484425,neutral,0.077287905
4.88E+15,Mxn3s4Mwn,"In 5 , have gone all the way from the 1 . 0 version , from the 1 . 0 version , to the 2 . 0 audio game house in a residential building , to 2 . 5 , where the luxurious decoration in the mall was forced to be removed after not being able to open for a day due to the pandemic , to 3 . 0 , where another shopping mall away after half a year due to difficult rent , and finally back to where it to stabilize business , but lost to 4 . 0 due to the continuous closure of the city due to the pandemic . 2023 , moving again , all the hard work was for ... full text",3/15/2023 12:39,宅漫游,39,20,71,5 gone way 1 0 version 1 0 version 2 0 audio game house residential building 2 5 luxurious decoration mall forced removed able open day pandemic 3 0 shopping mall away half year difficult rent finally stabilize business lost 4 0 continuous closure city pandemic 2023 moving hard work text,disappointment,0.959214747,neutral,0.017395539,sadness,0.013624092
4.88E+15,Mxrhcwc6M,Seeing an abandoned tavern due to the epidemic in me of how everyone the closure of the city in recent,3/15/2023 23:23,戊己校尉XJ,0,1,0,seeing abandoned tavern epidemic closure city recent,approval,0.846877456,neutral,0.124256551,realization,0.013421378
4.88E+15,Mxq8fhmNG,Remember when the epidemic closed down at this time last year,3/15/2023 20:29,粉啵啵啵啵,0,0,0,remember epidemic closed time year,approval,0.998121917,neutral,0.000270093,realization,0.000243254
4.88E+15,MxpNmokFL,"I believe in you , you  re a bastard . Is ahead of ? How many famous in will rank ahead of ? The original form of the three - month closure of the epidemic in Shanghai been revealed ; is it actually number one ? Will the bureaucracy famous be ahead of ? Is such a backward place ...? [ Embarrassing ",3/15/2023 19:37,中央戏剧,0,0,1,believe bastard ahead famous rank ahead original form month closure epidemic shanghai revealed actually number bureaucracy famous ahead backward place embarrassing,annoyance,0.503454566,embarrassment,0.364183545,anger,0.093421236
4.88E+15,MxmeGc6ro, 台湾女子买两盒鸡蛋5分钟被偷  ， ， ， ！,3/15/2023 10:34,FitAct,0,0,0,å°æ¹¾å¥³å­ä¹°ä¸¤ç›’é¸¡è›‹5åˆ†é’Ÿè¢«å· ï¼Œ ï¼Œ ï¼Œ ï¼,admiration,0.874384403,neutral,0.079701953,amusement,0.012881694
4.88E+15,Mxm9raKsy,"In the grey era of 2023 , hard work was exhausting , and the end came to nothing ! positively to the closure of the city during the pandemic ! , car , insurance , over a three - year period are gone ! Sell your house , sell your car , empty your ! Too much debt and hard to find a job ! If you have now , don  t buy a house or a car ! If you keep an emergency , then when will there be any disaster , you can respond to it without to borrow money !",3/15/2023 10:21,紫訕,0,0,0,grey era 2023 hard work exhausting end came ! positively closure city pandemic ! car insurance year period gone ! sell house sell car ! debt hard job ! t buy house car ! emergency disaster respond borrow money !,disappointment,0.906563878,neutral,0.067698024,sadness,0.013920405
4.88E+15,MxlN5zIpm,"The Grand Slam is at the same time every year , making it easy for me to review my mental state at this time last year ... Last year  s 315 was a really bad day when the epidemic closed down the city and working from home , and video was so busy that it quickly due to heavy work , the other side of the silently the game when I was distracted , and I took a sneak peek at the computer that was buzzing when I saw the big head lose , and I  t hear anything ... ... full text",3/15/2023 9:26,沁摇鲜柠乌龙茶,0,0,0,grand slam time year making easy review mental state time year year s 315 bad day epidemic closed city working home video busy quickly heavy work silently game distracted took sneak peek buzzing saw big head lose t hear text,admiration,0.996913433,neutral,0.000998242,approval,0.00044626
4.88E+15,MxldG8SSr,Remember to watch the 315 Gala today ! Look what amazing we ate during the pandemic last year ...   Shanghai,3/15/2023 7:58,魔都所司代,7,0,2,remember watch 315 gala today ! look amazing ate pandemic year shanghai,approval,0.984475195,admiration,0.008330015,excitement,0.002065138
4.88E+15,Mxhx57Ps6,"I suddenly thought that today  s epidemic last year swept through most . were closed down everywhere , acid was fearful day and night , and the pace of life and work was all . , so good , the epidemic is over at last !",3/14/2023 22:35,改个名字叫顺顺,0,0,1,suddenly thought today s epidemic year swept closed acid fearful day night pace life work good epidemic !,optimism,0.647680461,neutral,0.145737469,realization,0.104960307
4.88E+15,Mxg0d2TqV,"Unbeknownst to me , it  s been a year since the Shanghai epidemic . At this time last year , the closure of the city , and people were anxious . Many people have probably forgotten the outbreak now , just like they have forgotten the previous .",3/14/2023 18:41,不闻一时,0,0,14,unbeknownst s year shanghai epidemic time year closure city people anxious people probably forgotten outbreak like forgotten previous,surprise,0.816975117,realization,0.070030101,nervousness,0.034122739
4.88E+15,MxfQg4JAr,"I finally eating by the government when the epidemic closed down last year . I just finished eating rice , and I  t eat a pack of shrimp skin , three of lunch meat , and a box of canned fish . The government sent too many",3/14/2023 18:17,美梦小神仙,0,0,0,finally eating government epidemic closed year finished eating rice t eat pack shrimp skin lunch meat box canned fish government sent,disappointment,0.900449693,neutral,0.044903155,sadness,0.022408266
4.88E+15,MxdCJjitU,"Time is really fast Last year , today  s memory is fresh 2022 . 3 . 14 , my city the pause button to learn about the development trend of the epidemic , the shock when I the confirmed The afternoon was also due to a sudden increase in to the point where I only ate a pack of instant Today 2023 . 3 . 14 Everyone  s have returned to normal and I  m no longer worried about the epidemic any day when spring will suddenly bloom and wait for the good",3/14/2023 12:38,卡擦卡擦666,0,0,0,time fast year today s memory fresh 2022 3 14 city pause button learn development trend epidemic shock confirmed afternoon sudden increase point ate pack instant today 2023 3 14 s returned normal m longer worried epidemic day spring suddenly bloom wait good,nervousness,0.758414507,neutral,0.103096269,fear,0.056949545
4.88E+15,MxcAxlrrD,"It  s been a year since I thought about going to to shoot together at this time last year , when the high - speed rail stopped running due to the epidemic , several stopped working , and when I came back , I caught up with the closure of and sent me a form , then home for over an hour until the on my  t get well for a few , then I was locked away at home , , who learned to ride , bought lots of to give me , I  m afraid I won  t have anything to eat at home ... full story",3/14/2023 10:00,储储鸭-,0,0,0,s year thought going shoot time year high speed rail stopped running epidemic stopped working came caught closure sent form home hour t locked away home learned ride bought lot m afraid won t eat home story,disgust,0.997057438,fear,0.000712538,nervousness,0.000330693
4.88E+15,MxchmDReO,"Last year , I to go to to take wedding during the school art festival to catch up with the sudden closure of the city , so in the end , all of the ended , but no wedding were taken yet . At the time , I was to drive with to shoot . The question of  s lodging was a problem . I thought about foster pet , and I also thought about communicating with the hotel . As a mother , I had a backlash , wondering if it would be too bothersome , even though it was really meaningful to take wedding with . Now that the epidemic is over , wedding ... full text",3/14/2023 9:13,码头整包薯条,0,0,0,year wedding school art festival catch sudden closure city end ended wedding taken time drive shoot question s lodging problem thought foster pet thought communicating hotel mother backlash wondering bothersome meaningful wedding epidemic wedding text,annoyance,0.990951657,neutral,0.003718282,optimism,0.001513314
4.88E+15,MxbgTh0dJ,"A year ago , on March 14 , I experienced a 70 - day closure of the city from that day on . Although the iron fence and the high iron wall have been removed , the about food , the uncertainty of the epidemic , and the fear that it may be by entering cannot be forgotten . Not to mention that the streets where no one been on the streets for the past three have been overgrown with , that is , after the blockade ended , I actually met wild in scenic in the of the country , which is ridiculous .",3/14/2023 6:39,361学趣,0,0,0,year ago march 14 experienced 70 day closure city day iron fence high iron wall removed food uncertainty epidemic fear entering forgotten mention street street past overgrown blockade ended actually met wild scenic country ridiculous,neutral,0.297795683,fear,0.289526969,confusion,0.172679558
4.88E+15,Mx7uf3Yuj,"Exactly one year since the closure of the city in 2022 . 3 , and exactly three until the COVID - 19 infection in 2022 . 12 . As time , of the epidemic more and more distant . How many unforeseen are there in life ? Let  s meet as we walk , just be normal",3/13/2023 21:01,坐看云起A,0,0,0,exactly year closure city 2022 3 exactly covid 19 infection 2022 12 time epidemic distant unforeseen life let s meet walk normal,surprise,0.853004217,neutral,0.122683614,realization,0.013618843
4.88E+15,Mx7oazeji,  ？ We  t run out of when the first epidemic closed down,3/13/2023 20:46,8十月烟花易冷8,0,1,0,ï¼Ÿ t run epidemic closed,sadness,0.480009258,neutral,0.367192358,fear,0.082494348
4.88E+15,Mx4rvfVWP,"When the city of was closed down , I made a wish to get my hair cut when the epidemic was over . I cut my hair last year when I saw that the epidemic was spreading . Tribute to new",3/13/2023 13:16,Jennie7_月亮金牛,0,0,0,city closed wish hair cut epidemic cut hair year saw epidemic spreading tribute new,realization,0.981735289,neutral,0.005382108,sadness,0.0045439
4.88E+15,Mx2Rf9JZz,"At this time last year , was about to close down ? How good is it now ? Cherish your beautiful life , but I was frightened by the epidemic . I bought too many . I found whipped cream today . What should I do",3/13/2023 9:14,大壮壮的妈妈,0,0,0,time year close good cherish beautiful life frightened epidemic bought whipped cream today,joy,0.406017989,fear,0.216096759,love,0.120903969
4.88E+15,MwWY06Fne,"“ Being a acid native is a priority ”, 🐒 160 , 000 won  t be closed down , and the aggressive attitude of removing at the epidemic press conference forced the country to liberalize ~// @ : Not during the pandemic ! Your “ were beautifully ” during the pandemic //@ : Why are a few Shanghai acting like , selfish ? I  m again of the pandemic",3/12/2023 18:14,灰灰喵0715,51,2,36,â€œ acid native priority â€ ðŸ’ 160 000 won t closed aggressive attitude removing epidemic press conference forced country liberalize pandemic ! â€œ beautifully â€ pandemic shanghai acting like selfish m pandemic,approval,0.880628645,admiration,0.106635422,neutral,0.006795302
4.88E+15,MwZqdvXJs, 台民众买24颗鸡蛋花400块 ,3/13/2023 0:29,到处评论的热心市民x,0,0,0,å°æ°‘ä¼—ä¹°24é¢—é¸¡è›‹èŠ±400å—,admiration,0.91912061,neutral,0.042523842,amusement,0.009511297
4.88E+15,MwZf9pbd8,ME IS FUNNY MY CHAT WITH REVERSE DURING THE TIME THE IS HER,3/13/2023 0:01,yakamozyyt,0,0,0,funny chat reverse time,neutral,0.892879963,amusement,0.103010796,joy,0.001012216
4.88E+15,MwZ3w6rEg,"My team mate just all of my for the first semester and this semester . After scanning , I only for the system to open and . Remember last year , when I was for a job title , I went from an application to an application . The five - year data system was tight and the task was heavy , and I spent a few buried in a pile of , and I spent a few buried in a pile of and  t figure it out . It was almost 11 : 00 p . m ., and my pig teammate came home from overtime . As soon as I saw him , I cried in grievance and  t do it ... full text",3/12/2023 23:33,JYY就是懒羊羊1119,0,2,0,team mate semester semester scanning open remember year job title went application application year data tight task heavy spent buried pile spent buried pile t figure 11 00 p m pig teammate came home overtime soon saw cried grievance t text,disappointment,0.987767577,neutral,0.003656779,sadness,0.002705097
4.88E+15,MwXY357aB,The epidemic closed down today last year,3/12/2023 20:47,香草与冰淇淋,0,2,1,epidemic closed today year,sadness,0.93460834,neutral,0.050942693,approval,0.006507106
